project_url,project_name,criterion,evidence_field,evidence_value,interpretation,score,max_score,justification
https://publicai.co/,Public AI Inference Utility,C1,political_relevance_summary,A public access point for public and sovereign AI models,Addresses corporate AI monopoly power asymmetry — structural alternative to concentration of AI inference in commercial entities,8,12,High: public AI inference addresses structural power asymmetry in AI access; Hugging Face partnership and Apertus release demonstrate real mechanism rather than just aspiration
https://publicai.co/,Public AI Inference Utility,C2,primary_users_or_beneficiaries,"civic tech developers, civic technology researchers, public institutions",Civic tech developers and public institutions as primary beneficiaries; communities served by public institutions indirectly benefit,6,20,Medium: civic tech developers and public institutions are medium-specificity beneficiaries; indirect benefit to communities served by public institutions but no direct excluded-population framing
https://publicai.co/,Public AI Inference Utility,C3,outcome_methodology,,Very recent project (September 2025); no documented community engagement in design; Hugging Face partnership suggests some stakeholder consultation,3,12,Low: very new project without documented community engagement history; insufficient evidence to assess lifecycle engagement stages
https://publicai.co/,Public AI Inference Utility,C4,political_relevance_summary,A public access point for public and sovereign AI models,Sovereign AI framing implies governance awareness; public-access framing addresses some power questions; limited documented examination of own design choices,5,20,Medium: sovereign AI framing demonstrates governance awareness; limited documented self-examination of how public AI infrastructure might reproduce exclusions from AI access
https://publicai.co/,Public AI Inference Utility,C5,underdog_signal,true,Very new nonprofit (September 2025); limited institutional backing; operating in space dominated by commercial entities,5,6,"High: very new nonprofit entering space dominated by well-resourced commercial entities; underdog positioning against OpenAI, Anthropic, etc."
https://publicai.co/,Public AI Inference Utility,C6,governance_model,foundation,Foundation governance with Hugging Face official provider status suggests involves level; public access framing positions toward democratising AI infrastructure access,5,12,Medium: involves level — public access to sovereign AI models gives developers and institutions options they previously lacked; not yet at collaborates/empowers level in terms of community governance
https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,C1,issue_area,"collective action, labour organising, civic participation, membership organisations",Conditional-commitment mechanism addresses free-rider power asymmetry in collective action — specifically designed for trade unions and membership organisations,6,12,Medium: conditional-commitment mechanism addresses specific collective action problem for labour and civic groups; prototype status and limited deployment evidence limit certainty about structural impact
https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,C2,communities_served,"trade unions, membership organisations, civic groups",Trade unions and civic groups named as primary communities; labour organising context implies workers facing collective action barriers as excluded population,9,20,Medium-high: trade unions and civic groups serve populations with specific collective action barriers named in the tool's design; labour organising context implies class dynamics though not explicitly named
https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,C3,outcome_methodology,,Prototype with no deployment evidence; community engagement limited to design-stage intent,3,12,Low-medium: prototype rule applies; design intent suggests community co-design context but no documented engagement across lifecycle stages
https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,C4,documented_limitations,"prototype only — not finished or production-deployed, author notes it was never quite finished",Honest acknowledgement of prototype status and incompleteness — exemplary epistemic humility about what the tool demonstrates vs. what it achieves,4,20,Low-medium: prototype honesty is exactly the kind of self-examination this criterion rewards; limited examination of whether conditional-commitment mechanism might reproduce exclusions in who can participate in collective action
https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,C5,underdog_signal,true,Grassroots/indie individual project; prototype; never deployed at scale,5,6,High: individual/grassroots prototype with no institutional backing; underdog signal from never-quite-finished status consistent with underfunded individual civic tech work
https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,C6,tagline,A conditional-commitment tool for creating groups of paying members — only charges if enough people join,Prototype rule applies: conditional-commitment theory of democratic engagement is described with specific mechanism (threshold-based charging activating collective commitment),7,12,Medium-high: prototype rule: C6 max 8 applies; theory of democratic empowerment (conditional commitments enabling collective action) is described with specific mechanism; scores 7/8 on prototype scale
https://opendigitalplanning.org/,Open Digital Planning,C1,political_relevance_summary,Addresses barriers to civic data access and transparency making public or institutional data more available for accountability research and informed civic engagement,Digitising planning system reduces information asymmetry in planning decisions; medium power correction as digital access rather than formal contestability mechanism,6,12,Medium: digital planning infrastructure reduces information barriers for residents but primary power correction is institutional efficiency (30% processing time reduction) rather than resident contestability of planning decisions
https://opendigitalplanning.org/,Open Digital Planning,C2,communities_served,"local planning authorities, council planning officers, residents, planning applicants, developers",Residents and planning applicants named as beneficiaries alongside councils; equity considerations in council co-design process noted in dossier,7,20,"Medium: residents named as beneficiaries with equity monitoring across urban/rural authorities; specific exclusion mechanism (digital planning illiteracy, geographic coverage gaps) partially addressed but not named precisely"
https://opendigitalplanning.org/,Open Digital Planning,C3,governance_model,Community of Local Planning Authorities co-owned by members MHCLG provides delivery guidance transitioning to independent not-for-profit entity jointly owned by councils,"Council community of practice documents multi-stage engagement in platform co-design, implementation, and governance transition; resident engagement less documented",7,12,High-medium: council co-ownership and community-of-practice model documents multi-stage engagement; transition to independent governance demonstrates iterative lifecycle; resident engagement less evidenced than council engagement
https://opendigitalplanning.org/,Open Digital Planning,C4,documented_limitations,"England-specific legislation and planning system limited international transferability, requires council political will and digital capability",Council political will dependency as limitation shows structural awareness; limited examination of whether digital planning reproduction barriers or how digital forms encode planning assumptions,5,20,Medium: structural limitations honestly noted; does not examine how digital planning forms embed assumptions about who can navigate them or whether e-planning reproduces exclusions for digitally less-capable communities
https://opendigitalplanning.org/,Open Digital Planning,C5,underdog_signal,false,MHCLG-backed with government funding; well-resourced official partnership,1,6,Low: government-backed with MHCLG delivery guidance; not structurally disadvantaged; professional documentation infrastructure
https://opendigitalplanning.org/,Open Digital Planning,C6,governance_model,Community of Local Planning Authorities co-owned by members MHCLG provides delivery guidance transitioning to independent not-for-profit entity jointly owned by councils,Council co-ownership model positions at involves/collaborates level for councils; residents gain access to more transparent planning processes but limited governance rights,7,12,Medium-high: involves/collaborates level for councils; residents benefit from transparency improvements but planning decisions remain with councils — consults rather than empowers at community level
https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,C1,tagline,Quadratic Voting is the mathematically optimal way to vote in a democratic community by allocating votes that express the degree of your preferences not just direction,Mathematical redistribution of voting influence toward preference intensity constitutes structural intervention in collective decision-making power distribution,7,12,Medium-high: structural redistribution of voting power through mathematical mechanism; how preferences are weighted is a power question; limited evidence of deployment in contexts of formal institutional power asymmetry
https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,C2,communities_served,"citizens, organizations, communities",Generic beneficiary framing; DAO adoption suggests cryptocurrency-adjacent communities rather than excluded populations,5,20,Low-medium: generic citizen/community framing without specificity about exclusion mechanism; DAO use cases suggest technically-engaged communities rather than structurally excluded populations
https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,C3,outcome_methodology,case_studies,Case studies from deployed uses documents implementation-stage evidence; limited evidence of co-design with communities affected by quadratic voting deployments,3,12,Low-medium: case study documentation at implementation stage; limited evidence of discovery-stage engagement or feedback loops with affected communities
https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,C4,documented_limitations,"Limited empirical evidence on large-scale electoral use, Voter education required for quadratic voting mechanics, Potential for strategic voting behavior",Voter education requirement and strategic voting risk acknowledged as limitations; some epistemic humility about empirical evidence base,5,20,Medium: limitations about voter education and strategic behaviour noted; does not examine whether quadratic voting's mathematical framing obscures the political choices embedded in how vote weights are designed
https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,C5,underdog_signal,true,Small RadicalXChange tool; limited institutional backing,4,6,Medium: RadicalXChange is small nonprofit; underdog relative to established voting infrastructure but not minimal-resource grassroots
https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,C6,political_relevance_summary,An easy tool to host a quadratic vote. Quadratic Voting is the mathematically optimal way to vote in a democratic community,Collective decision-making tool at collaborates/involves level — gives participants substantive control over weighting of collective decisions,8,12,High-medium: involves/collaborates level — quadratic voting mechanism gives participants genuine influence over collective decision outcomes through preference intensity weighting; less than empowers as governance structure external to the tool
https://sourceafrica.net,sourceAFRICA,C1,issue_area,"investigative journalism, press freedom, transparency and accountability, open data, civic media",Epistemic power correction for African investigative journalism — documentary infrastructure enabling accountability reporting in contexts of constrained press freedom,8,12,High: documentary infrastructure for African accountability journalism corrects epistemic power asymmetry in continent where press freedom is structurally constrained; formal repository mechanism rather than informational awareness
https://sourceafrica.net,sourceAFRICA,C2,communities_served,"investigative journalists, civil society organisations, watchdog NGOs, the African public",Investigative journalists and African public named as communities; African context of constrained press freedom implies specific exclusion mechanism,9,20,Medium-high: African investigative journalists named as population facing structural press freedom constraints as exclusion mechanism; the African public as ultimate beneficiary of accountability journalism is implicitly named
https://sourceafrica.net,sourceAFRICA,C3,outcome_methodology,observational - tracked through contributing organisation reports and published investigations,Contributing organisation tracking documents implementation-stage engagement; no evidence of community co-design,4,12,Low-medium: contribution tracking documents implementation-stage engagement with journalist communities; no evidence of community co-design with African public as intended ultimate beneficiary
https://sourceafrica.net,sourceAFRICA,C4,documented_limitations,"automated document text may contain errors, summaries are not legal interpretations",Epistemic humility about automated document processing quality and legal status; limited self-examination of power,4,20,Low-medium: OCR accuracy and legal interpretation limitations honestly noted; does not examine whether repository design privileges certain types of accountability journalism or geographic coverage
https://sourceafrica.net,sourceAFRICA,C5,underdog_signal,false,Code for Africa/ANCIR institutional backing; established organisation,2,6,Low: Code for Africa incubation and ANCIR institutional backing indicate established position rather than structural disadvantage
https://sourceafrica.net,sourceAFRICA,C6,governance_model,operated by ANCIR under incubation by Code for Africa; CC BY-SA 4.0 content licence,Document repository gives journalists access to evidence base for accountability journalism — informs level; journalists can investigate but communities cannot exercise governance rights through the repository,4,12,Low-medium: informs level — documentary access enables accountability journalism rather than empowering affected communities to exercise governance rights over the institutions documented
https://openheartmind.org,Open Heart Mind (OHM),C1,political_relevance_summary,Open Heart Mind (OHM): 4/12,Power asymmetry score 4/12 based on mechanism formality and significance relative to affected population,4,12,Score 4/12: low based on formality and significance of power correction mechanism documented
https://openheartmind.org,Open Heart Mind (OHM),C2,communities_served + primary_users_or_beneficiaries,Open Heart Mind (OHM): 5/20,Excluded population specificity score 5/20 based on named populations and named exclusion mechanisms,5,20,Score 5/20: generic beneficiary framing for this project
https://openheartmind.org,Open Heart Mind (OHM),C3,outcome_methodology + governance_model,Open Heart Mind (OHM): 8/12,Participatory lifecycle score 8/12 based on documented community engagement stages,8,12,Score 8/12: single-stage engagement for this project
https://openheartmind.org,Open Heart Mind (OHM),C4,documented_limitations + outcome_methodology,Open Heart Mind (OHM): 5/20,Critical self-examination score 5/20 based on documented reflexivity about own power claims,5,20,Score 5/20: honest limitation documentation for this project
https://openheartmind.org,Open Heart Mind (OHM),C5,underdog_signal + org_type,Open Heart Mind (OHM): 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://openheartmind.org,Open Heart Mind (OHM),C6,governance_model + political_relevance_summary,Open Heart Mind (OHM): 8/12,Democratic depth score 8/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,8,12,Score 8/12: involves/consults level democratic engagement for this project
https://planit.org.uk,PlanIT,C1,political_relevance_summary,PlanIT: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://planit.org.uk,PlanIT,C2,communities_served + primary_users_or_beneficiaries,PlanIT: 7/20,Excluded population specificity score 7/20 based on named populations and named exclusion mechanisms,7,20,Score 7/20: generic beneficiary framing for this project
https://planit.org.uk,PlanIT,C3,outcome_methodology + governance_model,PlanIT: 5/12,Participatory lifecycle score 5/12 based on documented community engagement stages,5,12,Score 5/12: single-stage engagement for this project
https://planit.org.uk,PlanIT,C4,documented_limitations + outcome_methodology,PlanIT: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://planit.org.uk,PlanIT,C5,underdog_signal + org_type,PlanIT: 4/6,"Structural underdog score 4/6 based on org type, funding, institutional position, and dossier completeness",4,6,Score 4/6: some structural disadvantage for this project
https://planit.org.uk,PlanIT,C6,governance_model + political_relevance_summary,PlanIT: 7/12,Democratic depth score 7/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,7,12,Score 7/12: involves/consults level democratic engagement for this project
https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,C1,political_relevance_summary,Keep It In The Community: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,C2,communities_served + primary_users_or_beneficiaries,Keep It In The Community: 9/20,Excluded population specificity score 9/20 based on named populations and named exclusion mechanisms,9,20,Score 9/20: equity framing without specific mechanism for this project
https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,C3,outcome_methodology + governance_model,Keep It In The Community: 4/12,Participatory lifecycle score 4/12 based on documented community engagement stages,4,12,Score 4/12: no documented community engagement for this project
https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,C4,documented_limitations + outcome_methodology,Keep It In The Community: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,C5,underdog_signal + org_type,Keep It In The Community: 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,C6,governance_model + political_relevance_summary,Keep It In The Community: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://policyengine.org/uk,PolicyEngine,C1,political_relevance_summary,PolicyEngine: 8/12,Power asymmetry score 8/12 based on mechanism formality and significance relative to affected population,8,12,Score 8/12: medium based on formality and significance of power correction mechanism documented
https://policyengine.org/uk,PolicyEngine,C2,communities_served + primary_users_or_beneficiaries,PolicyEngine: 6/20,Excluded population specificity score 6/20 based on named populations and named exclusion mechanisms,6,20,Score 6/20: generic beneficiary framing for this project
https://policyengine.org/uk,PolicyEngine,C3,outcome_methodology + governance_model,PolicyEngine: 5/12,Participatory lifecycle score 5/12 based on documented community engagement stages,5,12,Score 5/12: single-stage engagement for this project
https://policyengine.org/uk,PolicyEngine,C4,documented_limitations + outcome_methodology,PolicyEngine: 5/20,Critical self-examination score 5/20 based on documented reflexivity about own power claims,5,20,Score 5/20: honest limitation documentation for this project
https://policyengine.org/uk,PolicyEngine,C5,underdog_signal + org_type,PolicyEngine: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://policyengine.org/uk,PolicyEngine,C6,governance_model + political_relevance_summary,PolicyEngine: 4/12,Democratic depth score 4/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,4,12,Score 4/12: informs level democratic engagement for this project
https://openreferraluk.org,Open Referral UK,C1,political_relevance_summary,Open Referral UK: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://openreferraluk.org,Open Referral UK,C2,communities_served + primary_users_or_beneficiaries,Open Referral UK: 8/20,Excluded population specificity score 8/20 based on named populations and named exclusion mechanisms,8,20,Score 8/20: equity framing without specific mechanism for this project
https://openreferraluk.org,Open Referral UK,C3,outcome_methodology + governance_model,Open Referral UK: 6/12,Participatory lifecycle score 6/12 based on documented community engagement stages,6,12,Score 6/12: single-stage engagement for this project
https://openreferraluk.org,Open Referral UK,C4,documented_limitations + outcome_methodology,Open Referral UK: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://openreferraluk.org,Open Referral UK,C5,underdog_signal + org_type,Open Referral UK: 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://openreferraluk.org,Open Referral UK,C6,governance_model + political_relevance_summary,Open Referral UK: 5/12,Democratic depth score 5/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,5,12,Score 5/12: involves/consults level democratic engagement for this project
https://snowdrift.coop,Snowdrift.coop,C1,political_relevance_summary,Snowdrift.coop: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://snowdrift.coop,Snowdrift.coop,C2,communities_served + primary_users_or_beneficiaries,Snowdrift.coop: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://snowdrift.coop,Snowdrift.coop,C3,outcome_methodology + governance_model,Snowdrift.coop: 5/12,Participatory lifecycle score 5/12 based on documented community engagement stages,5,12,Score 5/12: single-stage engagement for this project
https://snowdrift.coop,Snowdrift.coop,C4,documented_limitations + outcome_methodology,Snowdrift.coop: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://snowdrift.coop,Snowdrift.coop,C5,underdog_signal + org_type,Snowdrift.coop: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://snowdrift.coop,Snowdrift.coop,C6,governance_model + political_relevance_summary,Snowdrift.coop: 7/12,Democratic depth score 7/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,7,12,Score 7/12: involves/consults level democratic engagement for this project
https://parliamentwatch.ug/,Parliament Watch Uganda,C1,political_relevance_summary,Parliament Watch Uganda: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://parliamentwatch.ug/,Parliament Watch Uganda,C2,communities_served + primary_users_or_beneficiaries,Parliament Watch Uganda: 8/20,Excluded population specificity score 8/20 based on named populations and named exclusion mechanisms,8,20,Score 8/20: equity framing without specific mechanism for this project
https://parliamentwatch.ug/,Parliament Watch Uganda,C3,outcome_methodology + governance_model,Parliament Watch Uganda: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://parliamentwatch.ug/,Parliament Watch Uganda,C4,documented_limitations + outcome_methodology,Parliament Watch Uganda: 4/20,Critical self-examination score 4/20 based on documented reflexivity about own power claims,4,20,Score 4/20: no evidence of self-examination for this project
https://parliamentwatch.ug/,Parliament Watch Uganda,C5,underdog_signal + org_type,Parliament Watch Uganda: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://parliamentwatch.ug/,Parliament Watch Uganda,C6,governance_model + political_relevance_summary,Parliament Watch Uganda: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://publicaccountability.org,The Accountability Project,C1,political_relevance_summary,The Accountability Project: 8/12,Power asymmetry score 8/12 based on mechanism formality and significance relative to affected population,8,12,Score 8/12: medium based on formality and significance of power correction mechanism documented
https://publicaccountability.org,The Accountability Project,C2,communities_served + primary_users_or_beneficiaries,The Accountability Project: 5/20,Excluded population specificity score 5/20 based on named populations and named exclusion mechanisms,5,20,Score 5/20: generic beneficiary framing for this project
https://publicaccountability.org,The Accountability Project,C3,outcome_methodology + governance_model,The Accountability Project: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://publicaccountability.org,The Accountability Project,C4,documented_limitations + outcome_methodology,The Accountability Project: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://publicaccountability.org,The Accountability Project,C5,underdog_signal + org_type,The Accountability Project: 4/6,"Structural underdog score 4/6 based on org type, funding, institutional position, and dossier completeness",4,6,Score 4/6: some structural disadvantage for this project
https://publicaccountability.org,The Accountability Project,C6,governance_model + political_relevance_summary,The Accountability Project: 3/12,Democratic depth score 3/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,3,12,Score 3/12: informs level democratic engagement for this project
https://policykit.org,PolicyKit,C1,political_relevance_summary,PolicyKit: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://policykit.org,PolicyKit,C2,communities_served + primary_users_or_beneficiaries,PolicyKit: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://policykit.org,PolicyKit,C3,outcome_methodology + governance_model,PolicyKit: 5/12,Participatory lifecycle score 5/12 based on documented community engagement stages,5,12,Score 5/12: single-stage engagement for this project
https://policykit.org,PolicyKit,C4,documented_limitations + outcome_methodology,PolicyKit: 5/20,Critical self-examination score 5/20 based on documented reflexivity about own power claims,5,20,Score 5/20: honest limitation documentation for this project
https://policykit.org,PolicyKit,C5,underdog_signal + org_type,PolicyKit: 2/6,"Structural underdog score 2/6 based on org type, funding, institutional position, and dossier completeness",2,6,Score 2/6: institutionally secure well-funded for this project
https://policykit.org,PolicyKit,C6,governance_model + political_relevance_summary,PolicyKit: 8/12,Democratic depth score 8/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,8,12,Score 8/12: involves/consults level democratic engagement for this project
https://pursuanceproject.org,Pursuance Project,C1,political_relevance_summary,Pursuance Project: 5/12,Power asymmetry score 5/12 based on mechanism formality and significance relative to affected population,5,12,Score 5/12: medium based on formality and significance of power correction mechanism documented
https://pursuanceproject.org,Pursuance Project,C2,communities_served + primary_users_or_beneficiaries,Pursuance Project: 8/20,Excluded population specificity score 8/20 based on named populations and named exclusion mechanisms,8,20,Score 8/20: equity framing without specific mechanism for this project
https://pursuanceproject.org,Pursuance Project,C3,outcome_methodology + governance_model,Pursuance Project: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://pursuanceproject.org,Pursuance Project,C4,documented_limitations + outcome_methodology,Pursuance Project: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://pursuanceproject.org,Pursuance Project,C5,underdog_signal + org_type,Pursuance Project: 4/6,"Structural underdog score 4/6 based on org type, funding, institutional position, and dossier completeness",4,6,Score 4/6: some structural disadvantage for this project
https://pursuanceproject.org,Pursuance Project,C6,governance_model + political_relevance_summary,Pursuance Project: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://trends.whotargets.me,Who Targets Me Trends,C1,political_relevance_summary,Who Targets Me Trends: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://trends.whotargets.me,Who Targets Me Trends,C2,communities_served + primary_users_or_beneficiaries,Who Targets Me Trends: 6/20,Excluded population specificity score 6/20 based on named populations and named exclusion mechanisms,6,20,Score 6/20: generic beneficiary framing for this project
https://trends.whotargets.me,Who Targets Me Trends,C3,outcome_methodology + governance_model,Who Targets Me Trends: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://trends.whotargets.me,Who Targets Me Trends,C4,documented_limitations + outcome_methodology,Who Targets Me Trends: 5/20,Critical self-examination score 5/20 based on documented reflexivity about own power claims,5,20,Score 5/20: honest limitation documentation for this project
https://trends.whotargets.me,Who Targets Me Trends,C5,underdog_signal + org_type,Who Targets Me Trends: 3/6,"Structural underdog score 3/6 based on org type, funding, institutional position, and dossier completeness",3,6,Score 3/6: some structural disadvantage for this project
https://trends.whotargets.me,Who Targets Me Trends,C6,governance_model + political_relevance_summary,Who Targets Me Trends: 4/12,Democratic depth score 4/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,4,12,Score 4/12: informs level democratic engagement for this project
https://objector.ai,Objector.ai,C1,political_relevance_summary,Objector.ai: 7/12,Power asymmetry score 7/12 based on mechanism formality and significance relative to affected population,7,12,Score 7/12: medium based on formality and significance of power correction mechanism documented
https://objector.ai,Objector.ai,C2,communities_served + primary_users_or_beneficiaries,Objector.ai: 9/20,Excluded population specificity score 9/20 based on named populations and named exclusion mechanisms,9,20,Score 9/20: equity framing without specific mechanism for this project
https://objector.ai,Objector.ai,C3,outcome_methodology + governance_model,Objector.ai: 2/12,Participatory lifecycle score 2/12 based on documented community engagement stages,2,12,Score 2/12: no documented community engagement for this project
https://objector.ai,Objector.ai,C4,documented_limitations + outcome_methodology,Objector.ai: 3/20,Critical self-examination score 3/20 based on documented reflexivity about own power claims,3,20,Score 3/20: no evidence of self-examination for this project
https://objector.ai,Objector.ai,C5,underdog_signal + org_type,Objector.ai: 4/6,"Structural underdog score 4/6 based on org type, funding, institutional position, and dossier completeness",4,6,Score 4/6: some structural disadvantage for this project
https://objector.ai,Objector.ai,C6,governance_model + political_relevance_summary,Objector.ai: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://participedia.net,Participedia,C1,political_relevance_summary,Participedia: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
https://participedia.net,Participedia,C2,communities_served + primary_users_or_beneficiaries,Participedia: 4/20,Excluded population specificity score 4/20 based on named populations and named exclusion mechanisms,4,20,Score 4/20: generic beneficiary framing for this project
https://participedia.net,Participedia,C3,outcome_methodology + governance_model,Participedia: 5/12,Participatory lifecycle score 5/12 based on documented community engagement stages,5,12,Score 5/12: single-stage engagement for this project
https://participedia.net,Participedia,C4,documented_limitations + outcome_methodology,Participedia: 5/20,Critical self-examination score 5/20 based on documented reflexivity about own power claims,5,20,Score 5/20: honest limitation documentation for this project
https://participedia.net,Participedia,C5,underdog_signal + org_type,Participedia: 1/6,"Structural underdog score 1/6 based on org type, funding, institutional position, and dossier completeness",1,6,Score 1/6: institutionally secure well-funded for this project
https://participedia.net,Participedia,C6,governance_model + political_relevance_summary,Participedia: 5/12,Democratic depth score 5/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,5,12,Score 5/12: involves/consults level democratic engagement for this project
https://societyforhopefultechnologists.org,Society for Hopeful Technologists,C1,political_relevance_summary,Society for Hopeful Technologists: 4/12,Power asymmetry score 4/12 based on mechanism formality and significance relative to affected population,4,12,Score 4/12: low based on formality and significance of power correction mechanism documented
https://societyforhopefultechnologists.org,Society for Hopeful Technologists,C2,communities_served + primary_users_or_beneficiaries,Society for Hopeful Technologists: 3/20,Excluded population specificity score 3/20 based on named populations and named exclusion mechanisms,3,20,Score 3/20: generic beneficiary framing for this project
https://societyforhopefultechnologists.org,Society for Hopeful Technologists,C3,outcome_methodology + governance_model,Society for Hopeful Technologists: 3/12,Participatory lifecycle score 3/12 based on documented community engagement stages,3,12,Score 3/12: no documented community engagement for this project
https://societyforhopefultechnologists.org,Society for Hopeful Technologists,C4,documented_limitations + outcome_methodology,Society for Hopeful Technologists: 5/20,Critical self-examination score 5/20 based on documented reflexivity about own power claims,5,20,Score 5/20: honest limitation documentation for this project
https://societyforhopefultechnologists.org,Society for Hopeful Technologists,C5,underdog_signal + org_type,Society for Hopeful Technologists: 5/6,"Structural underdog score 5/6 based on org type, funding, institutional position, and dossier completeness",5,6,Score 5/6: grassroots minimally-funded facing resistance for this project
https://societyforhopefultechnologists.org,Society for Hopeful Technologists,C6,governance_model + political_relevance_summary,Society for Hopeful Technologists: 6/12,Democratic depth score 6/12 based on IAP2 level: informs-consults-involves-collaborates-empowers,6,12,Score 6/12: involves/consults level democratic engagement for this project
https://unpaywall.org/products/extension,Unpaywall Browser Extension,C1,political_relevance_summary,Unpaywall Browser Extension: 6/12,Power asymmetry score 6/12 based on mechanism formality and significance relative to affected population,6,12,Score 6/12: medium based on formality and significance of power correction mechanism documented
