rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
104,https://p4ai.net,Principles for Public Participation in Procurement of AI,55.6,55.6,0,0.83,LOW,LOW,criteria,"I understand what this is trying to do. Principles for Public Participation in Procurement of AI is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 55.6."
105,https://github.com/rahvaalgatus/rahvaalgatus,Rahvaalgatus,55.6,55.6,0,0.83,LOW,LOW,criteria,"Moderate alignment. Rahvaalgatus is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 55.6."
106,https://www.wikidata.org,Wikidata,55.6,55.6,0,1.0,LOW,MEDIUM,criteria,"There's substance here, Wikidata directly benefits researchers, journalists and citizens. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 55.6."
107,https://semanticclimate.github.io,semanticClimate,55.6,55.6,0,0.75,LOW,LOW,criteria,"Not my top pick, but semanticClimate is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 55.6."
108,https://standards.theodi.org,Open Standards for Data Guidebook,54.7,46.7,8,1.0,LOW,LOW,criteria,"A solid idea that Open Standards for Data Guidebook is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 54.7."
109,https://www.whatdotheyknow.com,WhatDoTheyKnow,54.4,54.4,0,1.0,LOW,MEDIUM,criteria,"Useful in its niche, WhatDoTheyKnow directly benefits journalists, researchers and citizens. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 54.4."
110,https://www.oporaua.org,ОПОРА (Opora),54.4,44.4,10,1.0,LOW,MEDIUM,criteria,"I wouldn't dismiss this. ОПОРА (Opora) strengthens democratic participation for citizens in Ukraine, election observers and researchers. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 54.4."
111,https://docs.holepunch.to,Pear by Holepunch,54.0,50.0,4,0.83,LOW,LOW,criteria,"The concept resonates, Pear by Holepunch takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 54.0."
112,https://github.com/propublica/django-collaborative,django-collaborative,54.0,50.0,4,0.83,LOW,LOW,criteria,"This occupies a middle ground for me. django-collaborative is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 54.0."
113,https://schema.org,Schema.org,53.6,45.6,8,0.58,MEDIUM,NONE,criteria,"Parts of this I like, Schema.org is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 53.6."
114,https://ciudadaniai.org,Fundación Ciudadanía Inteligente,53.3,53.3,0,1.0,LOW,MEDIUM,criteria,"This does real work, even if Fundación Ciudadanía Inteligente directly benefits citizens, civil society organizations and local governments. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 53.3."
115,https://openletter.earth,Open Letter,53.3,43.3,10,0.92,LOW,LOW,criteria,"Fair enough. Open Letter directly benefits engaged citizens and civic participants, campaigners and advocacy groups. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 53.3."
116,https://radicle.xyz,Radicle,53.3,53.3,0,0.83,LOW,LOW,criteria,"I understand what this is trying to do. Radicle is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 16/20), with a total of 53.3."
117,https://yourtracka.org,Tracka,53.3,43.3,10,1.0,LOW,MEDIUM,criteria,"Neither fully aligned nor misaligned. Tracka directly benefits citizens, community members and civil society organizations. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 53.3."
118,https://viewpoints.xyz,Viewpoints,53.3,53.3,0,0.83,LOW,LOW,criteria,"The intent is good. Viewpoints directly benefits teams and organizations, event organizers and educators. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 53.3."
119,https://www.meet.coop,meet.coop,53.3,53.3,0,0.83,LOW,LOW,criteria,"I'd want to see more, meet.coop takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 53.3. this gets underdog protection; I'd rather err on the side of supporting small projects."
120,https://github.com/whotargetsme/ad-transparency-standards/blob/main/implement.md,Political Advertising Transparency Data Standard,53.1,61.1,-8,1.0,LOW,LOW,criteria,"I can respect this, Political Advertising Transparency Data Standard directly benefits investigative journalists, civic technology researchers and advertising platforms. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 53.1."
121,https://talktothecity.org,Talk to the City,52.8,47.8,5,1.0,LOW,LOW,criteria,"Not quite what I'd champion, but Talk to the City directly benefits civic technology researchers, engaged citizens and policymakers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 52.8. protected as an underdog — the lack of documentation doesn't mean it lacks merit."
122,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,Wikum,52.8,47.8,5,0.83,LOW,LOW,criteria,"Credible work in a space I care about. Wikum directly benefits researchers, online communities and discussion participants. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 52.8. I'm giving this the benefit of the doubt via the underdog modifier."
123,https://landexplorer.coop,Land Explorer,52.4,44.4,8,1.0,LOW,LOW,criteria,"This has potential, Land Explorer directly benefits community organizations, land trusts and neighborhood planners. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 52.4. I've applied underdog protection — the evidence gap shouldn't sink a project that may well deserve better."
124,https://site.urbanistai.com,UrbanistAI,52.4,44.4,8,0.92,LOW,LOW,criteria,"Not a perfect fit but still contributing. UrbanistAI directly benefits citizens, policymakers and local governments. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 52.4. protected as an underdog — the lack of documentation doesn't mean it lacks merit."
125,https://civicrm.org,CiviCRM,52.2,52.2,0,1.0,LOW,HIGH,criteria,"On paper this is reasonable. CiviCRM is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 52.2. worth noting that the thorough documentation gives this an advantage that less visible projects lack."
126,https://journaliststudio.google.com,Journalist Studio,52.2,52.2,0,0.83,LOW,LOW,criteria,"Some merit here. Journalist Studio strengthens democratic participation for journalists, researchers and news organizations. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 52.2."
127,https://matrix.org,Matrix,52.2,52.2,0,1.0,LOW,MEDIUM,criteria,"Moderate alignment. Matrix takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 52.2."
128,https://github.com/stanfordcdt/pb,Stanford Participatory Budgeting Platform,52.2,52.2,0,1.0,LOW,LOW,criteria,"Decent work, Stanford Participatory Budgeting Platform is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 52.2."
129,https://openparliament.ca/,openparliament.ca,52.2,52.2,0,0.83,LOW,MEDIUM,criteria,"Functionally useful, openparliament.ca directly benefits Canadian citizens, journalists and researchers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 52.2."
130,https://soweego.readthedocs.io,soweego,52.2,52.2,0,0.83,LOW,LOW,criteria,"The ambition is right even if the execution is debatable. soweego is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 52.2."
131,https://spartacus.app,Spartacus,51.7,46.7,5,0.83,LOW,LOW,criteria,"A reasonable project with some alignment to my values. Spartacus directly benefits engaged citizens, community organizers and neighborhood groups. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 51.7."
132,https://civicpress.io/,CivicPress,51.1,51.1,0,0.83,LOW,LOW,criteria,"There's something here, though not as strong as I'd like. CivicPress directly benefits municipal government officials, local government staff and citizens seeking public records. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 51.1."
133,https://humbledata.org,Humble Data Workshop,51.1,51.1,0,0.83,LOW,LOW,criteria,"I appreciate parts of this, Humble Data Workshop is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 51.1."
134,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,50.8,47.8,3,0.83,LOW,LOW,criteria,"I have reservations but also respect for New_ Public Roundabout directly benefits local/neighbourhood communities, underestimated communities and community stewards and moderators. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 50.8."
135,https://fairbnb.coop,Fairbnb.coop,50.2,42.2,8,0.92,LOW,LOW,criteria,"I can see the intention, Fairbnb.coop directly benefits hosts, travelers and local communities. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.2."
136,https://github.com/huridocs,HURIDOCS,50.2,42.2,8,1.0,LOW,MEDIUM,criteria,"Mixed feelings on this one. HURIDOCS is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 50.2."
137,https://charitydigitalskills.co.uk,Charity Digital Skills Report,50.0,50.0,0,0.92,LOW,MEDIUM,criteria,"Interesting approach, Charity Digital Skills Report takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 50.0."
138,https://charmverse.io/,CharmVerse,50.0,50.0,0,0.83,LOW,LOW,criteria,"Worth considering, though CharmVerse directly benefits DAO operators, grant managers and builders. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
139,https://github.com/cavi-au/consent-o-matic,Consent-O-Matic,50.0,50.0,0,0.83,LOW,LOW,criteria,"I see value in what this does, Consent-O-Matic is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 50.0."
140,https://www.discourse.org,Discourse,50.0,50.0,0,0.83,LOW,MEDIUM,criteria,"There's alignment, but it's partial. Discourse directly benefits tech companies, developers and product teams. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
141,https://www.fixmystreet.com,FixMyStreet,50.0,50.0,0,1.0,LOW,MEDIUM,criteria,"This has potential, FixMyStreet directly benefits citizens, local councils and developers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
142,https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),50.0,50.0,0,0.83,LOW,LOW,criteria,"Not a perfect fit but still contributing. GRIM (Global Risk Simulator) is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 50.0."
143,https://www.govocal.com,Go Vocal,50.0,50.0,0,0.83,LOW,LOW,criteria,"I understand what this is trying to do. Go Vocal directly benefits government agencies, residents and citizens. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
144,https://missingnumbers.org,Missing Numbers,50.0,40.0,10,0.92,LOW,LOW,criteria,"Fair enough. Missing Numbers directly benefits journalists, researchers and campaigners. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
145,https://www.open-contracting.org,Open Contracting Partnership,50.0,50.0,0,1.0,LOW,MEDIUM,criteria,"Neither fully aligned nor misaligned. Open Contracting Partnership directly benefits government procurement officials, civil society organizations and researchers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
146,https://www.openorigins.com,OpenOrigins,50.0,50.0,0,0.83,LOW,LOW,criteria,"A solid idea that OpenOrigins directly benefits journalists, media organizations and researchers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
147,https://securedrop.org,SecureDrop,50.0,50.0,0,0.92,LOW,MEDIUM,criteria,"On paper this is reasonable. SecureDrop is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 16/20), with a total of 50.0."
148,https://spacetu.be,Spacetube,50.0,50.0,0,0.75,LOW,LOW,criteria,"Interesting approach, Spacetube takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 50.0."
149,https://timecounts.org,Timecounts,50.0,50.0,0,0.83,LOW,LOW,criteria,"I appreciate parts of this, Timecounts directly benefits nonprofits, community groups and event organizers. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 50.0."
150,https://www.ushahidi.com,Ushahidi,50.0,50.0,0,1.0,LOW,HIGH,criteria,"There's alignment, but it's partial. Ushahidi directly benefits citizens, community groups and governments. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0. the documentation advantage here may inflate the score relative to underdocumented peers."
151,https://wardwatch.uk,WardWatch,50.0,50.0,0,0.83,LOW,LOW,criteria,"This does real work, even if WardWatch directly benefits citizens, researchers and campaigners. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
152,https://yrpri.org,Your Priorities,50.0,50.0,0,1.0,LOW,MEDIUM,criteria,"The concept resonates, Your Priorities directly benefits governments, citizens and communities. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 50.0."
153,https://coops.tech,CoTech,49.1,41.1,8,0.83,LOW,LOW,criteria,"Decent work, CoTech provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 49.1. I've applied underdog protection — the evidence gap shouldn't sink a project that may well deserve better."
154,https://ckan.org,CKAN,48.9,48.9,0,1.0,LOW,HIGH,criteria,"I'd want to see more, CKAN is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 16/20), with a total of 48.9. I'm flagging a popularity risk — well-documented projects can score higher simply because there's more to evaluate."
155,https://github.com/datakind/data-observation-toolkit,Data Observation Toolkit (DOT),48.9,48.9,0,1.0,LOW,LOW,criteria,"This occupies a middle ground for me. Data Observation Toolkit (DOT) is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 48.9."
156,https://ethelo.com,Ethelo,48.9,48.9,0,1.0,LOW,MEDIUM,criteria,"There's substance here, Ethelo directly benefits municipal governments, indigenous communities and DAOs. The primary driver is direct practitioner benefit (scoring 12/20), with a total of 48.9."
157,https://manifold.markets,Manifold Markets,48.9,48.9,0,0.83,LOW,LOW,criteria,"I can see the intention, Manifold Markets directly benefits researchers, forecasters and traders. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 48.9."
158,https://parsethebill.com,Parse The Bill,48.9,38.9,10,0.83,LOW,LOW,modifier,"Moderate alignment. Parse The Bill benefits from open-source bonus. The primary scoring driver is open-source bonus, pushing the total to 48.9."
159,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,48.3,43.3,5,0.83,LOW,LOW,criteria,"A reasonable project with some alignment to my values. Beckton is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 48.3. the underdog modifier cushions this against the thin evidence base."
160,https://choosealicense.com,Choose a License,47.8,47.8,0,0.83,LOW,MEDIUM,criteria,"There's something here, though not as strong as I'd like. Choose a License takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 47.8."
161,https://contractsfordatacollaboration.org,Contracts for Data Collaboration,47.8,47.8,0,1.0,LOW,LOW,criteria,"The intent is good. Contracts for Data Collaboration is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 47.8."
162,https://www.localintelligencehub.com,Local Intelligence Hub,47.8,47.8,0,0.92,LOW,LOW,criteria,"The ambition is right even if the execution is debatable. Local Intelligence Hub directly benefits campaigners, organizers and climate advocates. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 47.8."
163,https://urbit.org,Urbit,47.8,47.8,0,0.83,LOW,LOW,criteria,"Parts of this I like, Urbit takes a clear anti-extraction stance, keeping users independent of platforms. The primary driver is anti-extraction/platform independence (scoring 16/20), with a total of 47.8."
164,https://arxiv.org,arXiv,47.8,47.8,0,0.92,LOW,HIGH,criteria,"Mixed feelings on this one. arXiv directly benefits civic technology researchers, academics and scientists. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 47.8. this benefits from good documentation, which could be a scoring artefact rather than genuine superiority."
165,https://aragon.org,Aragon,46.9,38.9,8,0.83,LOW,LOW,criteria,"Not quite what I'd champion, but Aragon provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 46.9."
166,https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,46.9,38.9,8,0.67,MEDIUM,LOW,criteria,"I can respect this, Keep It In The Community directly benefits Local Communities. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 46.9."
167,https://www.communitytech.network,Community Tech,46.7,46.7,0,0.92,LOW,LOW,criteria,"I wouldn't dismiss this. Community Tech directly benefits community organisations, local communities and citizens seeking to participate in local democratic processes. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 46.7."
168,https://conservativepartyfunding.co.uk,Conservative Party Funding,46.7,46.7,0,0.83,LOW,LOW,criteria,"Credible work in a space I care about. Conservative Party Funding directly benefits civic technology researchers, members of the public seeking government information and investigative journalists. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 46.7."
169,https://www.dfos.com,Democracy Fund Open Source,46.7,46.7,0,0.83,LOW,LOW,criteria,"Functionally useful, Democracy Fund Open Source is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 46.7."
170,https://gov.uk/find-local-consultations,Find local consultations,46.7,46.7,0,0.92,LOW,LOW,criteria,"Useful in its niche, Find local consultations directly benefits citizens, local councils and residents. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 46.7."
171,https://granicus.com/uk,Granicus,46.7,46.7,0,0.92,LOW,LOW,criteria,"Worth considering, though Granicus directly benefits Local government, Central government and Healthcare. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 46.7."
172,https://antievictionmappingproject.github.io/landlordtech,Landlord Tech Watch,46.7,46.7,0,0.92,LOW,LOW,criteria,"Not my top pick, but Landlord Tech Watch is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 46.7."
173,https://www.mpwatch.org,MP Watch,46.7,46.7,0,0.92,LOW,LOW,criteria,"I have reservations but also respect for MP Watch directly benefits campaigners, MPs and constituents. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 46.7."
174,https://numfocus.org,NumFOCUS,46.7,46.7,0,0.92,LOW,MEDIUM,criteria,"Some merit here. NumFOCUS is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 16/20), with a total of 46.7."
175,https://riseup.net,Riseup,46.7,46.7,0,0.83,LOW,MEDIUM,criteria,"I see value in what this does, Riseup directly benefits activists, social movements and advocacy organizations. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 46.7."
176,https://github.com/mikekelly/policy-dojo,UK Policy Dojo,46.7,46.7,0,0.83,LOW,LOW,criteria,"A solid idea that UK Policy Dojo is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 46.7."
177,https://arxiv.org/abs/2005.13701,Modular Politics,46.1,41.1,5,0.83,LOW,HIGH,criteria,"Mixed feelings on this one. Modular Politics directly benefits researchers, platform operators and online community managers. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 46.1. the strong documentation may inflate this score somewhat relative to equally worthy but less visible projects. underdog protection applies because the limited record shouldn't be held against grassroots work."
178,https://algorithmwatch.org,AlgorithmWatch,45.9,48.9,-3,1.0,LOW,LOW,criteria,"This does real work, even if AlgorithmWatch directly benefits general public, policymakers and legislative staff and investigative journalists. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45.9."
179,https://collaborative-data.theodi.org,Collaborative Data Patterns,45.6,45.6,0,0.75,LOW,LOW,criteria,"The intent is good. Collaborative Data Patterns directly benefits data practitioners, organizations and communities. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 45.6."
180,https://www.hotosm.org,Humanitarian OpenStreetMap Team (HOT),45.6,45.6,0,1.0,LOW,HIGH,criteria,"I can see the intention, Humanitarian OpenStreetMap Team (HOT) provides free access, removing a real barrier. The primary driver is free/open access (scoring 8/20), with a total of 45.6. popularity risk is high here — the rich dossier may overstate true alignment."
181,https://oa.works/,OA.Works,45.6,45.6,0,1.0,LOW,MEDIUM,criteria,"Useful in its niche, OA.Works is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 45.6."
182,https://opendatacommunities.org,Open Data Communities,45.6,45.6,0,0.92,LOW,MEDIUM,criteria,"I have reservations but also respect for Open Data Communities directly benefits researchers, citizens in United Kingdom and local government. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45.6."
183,https://www.openownership.org,Open Ownership,45.6,45.6,0,1.0,LOW,LOW,criteria,"Not quite what I'd champion, but Open Ownership directly benefits governments, researchers and civil society organizations. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45.6."
184,https://publicai.co/,Public AI Inference Utility,45.6,45.6,0,1.0,LOW,LOW,criteria,"This has potential, Public AI Inference Utility is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 16/20), with a total of 45.6."
185,https://thecircuit.cc,The Circuit,45.6,45.6,0,0.92,LOW,LOW,criteria,"The ambition is right even if the execution is debatable. The Circuit directly benefits Cook County residents, criminal defendants and journalists. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45.6."
186,https://onodi.co/bisect/,Theft Bisect,45.6,45.6,0,0.92,LOW,LOW,criteria,"I appreciate parts of this, Theft Bisect is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 45.6."
187,https://github.com/blacksky-algorithms/rsky,rsky,45.6,45.6,0,0.83,LOW,LOW,criteria,"There's substance here, rsky is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 45.6."
188,https://atlasofsurveillance.org,Atlas of Surveillance,45.3,53.3,-8,0.92,LOW,LOW,criteria,"I can respect this, Atlas of Surveillance directly benefits civic technology researchers, investigative journalists and individuals concerned about digital rights and privacy. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 45.3."
189,https://nyaaya.org,Nyaaya,45.3,53.3,-8,0.83,LOW,LOW,criteria,"Not a perfect fit but still contributing. Nyaaya directly benefits general public, women and children. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45.3."
190,https://meta.wikimedia.org/wiki/abstract_wikipedia,Abstract Wikipedia,45,67.8,4,0.72,LOW,HIGH,procedural,"Worth considering, though Abstract Wikipedia directly benefits civic technology researchers, members of the public seeking government information and volunteer knowledge contributors. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45. worth noting that the thorough documentation gives this an advantage that less visible projects lack."
191,https://medium.com/metagov/introducing-the-agreement-engine-bf03b6d5c16c,Agreement Engine,45,60.0,0,0.55,MEDIUM,NONE,procedural,"Functionally useful, Agreement Engine is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 45."
192,https://annas-archive.pm,Anna's Archive,45,67.8,0,0.55,MEDIUM,NONE,procedural,"Fair enough. Anna's Archive directly benefits civic technology researchers, students and early-career researchers and academics. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 45."
193,https://www.crowdjustice.com,CrowdJustice,45,46.7,5,0.72,LOW,MEDIUM,procedural,"I see value in what this does, CrowdJustice directly benefits citizens seeking to participate in local democratic processes, political and social campaigners and legal advocates. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 45."
194,https://dunadyne.org,Dunadyne,45.0,40.0,5,0.75,LOW,LOW,criteria,"Interesting approach, Dunadyne directly benefits Organizations, Researchers and Data analysts. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 45.0."
195,https://entitledto.co.uk,Entitledto,45,46.7,0,0.72,LOW,MEDIUM,procedural,"A reasonable project with some alignment to my values. Entitledto directly benefits citizens, low-income households and benefit claimants. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45."
196,https://www.givefood.org.uk,Give Food,45,48.9,0,0.72,LOW,LOW,procedural,"I'd want to see more, Give Food directly benefits citizens, food banks and journalists. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 45."
197,https://hand-written-petition-scanner.streamlit.app,Hand-Written Petition Scanner,45,48.9,0,0.37999999999999995,HIGH,NONE,procedural,"Some merit here. Hand-Written Petition Scanner directly benefits activists, campaigners and civic organizations. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 45. However, I'd need more information to rank this with confidence."
198,https://membersinterests.org.uk,Members' Interests,45,54.4,0,0.72,LOW,MEDIUM,procedural,"Parts of this I like, Members' Interests directly benefits journalists, researchers and campaigners. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45."
199,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,Membership,45,50.0,5,0.37999999999999995,HIGH,NONE,procedural,"The concept resonates, Membership is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 45. However, there isn't enough data to be confident here."
200,https://openaccess.transparency.org.uk,Open Access – Transparency International UK,45,45.6,0,0.72,LOW,LOW,procedural,"There's alignment, but it's partial. Open Access – Transparency International UK directly benefits journalists, researchers and civil society organizations. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45."
201,https://planit.org.uk,PlanIT,45,46.7,10,0.72,LOW,LOW,procedural,"There's something here, though not as strong as I'd like. PlanIT directly benefits citizens in United Kingdom, local authorities and planning professionals. The primary driver is direct practitioner benefit (scoring 18/20), with a total of 45."
202,https://policykit.org,PolicyKit,45,61.1,0,0.6299999999999999,MEDIUM,LOW,procedural,"On paper this is reasonable. PolicyKit directly benefits online community leaders, community admins and community members. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45."
203,https://developer.parliament.uk,UK Parliament Developer Portal,45,45.6,0,0.72,LOW,LOW,procedural,"Decent work, UK Parliament Developer Portal directly benefits Developers, Civic Tech Community and Researchers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 45."
204,https://turkopticon.ucsd.edu,Turkopticon,44.7,36.7,8,0.92,LOW,MEDIUM,criteria,"This is fundamentally an institutional tool. Turkopticon is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 44.7. this gets underdog protection; I'd rather err on the side of supporting small projects."
205,https://civictech.guide,Civic Tech Field Guide,44.4,44.4,0,0.92,LOW,LOW,criteria,"Technology for its own sake. Civic Tech Field Guide strengthens democratic participation for civic tech practitioners, nonprofits and social good organizations. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 44.4."
206,https://github.com/disarmfoundation/disarmframeworks,DISARM Frameworks,44.4,44.4,0,1.0,LOW,LOW,criteria,"Practitioners are an afterthought here. DISARM Frameworks is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 44.4."
207,https://idealist.org,Idealist,44.4,44.4,0,0.83,LOW,MEDIUM,criteria,"Closed, institutional, and not practitioner-focused. Idealist directly benefits job seekers, nonprofit professionals and volunteers. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 44.4."
208,https://www.marksoutoftenancy.com,Marks Out Of Tenancy,44.4,44.4,0,0.92,LOW,LOW,criteria,"The design choices here worry me. Marks Out Of Tenancy directly benefits renters, tenants and local authorities. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 44.4."
209,https://publicaccountability.org,The Accountability Project,44.4,44.4,0,0.75,LOW,LOW,criteria,"I can't back this with conviction. The Accountability Project strengthens democratic participation for journalists, researchers and investigators. The primary driver is community journalism/democratic participation (scoring 11/20), with a total of 44.4."
210,https://www.writetothem.com,WriteToThem,44.4,44.4,0,1.0,LOW,MEDIUM,criteria,"No clear path to practitioner empowerment. WriteToThem directly benefits citizens, campaigners and constituents. The primary driver is direct practitioner benefit (scoring 10/20), with a total of 44.4."
211,https://www.campaigntracker.nl/en,Campaign Tracker,43.7,56.7,-13,1.0,LOW,LOW,criteria,"Not my kind of project. Campaign Tracker directly benefits investigative journalists, civic technology researchers and members of the public seeking government information. The primary driver is direct practitioner benefit (scoring 15/20), with a total of 43.7."
212,https://openprocurement.io,OpenProcurement,43.6,35.6,8,1.0,LOW,MEDIUM,criteria,"This serves institutions more than people. OpenProcurement is open-source and freely accessible, which is foundational. The primary driver is free/open access (scoring 13/20), with a total of 43.6. I'm giving this the benefit of the doubt via the underdog modifier."
213,https://blog.kagi.com/slopstop,Kagi SlopStop,43.4,34.4,9,0.83,LOW,LOW,modifier,"This doesn't align with my values. Kagi SlopStop serves general internet users and Kagi Search subscribers and gets a lift from underdog protection. The primary scoring driver is underdog protection, community journalism bonus, pushing the total to 43.4. this gets underdog protection; I'd rather err on the side of supporting small projects."
