rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
96,https://gordonguthrie.github.io/frankensteinbill,Frankenstein Bill,63,63,0,1.0,LOW,MEDIUM,criteria,"Founded 2017 with Government fellowship funding, Frankenstein Bill has operational durability. My criteria score of 63 reflectsstrong evidence legibility alignment — the Legislative analysis, Educational guide, Git repository format helps. Modifier adjustment: +0."
97,https://openheartmind.org,Open Heart Mind (OHM),63,60,3,0.83,LOW,LOW,criteria,"As a network, Open Heart Mind (OHM) reaches open science communities, arts and culture communities, activist and civic tech communities. That audience-delivery pairing partially matches my evidence-legibility focus — I care about how information reaches non-specialists. But methodology transparency is only moderately demonstrated."
98,https://osintframework.com,OSINT Framework,63,63,0,0.75,LOW,MEDIUM,criteria,"I score OSINT Framework at 63 because its work on civic data, digital rights, cybersecurity partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 63/0."
99,https://talktothecity.org,Talk to the City,63,60,3,1.0,LOW,LOW,criteria,"Founded 2023 with grant-funded funding, Talk to the City has operational durability. My criteria score of 60 reflectsstrong evidence legibility alignment — the platform, api format helps. Modifier adjustment: +3."
100,https://cobudget.com,Cobudget,62,62,0,1.0,LOW,HIGH,criteria,"Active since 2014 with international scope, Cobudget has longevity and reach. My criteria score of 62 captures moderate evidence legibility — there is something here, but not the kind of interactive, methodologically transparent evidence communication that tops my list."
101,https://contractsfordatacollaboration.org,Contracts for Data Collaboration,62,62,0,1.0,LOW,LOW,criteria,"Serving researchers, policymakers, data collaboratives gives Contracts for Data Collaboration a constituency grounding that my constitution values — evidence legibility matters most when it reaches non-specialist audiences. Criteria score 62 with modifier +0."
102,https://ddocs.new,dDocs,62,62,0,0.5,MEDIUM,NONE,criteria,dDocs operates under Open source community governance governance with genuinely open-source code — that combination satisfies criteria 3 (open data/infrastructure) and 8 (participatory accountability). The remaining gap is on evidence legibility: it does not yet have the visual evidence-communication layer that my constitution prioritises most.
103,https://github.com/cverluise/patcit,PatCit,62,62,0,0.83,LOW,LOW,criteria,"Working on innovation policy, science and technology policy, open data puts PatCit close to my constitutional core — this is evidence-and-transparency territory. The score of 62 (criteria 62, modifier +0) reflects good but not exceptional alignment. Confidence is reasonable given the dossier quality."
104,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,62,59,3,0.75,LOW,MEDIUM,criteria,"Open-source and focused on govtech, civic data — DAO Governance Surfaces checks two of my constitutional boxes. But the gap to the top tier is about evidence legibility: I need to see how the project communicates findings to non-specialists, and the dossier is rich on that."
105,https://littlesis.org,LittleSis,62,62,0,0.92,LOW,MEDIUM,criteria,"Deployed across United States, LittleSis has the cross-jurisdictional footprint that activates my global development criterion (C7). Its web database, API, power-mapping visualization tool partially serves evidence communication, and the interactive layer adds visualisation points."
106,https://nymtech.net,Nym,62,62,0,0.75,LOW,LOW,criteria,"""The World's Most Private Decentralized VPN"" — Nym describes exactly the kind of work I value, and the dossier partially backs it up. No visualisation layer visible — my modifier 1 cannot apply."
107,https://privacybadger.org,Privacy Badger,62,62,0,0.92,LOW,MEDIUM,criteria,"Deployed across global, Privacy Badger has the cross-jurisdictional footprint that activates my global development criterion (C7). Its browser extension partially serves evidence communication, though I would need stronger visualisation to push it higher."
108,https://tech-coops.xyz,Tech Coops List,62,62,0,0.75,LOW,MEDIUM,criteria,"An open codebase with 1000 stars (2024-2025 last commit) grounds Tech Coops List's transparency score — the code is real, the methodology is inspectable. The gap to the top tier is about documented outcomes — I cannot find published impact evidence."
109,https://turkopticon.ucsd.edu,Turkopticon,62,62,0,0.92,LOW,MEDIUM,criteria,"Deployed across United States, Global, Turkopticon has the cross-jurisdictional footprint that activates my global development criterion (C7). Its platform, userscript, database partially serves evidence communication, though I would need stronger visualisation to push it higher."
110,https://github.com/bluesky-social,Bluesky Social,61,61,0,0.75,LOW,HIGH,criteria,"Working on digital infrastructure, social media, decentralized networks puts Bluesky Social close to my constitutional core — this is evidence-and-transparency territory. The score of 61 (criteria 61, modifier +0) reflects good but not exceptional alignment. Confidence is reasonable given the dossier quality."
111,https://github.com/ytdl-org/youtube-dl,youtube-dl,61,61,0,0.75,LOW,LOW,criteria,"An open codebase with 140000 stars (2024-12-15 last commit) grounds youtube-dl's transparency score — the code is real, the methodology is inspectable. The gap to the top tier is about documented outcomes — I cannot find published impact evidence."
112,https://grantnav.threesixtygiving.org,GrantNav,61,61,0,1.0,LOW,MEDIUM,criteria,"GrantNav does credible work (on civic data, govtech) but lands in my middle tier because the alignment with evidence legibility and methodological transparency is partial rather than direct."
113,https://library.theengineroom.org,The Engine Room Library,61,61,0,0.75,LOW,LOW,criteria,"""Open, multilingual research guides on using data and technology for social "" — The Engine Room Library describes exactly the kind of work I value, and the dossier partially backs it up. No visualisation layer visible — my modifier 1 cannot apply."
114,https://strikemap.org,Strike Map,61,56,5,0.67,MEDIUM,LOW,criteria,"Strike Map scores reasonably across my criteria, strongest on evidence legibility. The evidence base is adequate but what exists points in the direction I'd want."
115,https://atlasofsurveillance.org,Atlas of Surveillance,60,60,0,0.92,LOW,LOW,criteria,"I score Atlas of Surveillance at 60 because its work on civic data, digital rights, advocacy tech partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 60/0."
116,https://github.com/blacksky-algorithms/rsky,rsky,60,57,3,0.75,LOW,MEDIUM,criteria,"Open-source and focused on digital rights, emerging tech — rsky checks two of my constitutional boxes. But the gap to the top tier is about evidence legibility: I need to see how the project communicates findings to non-specialists, and the dossier is rich on that."
117,https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),60,60,0,0.75,LOW,LOW,criteria,"Serving developers, blockchain enthusiasts, decentralized governance practitioners gives The DAO (Standard DAO Framework) a constituency grounding that my constitution values — evidence legibility matters most when it reaches non-specialist audiences. Missing methodology documentation limits my criterion 2 (methodological transparency) score."
118,https://orcid.org,ORCID,60,60,0,0.92,LOW,MEDIUM,criteria,"Active since 2010 with international scope, ORCID has longevity and reach. My criteria score of 60 captures moderate evidence legibility — there is something here, but not the kind of interactive, methodologically transparent evidence communication that tops my list."
119,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,59,57,2,1.0,LOW,MEDIUM,criteria,"Deployed across United States, Tactical Data Engagement has the cross-jurisdictional footprint that activates my global development criterion (C7). Its report, course partially serves evidence communication, though I would need stronger visualisation to push it higher."
120,https://github.com/datakind/data-observation-toolkit,Data Observation Toolkit (DOT),59,59,0,1.0,LOW,LOW,criteria,"Serving ministries of health, frontline health workers, NGOs gives Data Observation Toolkit (DOT) a constituency grounding that my constitution values — evidence legibility matters most when it reaches non-specialist audiences. Criteria score 59 with modifier +0."
121,https://github.com/mikekelly/policy-dojo,UK Policy Dojo,59,56,3,0.83,LOW,MEDIUM,criteria,UK Policy Dojo operates under individual governance with genuinely open-source code — that combination satisfies criteria 3 (open data/infrastructure) and 8 (participatory accountability). The remaining gap is on evidence legibility: it does not yet have the visual evidence-communication layer that my constitution prioritises most.
122,https://monitormamdani.com,Monitor Mamdani,59,56,3,0.75,LOW,HIGH,criteria,"I score Monitor Mamdani at 59 because its work on participatory democracy, govtech, civic data partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 56/3."
123,https://moralmachine.net,Moral Machine,59,59,0,0.83,LOW,LOW,criteria,"Deployed across Global, Moral Machine has the cross-jurisdictional footprint that activates my global development criterion (C7). Its platform, database partially serves evidence communication, though I would need stronger visualisation to push it higher."
124,https://murmurations.network,Murmurations Protocol,59,59,0,0.75,LOW,MEDIUM,criteria,"Open-source and focused on decentralised data infrastructure, regenerative economy, cooperative mapping — Murmurations Protocol checks two of my constitutional boxes. But the gap to the top tier is about evidence legibility: I need to see how the project communicates findings to non-specialists, and the dossier is rich on that."
125,https://objector.ai,Objector.ai,59,56,3,0.92,LOW,LOW,criteria,"Objector.ai does credible work (on participatory democracy, advocacy tech, govtech) but lands in my middle tier because the alignment with evidence legibility and methodological transparency is partial rather than direct."
126,https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,59,49,10,0.58,MEDIUM,NONE,modifier,"What appeals to me about Citizens Advice Tableau Public Profile is its commitment to making evidence visually accessible — this is the core of what I do at OWID, and I recognise good work in this space. The data visualisation approach is itself an argument about how evidence should reach non-specialist audiences. The data visualisation orientation earns it a boost I'm not applying mechanically — it's something I genuinely weight."
127,https://www.martus.org,Martus,59,59,0,0.75,LOW,LOW,criteria,Martus operates under a subsidiary of a larger organisation governance with genuinely open-source code — that combination satisfies criteria 3 (open data/infrastructure) and 8 (participatory accountability). The remaining gap is on evidence legibility: it does not yet have the visual evidence-communication layer that my constitution prioritises most.
128,https://gender-pay-gap.service.gov.uk,Gender Pay Gap Service,58,58,0,1.0,LOW,MEDIUM,criteria,"Active since 2018 with national scope, Gender Pay Gap Service has longevity and reach. My criteria score of 58 captures moderate evidence legibility — there is something here, but not the kind of interactive, methodologically transparent evidence communication that tops my list."
129,https://github.com/kazad/pastecal,Pastecal,58,58,0,0.75,LOW,LOW,criteria,"I see potential in Pastecal — civic data, participatory democracy — but the dossier evidence does not clearly demonstrate the evidence legibility or open methodology that my constitution weights most heavily. Score: 58 criteria + +0 modifier = 58."
130,https://github.com/thicknavyrain/uk_elections_leaflets,OpenElections Leaflet Scraper and Parser,58,55,3,0.75,LOW,LOW,criteria,"The political relevance of OpenElections Leaflet Scraper and Parser is clear: OpenElections Leaflet Scraper and Parser addresses barriers to civic data access and trans. My constitution cares about evidence legibility in political contexts, and this project delivers on that, though methodology documentation is thin."
131,https://parsethebill.com,Parse The Bill,58,55,3,0.75,LOW,MEDIUM,criteria,"I score Parse The Bill at 58 because its work on participatory democracy, govtech, civic data partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 55/3."
132,https://www.papertree.earth,Papertree,58,58,0,0.58,MEDIUM,NONE,criteria,"Papertree does credible work (on climate, transparency, open-data) but lands in my middle tier because the alignment with evidence legibility and methodological transparency is partial rather than direct."
133,https://www.sign-in.service.gov.uk,GOV.UK One Login,58,58,0,1.0,LOW,LOW,criteria,"Serving citizens, government service users, central government agencies gives GOV.UK One Login a constituency grounding that my constitution values — evidence legibility matters most when it reaches non-specialist audiences. Being only partially open-source caps my criterion 3 score."
134,https://yrpri.org,Your Priorities,58,58,0,1.0,LOW,MEDIUM,criteria,"Founded 2008 with subscriptions, public_funding funding, Your Priorities has operational durability. My criteria score of 58 reflects moderate evidence legibility alignment — the platform, api format helps. Modifier adjustment: +0."
135,https://github.com/cavi-au/consent-o-matic,Consent-O-Matic,57,57,0,0.75,LOW,MEDIUM,criteria,"At 57 points, Consent-O-Matic sits in the middle tier. Its digital rights, civic data orientation gives it partial alignment with my criteria, but I cannot find strong evidence of the methodological transparency or visualisation quality that would push it higher."
136,https://journaliststudio.google.com,Journalist Studio,57,47,10,0.75,LOW,LOW,modifier,"""A collection of tools to empower journalists to do their work more efficien"" — Journalist Studio describes exactly the kind of work I value, and the dossier partially backs it up. No visualisation layer visible — my modifier 1 cannot apply."
137,https://navigator.oii.ox.ac.uk,DemTech Navigator,57,47,10,0.75,LOW,LOW,modifier,"Active since 2019 with international scope, DemTech Navigator has longevity and reach. My criteria score of 47 captures moderate evidence legibility — there is something here, but not the kind of interactive, methodologically transparent evidence communication that tops my list."
138,https://oneproject.org,One Project,57,50,7,0.75,LOW,LOW,criteria,"""Building infrastructure for economic democracy — connecting people, organis"" — One Project describes exactly the kind of work I value, and the dossier partially backs it up. No visualisation layer visible — my modifier 1 cannot apply."
139,https://pageviews.wmcloud.org,Pageviews Analysis,57,57,0,0.75,LOW,MEDIUM,criteria,"I score Pageviews Analysis at 57 because its work on civic data, media journalism partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 57/0."
140,https://snowdrift.coop,Snowdrift.coop,57,57,0,0.83,LOW,LOW,criteria,"Active since 2013 with international scope, Snowdrift.coop has longevity and reach. My criteria score of 57 captures moderate evidence legibility — there is something here, but not the kind of interactive, methodologically transparent evidence communication that tops my list."
141,https://soweego.readthedocs.io,soweego,57,57,0,0.83,LOW,LOW,criteria,"I score soweego at 57 because its work on open knowledge, linked data, Wikidata enrichment partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 57/0."
142,https://www.ushahidi.com,Ushahidi,57,57,0,1.0,LOW,MEDIUM,criteria,"Founded 2008 with grants, donations funding, Ushahidi has operational durability. My criteria score of 57 reflects moderate evidence legibility alignment — though the format could better serve non-specialist comprehension. Modifier adjustment: +0."
143,https://parti.xyz,Parti,56,56,0,1.0,LOW,LOW,criteria,"Serving citizens, civic organizations, local governments gives Parti a constituency grounding that my constitution values — evidence legibility matters most when it reaches non-specialist audiences. Being only partially open-source caps my criterion 3 score."
144,https://www.openorigins.com,OpenOrigins,56,46,10,0.75,LOW,MEDIUM,modifier,"I score OpenOrigins at 56 because its work on disinformation, media journalism, digital rights partially aligns with my evidence-legibility criteria, but does not reach the top tier. The criteria-modifier split is 46/10."
145,https://aisafety.info,AISafety.info,55,52,3,0.75,LOW,LOW,criteria,"As a publication, AISafety.info reaches researchers, students, general public. That audience-delivery pairing partially matches my evidence-legibility focus — I care about how information reaches non-specialists. But methodology transparency is only moderately demonstrated."
146,https://github.com/bellingcat/edgar,EDGAR,55,55,0,0.75,LOW,HIGH,criteria,"I see potential in EDGAR — government transparency, financial accountability, corporate — but the dossier evidence does not clearly demonstrate the evidence legibility or open methodology that my constitution weights most heavily. Score: 55 criteria + +0 modifier = 55."
147,https://github.com/radicalxchange/rxc-voice,RxC Voice,55,55,0,0.75,LOW,MEDIUM,criteria,"I see potential in RxC Voice — participatory democracy, govtech — but the dossier evidence does not clearly demonstrate the evidence legibility or open methodology that my constitution weights most heavily. Score: 55 criteria + +0 modifier = 55."
148,https://riversentiment.app,River Sentiment Dashboard,55,55,0,0.75,LOW,MEDIUM,criteria,"Deployed across United Kingdom, River Sentiment Dashboard has the cross-jurisdictional footprint that activates my global development criterion (C7). Its platform, database, api partially serves evidence communication, though I would need stronger visualisation to push it higher."
149,https://site.urbanistai.com,UrbanistAI,55,55,0,0.92,LOW,MEDIUM,criteria,"I see potential in UrbanistAI — participatory democracy, govtech, civic data — but the dossier evidence does not clearly demonstrate the evidence legibility or open methodology that my constitution weights most heavily. Score: 55 criteria + +0 modifier = 55."
150,https://www.govtrack.us,GovTrack.us,55,55,0,1.0,LOW,MEDIUM,criteria,"""Tracking the U.S. Congress and the White House to make a more open and acco"" — GovTrack.us describes exactly the kind of work I value, and the dossier partially backs it up. No visualisation layer visible — my modifier 1 cannot apply. Popularity risk MEDIUM noted."
151,https://www.notifications.service.gov.uk,GOV.UK Notify,55,55,0,1.0,LOW,MEDIUM,criteria,"The case for GOV.UK Notify rests on its govtech focus — relevant to my constitution, but not a direct hit on evidence legibility or methodological transparency. It scores 55 on criteria with a +0 modifier adjustment, landing at 55."
152,https://www.payments.service.gov.uk,GOV.UK Pay,55,55,0,1.0,LOW,MEDIUM,criteria,"External recognition for GOV.UK Pay (Digital Service Award (UK Government Digital Service)) suggests real impact, and the dossier confirms some of that. My criteria score of 55 reflects solid but not exceptional alignment with evidence legibility and transparency. The +0 modifier captures additional signals."
153,https://www.theyworkforyou.com,TheyWorkForYou,55,55,0,1.0,LOW,HIGH,criteria,"The case for TheyWorkForYou rests on its participatory democracy, govtech, civic data focus — relevant to my constitution, but not a direct hit on evidence legibility or methodological transparency. It scores 55 on criteria with a +0 modifier adjustment, landing at 55."
154,https://dev.reuselibrary.service.justice.gov.uk,GOV Reuse Library,54,51,3,0.75,LOW,MEDIUM,criteria,"""Find and reuse digital service elements - Building public services together"" — I find GOV Reuse Library's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
155,https://numfocus.org,NumFOCUS,54,54,0,0.83,LOW,MEDIUM,criteria,"I can see what NumFOCUS is trying to do in the civic data, emerging tech space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
156,https://nyaaya.org,Nyaaya,54,54,0,0.83,LOW,MEDIUM,criteria,"Politically, Nyaaya matters: Nyaaya addresses barriers to legal access and understanding, making the law more. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
157,https://overton.io,Overton,54,54,0,0.83,LOW,MEDIUM,criteria,"""A platform for understanding and analyzing political positions and policy p"" — I find Overton's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
158,https://wardwatch.uk,WardWatch,54,51,3,0.75,LOW,MEDIUM,criteria,"The platform, report approach of WardWatch handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
159,https://all-our-ideas.citizens.is,All Our Ideas,53,53,0,0.75,LOW,LOW,criteria,"""A platform for crowdsourcing ideas and priorities through pairwise comparis"" — I find All Our Ideas's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
160,https://github.com/geeksforsocialchange/placecal,PlaceCal,53,53,0,0.75,LOW,MEDIUM,criteria,"The dossier for PlaceCal has enough to score against my criteria, but not enough to score well. Working in participatory democracy, civic data — the alignment with evidence legibility and transparency is partial."
161,https://oa.report,OA.Report,53,53,0,0.92,LOW,MEDIUM,criteria,"Serving research funders, research organizations, grant managers is valuable civic work, and OA.Report gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 53 criteria, +0 modifier."
162,https://right-to-know.org,Right To Know,53,53,0,0.92,LOW,MEDIUM,criteria,"Right To Know is not open-source, which limits its score on my open-data criterion — up to 15 points are on the table there. It works on civic data, advocacy tech. The criteria base of 53 reflects some alignment with evidence legibility but significant gaps on transparency."
163,https://www.objector.ai,Objector.ai,53,50,3,0.83,LOW,LOW,criteria,"Operating since 2023 as a For-profit/social enterprise, Objector.ai has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 50, modifier: +3."
164,https://www.teachingpublicservice.digital,Teaching Public Service in the Digital Age,53,53,0,0.83,LOW,LOW,criteria,"The mid-range score for Teaching Public Service in the Digital Age reflects partial constitutional alignment. Working on govtech, civic data gives it some traction, but not on my highest-weight criteria."
165,https://www.workerinfoexchange.org,Worker Info Exchange,53,53,0,0.92,LOW,MEDIUM,criteria,"Serving workers, labor advocates, researchers is valuable civic work, and Worker Info Exchange gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 53 criteria, +0 modifier."
166,https://docs.holepunch.to,Pear by Holepunch,52,52,0,0.75,LOW,LOW,criteria,"The platform, api approach of Pear by Holepunch handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
167,https://ethelo.com,Ethelo,52,52,0,1.0,LOW,MEDIUM,criteria,"Politically, Ethelo matters: Ethelo addresses democratic participation and citizen engagement. The world's le. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
168,https://fairbnb.coop,Fairbnb.coop,52,52,0,0.83,LOW,MEDIUM,criteria,"I can see what Fairbnb.coop is trying to do in the civic data, digital rights space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
169,https://filmot.com,Filmot,52,52,0,0.67,MEDIUM,LOW,criteria,"""Search in Youtube captions and subtitles"" — I find Filmot's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
170,https://pursuanceproject.org,Pursuance Project,52,52,0,0.75,LOW,MEDIUM,criteria,"Politically, Pursuance Project matters: Pursuance Project addresses democratic participation and citizen engagement. Ope. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
171,https://thecircuit.cc,The Circuit,52,52,0,0.92,LOW,MEDIUM,criteria,"My criteria do not penalise The Circuit, but they do not particularly reward it either. Its focus on criminal justice, judicial accountability, racial  is adjacent to my evidence-legibility focus but not a direct hit."
172,https://vframe.io,VFRAME,52,52,0,1.0,LOW,MEDIUM,criteria,"Operating since 2017 as a Academic/research, VFRAME has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 52, modifier: +0."
173,https://cotsi.org,COTSI (Cyber Operational Threat Situational Intelligence),51,41,10,0.75,LOW,LOW,modifier,"Politically, COTSI (Cyber Operational Threat Situational Intelligence) matters: Addresses threats to digital autonomy and privacy rights that affect civic parti. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
174,https://decelerator.org.uk,The Decelerator,51,48,3,0.75,LOW,MEDIUM,criteria,"My open-data criterion (C3) docks The Decelerator for being not open-source. Its stated purpose — ""A free support service for civil society organisations facin"" — has civic merit, but transparency needs to be structural, not just aspirational. Criteria score: 48."
175,https://kialo.com,Kialo,51,46,5,0.75,LOW,LOW,criteria,"Reaching educators, students, citizens gives Kialo a real constituency — but being not open-source costs up to 15 points on my open-data criterion. The combination of useful audience and limited openness lands it in the mid-tier."
176,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,51,51,0,0.75,LOW,LOW,criteria,"My criteria do not penalise Beckton, but they do not particularly reward it either. Its focus on collective action, labour organising, civic partic is adjacent to my evidence-legibility focus but not a direct hit."
177,https://schema.org,Schema.org,51,51,0,0.5,MEDIUM,NONE,criteria,"The dossier for Schema.org has enough to score against my criteria, but not enough to score well. Working in A collaborative, community activity with a mission — the alignment with evidence legibility and transparency is partial."
178,https://www.deliberaide.com,deliberAIde,51,51,0,1.0,LOW,LOW,criteria,"The issue focus of deliberAIde — participatory democracy, govtech, emerging tech — matters for civic life but does not map cleanly onto my evidence-legibility criteria. My constitution is specifically about how information is presented and made transparent, and the dossier does not show this project doing that as its primary function."
179,https://www.fixmystreet.com,FixMyStreet,51,51,0,1.0,LOW,HIGH,criteria,"My criteria do not penalise FixMyStreet, but they do not particularly reward it either. Its focus on participatory democracy, govtech, civic data is adjacent to my evidence-legibility focus but not a direct hit."
180,https://www.mysociety.org/climate/neighbourhood-warmth,Neighbourhood Warmth,51,48,3,0.83,LOW,HIGH,criteria,"At 51, Neighbourhood Warmth (civic data, participatory democracy) sits in my mid-range. The constitutional fit is partial — some criteria are met, but my highest-weight ones (evidence legibility, methodological transparency) are not strongly demonstrated in the dossier."
181,https://www.polimorphic.com,Polimorphic,51,51,0,0.92,LOW,MEDIUM,criteria,"Reaching local government agencies, city and county administrators, residents gives Polimorphic a real constituency — but being not open-source costs up to 15 points on my open-data criterion. The combination of useful audience and limited openness lands it in the mid-tier."
182,https://www.whatgov.co.uk,WhatGov,51,51,0,0.83,LOW,LOW,criteria,"The platform, database approach of WhatGov handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
183,https://aragon.org,Aragon,50,50,0,0.75,LOW,LOW,criteria,"I can see what Aragon is trying to do in the govtech, emerging tech space, and it is not nothing. But my constitution asks specific questions — is the methodology published? is the data open? does it visualise evidence for non-specialists? — and the dossier answers are mostly thin or absent."
184,https://benefits-calculator.turn2us.org.uk,Turn2us Benefits Calculator,50,50,0,0.83,LOW,MEDIUM,criteria,"The platform, tool format of Turn2us Benefits Calculator serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
185,https://github.com/populatetools,Populate Tools,50,50,0,0.83,LOW,MEDIUM,criteria,"I give Populate Tools modest credit for its open source community governance governance, but my high-weight criteria — evidence legibility and methodological transparency — are what really determine rank. Those score moderately here: 50 criteria, +0 modifier."
186,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,50,50,0,1.0,LOW,MEDIUM,criteria,"Operating since 2018 as a Nonprofit/charity, UK Housing Data Standards has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 50, modifier: +0."
187,https://idealist.org,Idealist,50,43,7,0.75,LOW,MEDIUM,criteria,"Funded by Skoll Foundation, Ashoka, Idealist has resources behind it. My criteria care less about funding stability and more about whether evidence is presented legibly and methodology is transparent. The dossier shows moderate alignment on both, hence the mid-range score of 50."
188,https://manifold.markets,Manifold Markets,50,50,0,0.75,LOW,LOW,criteria,"Serving researchers, citizens, forecasters is valuable civic work, and Manifold Markets gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 50 criteria, +0 modifier."
189,https://missingnumbers.org,Missing Numbers,50,50,0,0.92,LOW,MEDIUM,criteria,"Politically, Missing Numbers matters: Missing Numbers addresses making civic data accessible and actionable and empowe. But political importance and constitutional fit are different things for me. I need to see evidence legibility and transparent methodology, and the dossier is moderate on both."
190,https://remembertovote.org.uk,Remember to Vote,50,47,3,0.67,MEDIUM,LOW,criteria,"""Free SMS reminder service for polling station locations and voter ID requir"" — I find Remember to Vote's stated mission relevant but the dossier does not demonstrate strong evidence legibility or methodological transparency in practice. The gap between aspiration and documented evidence keeps the score in the mid-range."
191,https://www.donotpay.com,DoNotPay,50,50,0,0.67,MEDIUM,LOW,criteria,"The app, platform format of DoNotPay serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
192,https://www.gov.uk/service-manual,Service Manual,50,50,0,1.0,LOW,MEDIUM,criteria,"The platform, course approach of Service Manual handles its domain but does not push into the evidence-visualisation territory my constitution rewards most. I am looking for projects where presentation design serves comprehension — the dossier does not convincingly show that here."
193,https://www.govocal.com,Go Vocal,50,50,0,0.83,LOW,MEDIUM,criteria,"The platform, api format of Go Vocal serves its purpose but lacks the interactive visualisation layer that my constitution prizes most highly (criterion 4 plus modifier 1). Without data vis as a primary communication tool, the project misses my strongest modifier boost."
194,https://data.humdata.org,Humanitarian Data Exchange,49,49,0,0.92,LOW,MEDIUM,criteria,"Serving humanitarian organizations, researchers, data analysts is valuable civic work, and Humanitarian Data Exchange gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 49 criteria, +0 modifier."
195,https://github.com/propublica/django-collaborative,django-collaborative,49,49,0,0.75,LOW,HIGH,criteria,"The dossier notes political relevance for django-collaborative: django-collaborative addresses civic data access and transparency. ProPublica's . That context matters, but my scoring turns on whether the project makes evidence legible and keeps methodology transparent. Mid-range results on both."
196,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,49,46,3,0.75,LOW,MEDIUM,criteria,"Operating since 2025 as a Nonprofit/charity, New_ Public Roundabout has institutional durability. But longevity is not one of my criteria — I need evidence of how the project communicates data to non-specialists, and the dossier is thin on that front. Criteria: 46, modifier: +3."
197,https://opencouncildata.co.uk,Open Council Data UK,49,49,0,0.83,LOW,MEDIUM,criteria,"Serving psephologists, campaigners, charities is valuable civic work, and Open Council Data UK gets credit for that. But my constitution is built around evidence legibility and methodological transparency — and the dossier does not show either as a core strength. Score: 49 criteria, +0 modifier."
198,https://openletter.earth,Open Letter,49,49,0,0.92,LOW,MEDIUM,criteria,"The dossier for Open Letter has enough to score against my criteria, but not enough to score well. Working in participatory democracy, advocacy tech, civic data — the alignment with evidence legibility and transparency is partial."
