rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
84,https://sobre.ejparticipe.org,Empurrando Juntas (EJ),52.7,49.7,3,0.75,LOW,LOW,criteria,"Empurrando Juntas (EJ) works on democratic participation access -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
85,https://github.com/disarmfoundation/disarmframeworks,DISARM Frameworks,52.5,52.5,0,1.0,LOW,LOW,criteria,"DISARM Frameworks has documented controversies: ""Blue Framework includes tactics from authoritarian governments, r."" This complicates scoring without necessarily penalising."
86,https://library.theengineroom.org,The Engine Room Library,52.3,52.3,0,0.95,LOW,LOW,criteria,"The Engine Room Library serves civil society organisations, human rights defenders and NGOs, but the pathway to democratic resilience is indirect at best."
87,https://globalfactcheck.bot/,Global Fact-Check Bot (GFC),52.2,49.2,3,0.85,LOW,LOW,criteria,"Global Fact-Check Bot (GFC) serves fact-checkers, journalists and general public, but the pathway to democratic resilience is indirect at best. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
88,https://www.shineyoureye.org,ShineYourEye,51.9,48.9,3,0.8,LOW,LOW,criteria,"ShineYourEye is proprietary, limiting C6 (open access and anti-capture design). A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
89,https://www.mastodonc.com,Mastodon C,51.8,53.8,-2,1.0,LOW,LOW,criteria,"Mastodon C is a data consultancy rather than a civic tool. The connection to democratic resilience is very indirect. The EU focus limits C2. I see the data-for-good orientation, but my constitution measures democratic power-shifting, not data analytics capability."
90,https://sourceafrica.net,sourceAFRICA,51.7,51.7,0,0.95,LOW,LOW,criteria,"sourceAFRICA serves investigative journalists, civil society organisations and watchdog ngos, but the pathway to democratic resilience is indirect at best."
91,https://viewpoints.xyz,Viewpoints,51.5,51.5,0,0.85,LOW,LOW,criteria,Viewpoints operates in a UK context. My C2 (non-Western) criterion finds nothing to reward here.
92,https://orcid.org,ORCID,51.2,51.2,0,0.95,LOW,MEDIUM,criteria,"""A persistent digital identifier for researchers to distinguish themselves and co"" -- I see ORCID's value, but my constitution is calibrated toward democratic resilience in contested contexts. Moderate popularity risk -- some confidence may reflect documentation richness."
93,https://publicai.co/,Public AI Inference Utility,51.1,51.1,0,0.95,LOW,LOW,criteria,"Public AI Inference Utility is infrastructure-class, which my constitution values less than direct power-shifting tools unless deployed in contested contexts."
94,https://moralmachine.net,Moral Machine,51.0,51.0,0,0.95,LOW,LOW,criteria,"Moral Machine serves researchers, AI developers and policymakers, but the pathway to democratic resilience is indirect at best."
95,https://github.com/podemos-info/participa,Participa (Podemos),50.6,52.6,-2,1.0,LOW,LOW,criteria,"Participa (Podemos) has documented controversies: ""Platform used exclusively by left-wing party raises questions abo."" This complicates scoring without necessarily penalising."
96,https://collaborative-data.theodi.org,Collaborative Data Patterns,50.5,50.5,0,0.85,LOW,LOW,criteria,Collaborative Data Patterns works on civic data access -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts.
97,https://navigator.oii.ox.ac.uk,DemTech Navigator,50.5,50.5,0,0.85,LOW,LOW,criteria,"DemTech Navigator serves civil society groups, researchers and practitioners, but the pathway to democratic resilience is indirect at best."
98,https://fairbnb.coop,Fairbnb.coop,50.0,50.0,0,0.95,LOW,LOW,criteria,"""Community powered tourism platform"" -- I see Fairbnb.coop's value, but my constitution is calibrated toward democratic resilience in contested contexts."
99,https://logos.co/,Logos,50.0,50.0,0,0.9,LOW,LOW,criteria,"Logos aims to build decentralised communication infrastructure. The digital rights dimension (C6) is present, but the project lacks documented deployment in non-Western or crisis contexts. C1 and C2 both score low. The decentralisation ethos aligns with anti-capture values but does not substitute for democratic resilience."
100,https://opencouncil.network,Open Council Network,50.0,54.0,-4,1.0,LOW,LOW,criteria,Open Council Network works on government transparency -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts.
101,https://policykit.org,PolicyKit,49.8,49.8,0,0.85,LOW,LOW,criteria,"PolicyKit enables communities to define their own governance rules programmatically -- a meta-governance tool. The C6 (anti-capture) connection is strong: communities can encode their own moderation and decision-making rules. What limits it: primarily deployed in academic/research contexts, no documented use in non-Western or crisis settings (C2 low), and the theory of change runs through several inferential steps."
102,https://www.rightsdd.com,RightDD,49.6,49.6,0,0.8,LOW,LOW,criteria,"RightDD serves corporations, supply chain managers and compliance officers, but the pathway to democratic resilience is indirect at best."
103,https://contractsfordatacollaboration.org,Contracts for Data Collaboration,49.5,49.5,0,0.95,LOW,LOW,criteria,"Contracts for Data Collaboration has limited non-Western presence (European Union countries), not enough to substantially lift C2."
104,https://osintframework.com,OSINT Framework,49.3,49.3,0,0.9,LOW,LOW,criteria,OSINT Framework works on government transparency -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts.
105,https://web.archive.org,Internet Archive Wayback Machine,49.2,49.2,0,1.0,LOW,HIGH,criteria,"The Internet Archive Wayback Machine preserves the historical web, which has accountability value -- deleted government pages and corporate statements can be retrieved. C1 connection is indirect but real. I flag HIGH popularity risk -- this is one of the most well-known digital infrastructure projects globally. The non-Western deployment is passive (anyone with internet access), making C2 hard to score precisely."
106,https://oa.report,OA.Report,49.1,51.1,-2,0.9,LOW,LOW,criteria,"OA.Report is infrastructure-class, which my constitution values less than direct power-shifting tools unless deployed in contested contexts."
107,https://www.govocal.com,Go Vocal,49.0,46.0,3,0.85,LOW,LOW,criteria,"Go Vocal serves government agencies, residents and citizens, but the pathway to democratic resilience is indirect at best. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
108,https://manifold.markets,Manifold Markets,49.0,49.0,0,0.95,LOW,LOW,criteria,"Manifold Markets serves researchers, forecasters and traders, but the pathway to democratic resilience is indirect at best."
109,https://www.campaigntracker.nl/en,Campaign Tracker,48.9,52.9,-4,1.0,LOW,LOW,criteria,"Campaign Tracker serves investigative journalists, civic technology researchers and members of the public seeking government information, but the pathway to democratic resilience is indirect at best."
110,https://cotsi.org/,COTSI (Cyber Operational Threat Situational Intelligence),48.7,48.7,0,0.85,LOW,LOW,criteria,COTSI (Cyber Operational Threat Situational Intelligence) works on digital rights infrastructure -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts.
111,https://urbit.org,Urbit,48.7,48.7,0,0.95,LOW,LOW,criteria,Urbit is a personal server platform with a libertarian-adjacent design philosophy. My constitution does not reward decentralisation for its own sake -- it asks whether the tool strengthens democratic institutions or serves populations in contested contexts. Neither applies clearly here.
112,https://granitt.io,Granitt,48.5,45.5,3,0.8,LOW,LOW,criteria,"""Government transparency and civic engagement platform"" -- I see Granitt's value, but my constitution is calibrated toward democratic resilience in contested contexts. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
113,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,Wikum,48.2,48.2,0,0.95,LOW,LOW,criteria,Wikum operates in a US context. My C2 (non-Western) criterion finds nothing to reward here.
114,https://hand-written-petition-scanner.streamlit.app,Hand-Written Petition Scanner,48.1,45.1,3,0.6,MEDIUM,LOW,criteria,"Hand-Written Petition Scanner has limited non-Western presence (Unknown - tool available globally via web), not enough to substantially lift C2. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores. Medium uncertainty due to thin dossier data."
115,https://www.myaction.center,MyActionCenter,47.9,44.9,3,0.75,LOW,LOW,criteria,"MyActionCenter works on democratic participation access -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
116,https://site.urbanistai.com,UrbanistAI,47.9,47.9,0,0.85,LOW,LOW,criteria,"""The platform to reimagine the future of cities through collective intelligence a"" -- I see UrbanistAI's value, but my constitution is calibrated toward democratic resilience in contested contexts."
117,https://whopostedwhat.com,Who Posted What?,47.8,47.8,0,0.85,LOW,LOW,criteria,"Who Posted What? serves journalists, researchers and public interest workers, but the pathway to democratic resilience is indirect at best."
118,https://turkopticon.ucsd.edu,Turkopticon,47.7,44.7,3,1.0,LOW,LOW,criteria,"""Worker-led platform organizing mutual aid and advocacy for Amazon Mechanical Tur"" -- I see Turkopticon's value, but my constitution is calibrated toward democratic resilience in contested contexts. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
119,https://www.meet.coop,meet.coop,47.6,47.6,0,0.9,LOW,LOW,criteria,"meet.coop is infrastructure-class, which my constitution values less than direct power-shifting tools unless deployed in contested contexts."
120,https://relationaltechproject.org,Relational Tech Project,47.5,44.5,3,0.75,LOW,LOW,criteria,"Relational Tech Project works on democratic participation access -- relevant to civic life but peripheral to my core focus on democratic resilience in non-Western contexts. A modest boost applies (M6 grassroots boost), but it does not overcome weak criteria scores."
121,https://timecounts.org,Timecounts,47.5,44.5,3,0.8,LOW,LOW,criteria,I score Timecounts low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
122,https://www.prolific.com,Prolific,47.4,47.4,0,0.9,LOW,LOW,criteria,I score Prolific low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
123,https://littlesis.org,LittleSis,47.3,49.3,-2,1.0,LOW,LOW,criteria,"LittleSis works on government transparency, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 US-context penalty."
124,https://docs.holepunch.to,Pear by Holepunch,47.3,49.3,-2,0.9,LOW,LOW,criteria,"Pear by Holepunch works on digital rights infrastructure, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 Western-context penalty."
125,https://github.com/radicalxchange/rxc-voice,RxC Voice,47.3,47.3,0,0.95,LOW,LOW,criteria,"RxC Voice works on electoral integrity, but within a stable Western democracy where my M2 penalty applies."
126,https://riseup.net,Riseup,47.2,47.2,0,0.9,LOW,MEDIUM,criteria,"Riseup is only partially open-source, limiting C6, and the deployment context does not compensate. Moderate popularity risk -- some confidence may reflect documentation richness."
127,https://github.com/blacksky-algorithms/rsky,rsky,47.0,47.0,0,0.9,LOW,LOW,criteria,"rsky works on digital rights infrastructure, but within a stable Western democracy where my M2 penalty applies."
128,https://unpaywall.org/products/extension,Unpaywall Browser Extension,47.0,47.0,0,0.9,LOW,LOW,criteria,I score Unpaywall Browser Extension low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
129,https://spacetu.be,Spacetube,46.9,43.9,3,0.8,LOW,LOW,criteria,I score Spacetube low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
130,https://bsky.app,Bluesky,46.7,46.7,0,0.95,LOW,MEDIUM,criteria,"Bluesky is only partially open-source, limiting C6, and the deployment context does not compensate. Moderate popularity risk -- some confidence may reflect documentation richness."
131,https://upgrader.gapminder.org,Gapminder Worldview Upgrader,46.7,46.7,0,1.0,LOW,LOW,criteria,I score Gapminder Worldview Upgrader low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
132,https://humbledata.org,Humble Data Workshop,46.7,46.7,0,0.85,LOW,LOW,criteria,I score Humble Data Workshop low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
133,https://www.deliberaide.com,deliberAIde,46.6,43.6,3,0.9,LOW,LOW,criteria,"deliberAIde is a UK-government-funded deliberation tool. The deliberative democracy focus gives it modest C3 (psychological depth) credit, but the UK-specific context triggers M2. Government-funded domestic tools do not score well under my constitution unless deployed in backsliding contexts."
134,https://www.openorigins.com,OpenOrigins,46.6,46.6,0,0.85,LOW,LOW,criteria,I score OpenOrigins low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
135,https://idealist.org,Idealist,46.5,46.5,0,0.85,LOW,LOW,criteria,I score Idealist low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
136,https://shareyourpaper.org,Shareyourpaper.org,46.3,46.3,0,0.95,LOW,LOW,criteria,I score Shareyourpaper.org low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
137,https://docs.plus,docs.plus,45.9,42.9,3,0.85,LOW,LOW,criteria,I score docs.plus low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
138,https://www.papertree.earth,Papertree,45.7,45.7,0,0.6,MEDIUM,LOW,criteria,I score Papertree low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
139,https://thecircuit.cc,The Circuit,45.6,39.6,6,0.95,LOW,LOW,criteria,"The Circuit works on civic data access, but within a stable Western democracy where my M2 penalty applies."
140,https://www.yoti.com,Yoti,45.5,47.5,-2,0.9,LOW,LOW,criteria,"As infrastructure without non-Western deployment, Yoti misses both of my high-weight criteria. Net modifier: M2 UK-context penalty."
141,https://climateaction.tech,ClimateAction.Tech,45.4,45.4,0,0.9,LOW,LOW,criteria,I score ClimateAction.Tech low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
142,https://www.fixmystreet.com,FixMyStreet,45.2,49.2,-4,1.0,LOW,HIGH,criteria,"FixMyStreet is a mySociety tool for reporting local problems to UK councils. Classic civic tech but narrowly UK-focused, triggering M2 penalty. I flag HIGH popularity risk -- FixMyStreet is one of the canonical examples used to explain civic technology. Strip the documentation advantage and the score would be notably lower. My constitution values tools that shift power in contested contexts, not domestic reporting mechanisms."
143,https://nestr.io,Nestr,45.2,45.2,0,0.8,LOW,LOW,criteria,I score Nestr low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
144,https://alltechishuman.org/responsible-tech-guide-2025,Responsible Tech Guide 2025,45.2,45.2,0,0.85,LOW,LOW,criteria,Responsible Tech Guide 2025 is a recently published resource (2024) with limited deployment evidence. C5 (implementation maturity) scores low. The ethical technology focus is broadly relevant but does not map to my specific criteria on democratic resilience or non-Western context.
145,https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),45.0,42.0,3,0.9,LOW,LOW,criteria,I score The DAO (Standard DAO Framework) low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
146,https://kialo.com,Kialo,44.9,44.9,0,0.85,LOW,LOW,criteria,"Kialo addresses democratic participation access in a UK context, which limits both C1 and C2."
147,https://ckan.org,CKAN,44.8,44.8,0,1.0,LOW,HIGH,criteria,"CKAN is the open-source data portal platform underlying many government open data sites worldwide. Foundational infrastructure for open data (C6 strong). I flag HIGH popularity risk -- CKAN is one of the best-documented civic tech projects, and my confidence is partly a product of that. The democratic resilience connection (C1) is indirect: data portals are infrastructure, not power-shifting tools."
148,https://openheartmind.org,Open Heart Mind (OHM),44.7,49.7,-5,0.95,LOW,LOW,criteria,"Open Heart Mind (OHM) addresses democratic participation access in a Western context, which limits both C1 and C2. Net modifier: M2 Western-context penalty."
149,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,44.4,51.4,-7,1.0,LOW,LOW,criteria,"Democracy Club Developer API works on civic data access, but within a stable Western democracy where my M2 penalty applies. M2 UK-context penalty further reduces the score."
150,https://github.com/rahvaalgatus/rahvaalgatus,Rahvaalgatus,44.1,41.1,3,0.9,LOW,LOW,criteria,"Rahvaalgatus addresses democratic participation access in a Western context, which limits both C1 and C2."
151,https://numfocus.org,NumFOCUS,44.0,44.0,0,0.95,LOW,LOW,criteria,I score NumFOCUS low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
152,https://radicle.xyz,Radicle,44.0,44.0,0,0.95,LOW,LOW,criteria,I score Radicle low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
153,https://github.com/stanfordcdt/pb,Stanford Participatory Budgeting Platform,44.0,48.0,-4,1.0,LOW,LOW,criteria,"Stanford Participatory Budgeting Platform works on government transparency, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 US-context penalty."
154,https://harmonica.chat/,Harmonica,43.9,43.9,0,0.75,LOW,LOW,criteria,I score Harmonica low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
155,https://www.organise.org.uk,Organise,43.8,47.8,-4,0.9,LOW,LOW,criteria,"Organise works on workers rights and economic democracy, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 UK-context penalty."
156,https://spartacus.app,Spartacus,43.8,40.8,3,0.85,LOW,LOW,criteria,I score Spartacus low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
157,https://github.com/openpolitics/groupthink,Groupthink (OpenPolitics Votebot),43.3,47.3,-4,0.95,LOW,LOW,criteria,"Groupthink (OpenPolitics Votebot) works on democratic participation access, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 UK-context penalty."
158,https://arxiv.org/abs/2005.13701,Modular Politics,43.0,45.0,-2,0.8,LOW,LOW,criteria,I score Modular Politics low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
159,https://arxiv.org,arXiv,42.9,42.9,0,0.95,LOW,HIGH,criteria,"arXiv addresses civic data access in a US context, which limits both C1 and C2. I flag HIGH popularity risk: arXiv is likely in model training data, and some of my scoring confidence reflects documentation richness."
160,https://digitalcharitylab.org/product/digital-account-management-toolkit,Digital Account Management Toolkit,42.9,42.9,0,0.85,LOW,LOW,criteria,"Digital Account Management Toolkit addresses digital rights infrastructure in a UK context, which limits both C1 and C2."
161,https://www.donotpay.com,DoNotPay,42.9,39.9,3,0.85,LOW,LOW,criteria,"DoNotPay works on civic data access, but within a stable Western democracy where my M2 penalty applies."
162,https://joss.theoj.org,Journal of Open Source Software,42.9,42.9,0,0.95,LOW,LOW,criteria,"Journal of Open Source Software addresses knowledge access in a Western context, which limits both C1 and C2."
163,https://www.communitytech.network,Community Tech,42.7,49.7,-7,0.9,LOW,LOW,criteria,"Community Tech works on democratic participation access, but within a stable Western democracy where my M2 penalty applies. M2 UK-context penalty further reduces the score."
164,https://overton.io,Overton,42.7,42.7,0,0.9,LOW,LOW,criteria,"Overton addresses civic data access in a US context, which limits both C1 and C2."
165,https://github.com/ytdl-org/youtube-dl,youtube-dl,42.7,42.7,0,0.95,LOW,LOW,criteria,"youtube-dl works on digital rights infrastructure, but within a stable Western democracy where my M2 penalty applies."
166,https://oneproject.org/,One Project,42.6,47.6,-5,0.9,LOW,LOW,criteria,"One Project addresses democratic participation access in a US context, which limits both C1 and C2. Net modifier: M2 US-context penalty."
167,https://github.com/datakind/data-observation-toolkit,Data Observation Toolkit (DOT),42.5,44.5,-2,1.0,LOW,LOW,criteria,I score Data Observation Toolkit (DOT) low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
168,https://github.com/cavi-au/consent-o-matic,Consent-O-Matic,42.2,42.2,0,0.85,LOW,LOW,criteria,"Consent-O-Matic addresses digital rights infrastructure in a Western context, which limits both C1 and C2."
169,https://atlasofsurveillance.org,Atlas of Surveillance,42.0,49.0,-7,1.0,LOW,LOW,criteria,"Atlas of Surveillance works on civic data access, but within a stable Western democracy where my M2 penalty applies. M2 US-context penalty further reduces the score."
170,https://cortico.ai/platform,Cortico,41.8,48.8,-7,0.9,LOW,LOW,criteria,"Cortico addresses democratic participation access in a US context, which limits both C1 and C2. M2 US-context penalty further reduces the score."
171,https://coops.tech,CoTech,41.7,48.7,-7,0.85,LOW,LOW,criteria,"""A UK-wide network of cooperative technology companies building values-aligned di"" -- a UK focus means my non-Western criteria do not apply. M2 UK-context penalty further reduces the score."
172,https://privacybadger.org,Privacy Badger,41.7,55.7,-14,1.0,LOW,MEDIUM,modifier,"Privacy Badger works on civic technology infrastructure, but within a stable Western democracy where my M2 penalty applies. M2 Western-context penalty further reduces the score. Moderate popularity risk -- some confidence may reflect documentation richness."
173,https://snowdrift.coop,Snowdrift.coop,41.7,41.7,0,0.95,LOW,LOW,criteria,"Snowdrift.coop works on civic technology infrastructure, but within a stable Western democracy where my M2 penalty applies."
174,https://nyaaya.org,Nyaaya,41.5,41.5,0,0.95,LOW,LOW,criteria,"Nyaaya addresses legal access and literacy in a Western context, which limits both C1 and C2."
175,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,41.3,41.3,0,0.9,LOW,LOW,criteria,I score DAO Governance Surfaces low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
176,https://www.whatdotheyknow.com,WhatDoTheyKnow,41.0,48.0,-7,1.0,LOW,HIGH,criteria,"WhatDoTheyKnow is mySociety's FOI platform for the UK. The transparency mechanism connects to C1, but UK-only deployment triggers M2 penalty. I flag HIGH popularity risk -- this is one of the best-known civic tech tools in the UK ecosystem. The criteria score is moderate, but the Western-context penalty pulls the total down."
177,https://greenpt.ai/,GreenPT,40.9,42.9,-2,0.75,LOW,LOW,criteria,I score GreenPT low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
178,https://opendigitalplanning.org/,Open Digital Planning,40.9,45.9,-5,1.0,LOW,LOW,criteria,"Open Digital Planning works on urban planning and housing, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 UK-context penalty."
179,https://ddocs.new/,dDocs,40.6,40.6,0,0.7,MEDIUM,LOW,criteria,I score dDocs low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
180,https://www.govtrack.us,GovTrack.us,40.6,47.6,-7,1.0,LOW,HIGH,criteria,"GovTrack.us addresses democratic participation access in a US context, which limits both C1 and C2. M2 US-context penalty further reduces the score. I flag HIGH popularity risk: GovTrack.us is likely in model training data, and some of my scoring confidence reflects documentation richness."
181,https://publicmediastack.com,Public Media Stack,40.6,40.6,0,0.85,LOW,LOW,criteria,I score Public Media Stack low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
182,https://data.humdata.org,Humanitarian Data Exchange,40.4,40.4,0,0.9,LOW,MEDIUM,criteria,"Humanitarian Data Exchange is only partially open-source, limiting C6, and the deployment context does not compensate. Moderate popularity risk -- some confidence may reflect documentation richness."
183,https://pageviews.wmcloud.org,Pageviews Analysis,40.4,40.4,0,0.95,LOW,LOW,criteria,I score Pageviews Analysis low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
184,https://www.localintelligencehub.com,Local Intelligence Hub,40.3,44.3,-4,0.95,LOW,LOW,criteria,"Local Intelligence Hub addresses democratic participation access in a UK context, which limits both C1 and C2. Net modifier: M2 UK-context penalty."
185,https://whoisology.com,Whoisology,40.2,40.2,0,0.8,LOW,LOW,criteria,"Whoisology works on civic data access, but within a stable Western democracy where my M2 penalty applies."
186,https://github.com/bluesky-social,Bluesky Social,40.1,40.1,0,0.95,LOW,LOW,criteria,I score Bluesky Social low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
187,https://www.theyworkforyou.com,TheyWorkForYou,39.9,46.9,-7,1.0,LOW,HIGH,criteria,"TheyWorkForYou tracks what UK MPs say and vote on. A parliamentary monitoring tool with clear C1 value -- but exclusively UK-focused. M2 penalty applies. I flag HIGH popularity risk. If this tool monitored a parliament in a backsliding democracy, it would score 20-25 points higher. The UK context means my constitution simply cannot reward it the way a universal evaluator might."
188,https://www.publiceditor.io,Public Editor,39.8,39.8,0,0.7,MEDIUM,LOW,criteria,"Public Editor works on government transparency, but within a stable Western democracy where my M2 penalty applies."
189,https://murmurations.network,Murmurations Protocol,39.7,39.7,0,0.95,LOW,LOW,criteria,"Murmurations Protocol addresses digital public infrastructure in a UK context, which limits both C1 and C2."
190,https://choosealicense.com,Choose a License,39.6,41.6,-2,0.95,LOW,LOW,criteria,"As infrastructure without non-Western deployment, Choose a License misses both of my high-weight criteria. Net modifier: M2 US-context penalty."
191,https://civiclick.com,CiviClick,39.3,43.3,-4,0.75,LOW,LOW,criteria,"CiviClick works on civic advocacy infrastructure, but within a stable Western democracy where my M2 penalty applies. Net modifier: M2 US-context penalty."
192,https://farmerchat.digitalgreen.org,FarmerChat,39.0,41.0,-2,0.85,LOW,LOW,criteria,I score FarmerChat low because my two highest-weight criteria -- democratic resilience (C1) and non-Western context (C2) -- find little to reward.
193,https://planit.org.uk,PlanIT,38.8,45.8,-7,0.75,LOW,LOW,criteria,"PlanIT's homepage appears dead or unreachable, weakening C5 (implementation maturity). M2 UK-context penalty further reduces the score."
194,https://fatebook.io,Fatebook,38.7,40.7,-2,0.95,LOW,LOW,criteria,"As infrastructure without non-Western deployment, Fatebook misses both of my high-weight criteria. Net modifier: M2 UK-context penalty."
195,https://www.demnext.org/projects/delibtech-network,Deliberation & Technology (DelibTech) Network,38.5,40.5,-2,0.85,LOW,LOW,criteria,"Recently founded (2025), Deliberation & Technology (DelibTech) Network has minimal deployment evidence. C5 scores low."
196,https://parliamentwatch.ug/,Parliament Watch Uganda,38.2,50.2,-12,0.85,LOW,LOW,modifier,"Parliament Watch Uganda addresses government transparency in a Western context, which limits both C1 and C2. M2 Western-context penalty further reduces the score."
197,https://meta.wikimedia.org/wiki/abstract_wikipedia,Abstract Wikipedia,38.0,38.0,0,0.9,LOW,LOW,criteria,"Abstract Wikipedia aims to make encyclopaedic knowledge available in all languages -- a goal with humanitarian appeal. However, the homepage leads to a Wikimedia meta page, and the project is still conceptual. C5 is low. The multilingual ambition gives some C2 credit, but implementation has not caught up with vision."
198,https://www.agenciesforgood.org,Agencies for Good,37.7,44.7,-7,0.85,LOW,LOW,criteria,"Agencies for Good addresses government transparency in a UK context, which limits both C1 and C2. M2 UK-context penalty further reduces the score."
199,https://metaculus.com,Metaculus,37.0,37.0,0,0.9,LOW,LOW,criteria,"Metaculus is a forecasting platform that aggregates predictions on policy-relevant questions. The evidence-informed approach gives it modest C4 credit, but the connection to democratic resilience (C1) is indirect. Partially open-source (C6 limited). No non-Western deployment evidence lifts C2."
200,https://gender-pay-gap.service.gov.uk,Gender Pay Gap Service,36.9,43.9,-7,0.9,LOW,LOW,criteria,"Gender Pay Gap Service addresses government transparency in a UK context, which limits both C1 and C2. M2 UK-context penalty further reduces the score."
201,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,36.9,36.9,0,0.85,LOW,LOW,criteria,"In the news addresses housing justice, outside the democratic resilience and non-Western deployment my constitution prioritises."
202,https://plausible.io,Plausible Analytics,36.6,38.6,-2,0.95,LOW,LOW,criteria,"Plausible Analytics addresses digital rights infrastructure, outside the democratic resilience and non-Western deployment my constitution prioritises."
203,https://annas-archive.pm,Anna's Archive,36.5,36.5,0,0.75,LOW,LOW,criteria,Anna's Archive has a dead homepage and limited dossier data. C5 (implementation maturity) cannot be assessed.
204,https://ethelo.com,Ethelo,36.5,40.5,-4,1.0,LOW,LOW,criteria,Ethelo serves the UK democratic participation access space. My constitution does not have room for stable-democracy domestic tools.
205,https://mapping.kids,Mapping.kids,36.5,36.5,0,0.6,MEDIUM,LOW,criteria,"Mapping.kids addresses land and planning transparency, outside the democratic resilience and non-Western deployment my constitution prioritises."
206,https://granicus.com/uk,Granicus,36.4,38.4,-2,0.85,LOW,LOW,criteria,"Granicus provides government engagement software, primarily for US and UK local authorities. My constitution penalises Western-context-only tools (M2 applies). The government technology dimension connects loosely to C1 but without the power-shifting or accountability mechanisms I prioritise."
207,https://blog.kagi.com/slopstop,Kagi SlopStop,36.4,36.4,0,0.95,LOW,LOW,criteria,"Kagi SlopStop addresses information integrity, outside the democratic resilience and non-Western deployment my constitution prioritises."
208,https://liberopinion.com,Libertrium,36.4,36.4,0,0.75,LOW,LOW,criteria,Libertrium serves the Western government transparency space. My constitution does not have room for stable-democracy domestic tools.
209,https://www.parallelparliament.co.uk,Parallel Parliament,36.3,40.3,-4,0.8,LOW,LOW,criteria,Parallel Parliament serves the UK government transparency space. My constitution does not have room for stable-democracy domestic tools.
