rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
116,https://opencouncildata.co.uk,Open Council Data UK,60.8,57.8,3,0.83,LOW,LOW,criteria,"Open Council Data UK addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M4:-4."
117,https://github.com/geeksforsocialchange/placecal,PlaceCal,60.1,45.1,15,0.75,LOW,LOW,modifier,"PlaceCal has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
118,https://library.theengineroom.org,The Engine Room Library,60.0,51.0,9,0.75,LOW,LOW,criteria,"The Engine Room Library has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9."
119,https://decidim.org,Decidim,59.9,53.9,6,1.0,LOW,HIGH,criteria,Decidim addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+6. popularity-risk flag — Decidim is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower.
120,https://ecnl.org/publications/framework-meaningful-engagement-20?mc_cid=b1c5158063&mc_eid=a09c64ec38,Framework for Meaningful Engagement 2.0,59.9,52.9,7,0.92,LOW,LOW,criteria,"Framework for Meaningful Engagement 2.0 has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M4:-4."
121,https://www.notifications.service.gov.uk,GOV.UK Notify,59.9,55.9,4,1.0,LOW,MEDIUM,criteria,GOV.UK Notify addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
122,https://www.teachingpublicservice.digital,Teaching Public Service in the Digital Age,59.9,53.9,6,0.83,LOW,LOW,criteria,"Teaching Public Service in the Digital Age has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
123,https://www.prolific.com,Prolific,59.7,63.7,-4,0.92,LOW,LOW,criteria,"Prolific demonstrates the epistemic rigour I look for — explicit about what it measures, how it knows if it works, and where its limits are. modifiers: M4:-4."
124,https://coops.tech,CoTech,59.1,46.1,13,0.75,LOW,LOW,modifier,"CoTech has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+4."
125,https://github.com/ideal-postcodes/postcodes.io,postcodes.io,59.0,50.0,9,0.75,LOW,LOW,criteria,"postcodes.io has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
126,https://openreferraluk.org,Open Referral UK,59.0,50.0,9,1.0,LOW,LOW,criteria,"Open Referral UK has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9."
127,https://www.objector.ai,Objector.ai,59.0,52.0,7,0.83,LOW,LOW,criteria,"Objector.ai has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+4."
128,https://www.torproject.org,Tor Project,59.0,51.0,8,1.0,LOW,HIGH,criteria,"Tor Project has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8. popularity-risk flag — Tor Project is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
129,https://ckan.org,CKAN,58.9,56.9,2,1.0,LOW,HIGH,criteria,"CKAN has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6. popularity-risk flag — CKAN is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
130,https://getodk.org,ODK (Open Data Kit),58.9,56.9,2,1.0,LOW,MEDIUM,criteria,"ODK (Open Data Kit) does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6."
131,https://missingnumbers.org,Missing Numbers,58.9,53.9,5,0.92,LOW,LOW,criteria,"What draws me most to Missing Numbers is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M4:-4."
132,https://standards.theodi.org,Open Standards for Data Guidebook,58.9,56.9,2,1.0,LOW,LOW,criteria,"Open Standards for Data Guidebook does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6."
133,https://github.com/i-dot-ai/awesome-gov-datasets,Awesome UK Government Datasets,58.8,58.8,0,0.92,LOW,LOW,criteria,"Awesome UK Government Datasets does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+4."
134,https://channel.org,Channel.org,58.1,43.1,15,0.75,LOW,LOW,modifier,"Channel.org has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
135,https://collaborative-data.theodi.org,Collaborative Data Patterns,58.1,43.1,15,0.67,MEDIUM,LOW,modifier,"Collaborative Data Patterns has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
136,https://docs.plus,docs.plus,58.1,43.1,15,0.67,MEDIUM,LOW,modifier,"docs.plus has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
137,https://github.com/kazad/pastecal,Pastecal,58.1,43.1,15,0.75,LOW,LOW,modifier,"Pastecal has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
138,https://aragon.org,Aragon,58.0,52.0,6,0.75,LOW,LOW,criteria,Aragon does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M5:+6.
139,https://fixmyblock.org,FixMyBlock,58.0,51.0,7,0.83,LOW,LOW,criteria,"What draws me most to FixMyBlock is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
140,https://idealist.org,Idealist,58.0,50.0,8,0.75,LOW,MEDIUM,criteria,"Idealist has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8."
141,https://openbudgets.eu,OpenBudgets.eu,58.0,52.0,6,1.0,LOW,LOW,criteria,OpenBudgets.eu does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M5:+6.
142,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,57.9,53.9,4,1.0,LOW,LOW,criteria,"Tactical Data Engagement has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
143,https://osf.io,Open Science Framework,57.9,53.9,4,0.92,LOW,MEDIUM,criteria,"Open Science Framework has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+8."
144,https://www.fixmystreet.com,FixMyStreet,57.9,53.9,4,1.0,LOW,MEDIUM,criteria,FixMyStreet addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
145,https://www.parallelparliament.co.uk,Parallel Parliament,57.8,57.8,0,0.75,LOW,LOW,criteria,"Parallel Parliament addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M4:-7."
146,https://riversentiment.app,River Sentiment Dashboard,57.0,48.0,9,0.75,LOW,LOW,criteria,"River Sentiment Dashboard has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M5:+4."
147,https://sobre.ejparticipe.org,Empurrando Juntas (EJ),57.0,50.0,7,0.75,LOW,LOW,criteria,"Empurrando Juntas (EJ) has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+4."
148,https://spartacus.app,Spartacus,57.0,49.0,8,0.75,LOW,LOW,criteria,"Spartacus has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8."
149,https://www.agenciesforgood.org,Agencies for Good,56.9,52.9,4,0.83,LOW,LOW,criteria,What draws me most to Agencies for Good is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M5:+4.
150,https://www.forms.service.gov.uk,GOV.UK Forms,56.9,52.9,4,1.0,LOW,LOW,criteria,"GOV.UK Forms has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
151,https://viewpoints.xyz,Viewpoints,56.1,47.1,9,0.75,LOW,LOW,criteria,"Viewpoints has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
152,https://github.com/radicalxchange/rxc-voice,RxC Voice,56.0,50.0,6,0.75,LOW,LOW,criteria,RxC Voice addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+6.
153,https://oa.report,OA.Report,56.0,51.0,5,0.92,LOW,LOW,criteria,"OA.Report has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
154,https://www.sign-in.service.gov.uk,GOV.UK One Login,56.0,52.0,4,1.0,LOW,LOW,criteria,GOV.UK One Login addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
155,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,55.9,55.9,0,1.0,LOW,LOW,criteria,"Democracy Club Developer API addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M4:-4, M5:+4."
156,https://web.archive.org,Internet Archive Wayback Machine,55.9,56.9,-1,1.0,LOW,MEDIUM,criteria,"Internet Archive Wayback Machine does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-7, M5:+6."
157,https://digitalcharitylab.org/product/digital-account-management-toolkit,Digital Account Management Toolkit,55.1,46.1,9,0.75,LOW,LOW,criteria,"What draws me most to Digital Account Management Toolkit is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
158,https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),55.0,49.0,6,0.83,LOW,LOW,criteria,"GRIM (Global Risk Simulator) has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
159,https://github.com/travisbrown/birdwatch,Community Notes (Birdwatch) Analysis Tool,55.0,48.0,7,0.92,LOW,LOW,criteria,"Community Notes (Birdwatch) Analysis Tool has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M4:-4."
160,https://nymtech.net,Nym,55.0,49.0,6,0.75,LOW,LOW,criteria,"Nym has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+4, M4:-4."
161,https://privacybadger.org,Privacy Badger,55.0,49.0,6,0.92,LOW,MEDIUM,criteria,"Privacy Badger has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
162,https://data.humdata.org,Humanitarian Data Exchange,54.9,52.9,2,0.92,LOW,MEDIUM,criteria,"Humanitarian Data Exchange has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
163,https://fullfact.org/ai,Full Fact AI,54.9,54.9,0,1.0,LOW,HIGH,criteria,"Full Fact AI does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M5:+6, M6:-6. popularity-risk flag — Full Fact AI is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
164,https://numfocus.org,NumFOCUS,54.9,52.9,2,0.83,LOW,MEDIUM,criteria,"NumFOCUS has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
165,https://orcid.org,ORCID,54.9,52.9,2,0.92,LOW,MEDIUM,criteria,"ORCID has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
166,https://decelerator.org.uk,The Decelerator,54.1,45.1,9,0.75,LOW,LOW,criteria,What draws me most to The Decelerator is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
167,https://securedrop.org,SecureDrop,54.1,43.1,11,0.92,LOW,MEDIUM,modifier,"SecureDrop has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
168,https://societyforhopefultechnologists.org,Society for Hopeful Technologists,54.1,45.1,9,0.75,LOW,LOW,criteria,What draws me most to Society for Hopeful Technologists is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
169,https://www.demnext.org/projects/delibtech-network,Deliberation & Technology (DelibTech) Network,54.1,45.1,9,0.75,LOW,LOW,criteria,"Deliberation & Technology (DelibTech) Network has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
170,https://fairbnb.coop,Fairbnb.coop,54.0,48.0,6,0.83,LOW,LOW,criteria,"Fairbnb.coop has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
171,https://github.com/datakind/data-observation-toolkit,Data Observation Toolkit (DOT),54.0,48.0,6,1.0,LOW,LOW,criteria,"Data Observation Toolkit (DOT) has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
172,https://github.com/openpolitics/groupthink,Groupthink (OpenPolitics Votebot),54.0,50.0,4,0.92,LOW,LOW,criteria,Groupthink (OpenPolitics Votebot) addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
173,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,54.0,51.0,3,0.75,LOW,LOW,criteria,"New_ Public Roundabout has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M5:+4."
174,https://pageviews.wmcloud.org,Pageviews Analysis,54.0,52.0,2,0.75,LOW,LOW,criteria,"Pageviews Analysis has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
175,https://upgrader.gapminder.org,Gapminder Worldview Upgrader,54.0,48.0,6,1.0,LOW,LOW,criteria,"Gapminder Worldview Upgrader has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
176,https://wardwatch.uk,WardWatch,54.0,51.0,3,0.75,LOW,LOW,criteria,"WardWatch addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M6:-6."
177,https://www.payments.service.gov.uk,GOV.UK Pay,54.0,50.0,4,1.0,LOW,MEDIUM,criteria,GOV.UK Pay addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
178,https://localinsight.org,Local Insight,53.9,53.9,0,0.83,LOW,LOW,criteria,Local Insight addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them.
179,https://www.dfos.com,Democracy Fund Open Source,53.9,53.9,0,0.75,LOW,LOW,criteria,"Democracy Fund Open Source addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M4:-4, M5:+4."
180,https://www.whatgov.co.uk,WhatGov,53.9,53.9,0,0.83,LOW,LOW,criteria,WhatGov addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them.
181,https://yourtracka.org,Tracka,53.9,53.9,0,1.0,LOW,MEDIUM,criteria,Tracka does the transparency work that actually matters — making institutional processes legible to people who aren't specialists.
182,https://all-our-ideas.citizens.is,All Our Ideas,53.1,47.1,6,0.75,LOW,LOW,criteria,All Our Ideas addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+6.
183,https://www.discourse.org,Discourse,53.1,47.1,6,0.75,LOW,MEDIUM,criteria,"Discourse has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
184,https://www.opencrvs.org,OpenCRVS,53.1,47.1,6,1.0,LOW,LOW,criteria,"OpenCRVS has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
185,https://coralproject.net,Coral,53.0,51.0,2,0.92,LOW,MEDIUM,criteria,"Coral has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
186,https://cybersecurityfordemocracy.org,Cybersecurity for Democracy,53.0,51.0,2,1.0,LOW,LOW,criteria,"Cybersecurity for Democracy has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
187,https://spacetu.be,Spacetube,52.3,37.3,15,0.67,MEDIUM,LOW,modifier,"Spacetube has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
188,https://nyaaya.org,Nyaaya,52.1,44.1,8,0.83,LOW,LOW,criteria,"Nyaaya has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8."
189,https://dgc-cgn.org/product/can-dgsi-127/,CAN/DGSI 127 - Age Assurance Technologies Standard,52.0,52.0,0,0.83,LOW,LOW,criteria,"CAN/DGSI 127 - Age Assurance Technologies Standard addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M4:-4, M5:+4."
190,https://p4ai.net,Principles for Public Participation in Procurement of AI,52.0,50.0,2,0.83,LOW,LOW,criteria,"Principles for Public Participation in Procurement of AI has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
191,https://www.papertree.earth,Papertree,52.0,50.0,2,0.58,MEDIUM,NONE,criteria,"Papertree does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6."
192,https://onodi.co/bisect/,Theft Bisect,51.2,42.2,9,0.92,LOW,LOW,criteria,"Theft Bisect has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9."
193,https://expo.diia.gov.ua,Diia,51.1,47.1,4,1.0,LOW,LOW,criteria,"Diia has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
194,https://joss.theoj.org,Journal of Open Source Software,51.1,45.1,6,0.75,LOW,LOW,criteria,"Journal of Open Source Software has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
195,https://oneproject.org/,One Project,51.1,47.1,4,0.75,LOW,LOW,criteria,"One Project has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
196,https://schema.org,Schema.org,51.1,45.1,6,0.5,MEDIUM,NONE,criteria,"Schema.org has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
197,https://www.govocal.com,Go Vocal,51.1,45.1,6,0.83,LOW,LOW,criteria,"Go Vocal has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
198,https://github.com/ribenamaplesyrup/sugartrail,Sugartrail,51.0,51.0,0,0.83,LOW,LOW,criteria,"Sugartrail has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+4."
199,https://granicus.com/uk,Granicus,51.0,51.0,0,0.92,LOW,LOW,criteria,"Granicus addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+6, M6:-6."
200,https://shareyourpaper.org,Shareyourpaper.org,51.0,49.0,2,0.75,LOW,LOW,criteria,"Shareyourpaper.org has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
201,https://yrpri.org,Your Priorities,51.0,51.0,0,1.0,LOW,MEDIUM,criteria,Your Priorities addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them.
202,https://openaudience.org,OpenAudience,50.9,54.9,-4,0.75,LOW,LOW,criteria,"OpenAudience has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+4."
203,https://www.organise.org.uk,Organise,50.9,52.9,-2,0.92,LOW,LOW,criteria,"Organise has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4, M6:-6."
204,https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,50.2,42.2,8,0.58,MEDIUM,NONE,criteria,"Keep It In The Community has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8."
205,https://greenpt.ai/,GreenPT,50.1,45.1,5,0.75,LOW,LOW,criteria,"GreenPT has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
206,https://www.mysociety.org/climate/neighbourhood-warmth,Neighbourhood Warmth,50.1,46.1,4,0.83,LOW,HIGH,criteria,"Neighbourhood Warmth has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4. popularity-risk flag — Neighbourhood Warmth is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
207,https://ethelo.com,Ethelo,50.0,50.0,0,1.0,LOW,MEDIUM,criteria,"Ethelo has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6, M6:-6."
208,https://openletter.earth,Open Letter,50.0,50.0,0,0.92,LOW,LOW,criteria,"Open Letter has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6, M6:-6."
209,https://publicai.co/,Public AI Inference Utility,50.0,48.0,2,0.92,LOW,LOW,criteria,"Public AI Inference Utility has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
210,https://aisafety.info,AISafety.info,49.1,47.1,2,0.75,LOW,LOW,criteria,"AISafety.info has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
211,https://bsky.app,Bluesky,49.1,47.1,2,0.75,LOW,HIGH,criteria,"Bluesky has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6. popularity-risk flag — Bluesky is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
212,https://civicmatch.app,CivicMatch,49.1,45.1,4,0.67,MEDIUM,LOW,criteria,CivicMatch addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
213,https://civicpress.io/,CivicPress,49.1,45.1,4,0.83,LOW,LOW,criteria,CivicPress does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M5:+4.
214,https://manifold.markets,Manifold Markets,49.1,47.1,2,0.75,LOW,LOW,criteria,"Manifold Markets has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6."
215,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,Wikum,49.1,44.1,5,0.75,LOW,LOW,criteria,"Wikum has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
216,https://www.rightsdd.com,RightDD,49.1,44.1,5,0.75,LOW,LOW,criteria,"RightDD has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
217,https://github.com/cverluise/patcit,PatCit,49.0,50.0,-1,0.83,LOW,LOW,criteria,"PatCit has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-7, M5:+6."
218,https://github.com/propublica/django-collaborative,django-collaborative,49.0,49.0,0,0.75,LOW,LOW,criteria,"django-collaborative has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+4."
219,https://liberopinion.com,Libertrium,49.0,49.0,0,0.83,LOW,MEDIUM,criteria,Libertrium addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them.
220,https://nookcrm.com,Nook CRM,49.0,51.0,-2,0.83,LOW,LOW,criteria,"Nook CRM has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4, M6:-6."
221,https://ddocs.new/,dDocs,48.2,42.2,6,0.5,MEDIUM,NONE,criteria,"dDocs has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
222,https://plausible.io,Plausible Analytics,48.2,42.2,6,0.75,LOW,LOW,criteria,"Plausible Analytics has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
223,https://github.com/g0v/vue.vtaiwan.tw,vTaiwan,48.1,44.1,4,1.0,LOW,LOW,criteria,"vTaiwan has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
224,https://arxiv.org/abs/2005.13701,Modular Politics,48.0,48.0,0,0.75,LOW,HIGH,criteria,Modular Politics addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. popularity-risk flag — Modular Politics is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower.
225,https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,48.0,48.0,0,0.58,MEDIUM,NONE,criteria,"Citizens Advice Tableau Public Profile has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+4."
226,https://sourceafrica.net,sourceAFRICA,48.0,48.0,0,0.83,LOW,LOW,criteria,"sourceAFRICA does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+4."
227,https://thecircuit.cc,The Circuit,48.0,48.0,0,0.92,LOW,LOW,criteria,The Circuit does the transparency work that actually matters — making institutional processes legible to people who aren't specialists.
228,https://www.mptwitterbios.co.uk,MP Twitter Bios,48.0,48.0,0,0.75,LOW,LOW,criteria,"MP Twitter Bios addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M4:-4, M5:+4."
229,https://charmverse.io/,CharmVerse,47.2,41.2,6,0.75,LOW,LOW,criteria,"CharmVerse has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
