rank,project,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
117,Channel.org,https://channel.org,47.1,45.1,2,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of Channel.org fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
118,Participa (Podemos),https://github.com/podemos-info/participa,47.1,45.1,2,1.0,LOW,NONE,C7_civic_tech,"Participa (Podemos) gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
119,RxC Voice,https://github.com/radicalxchange/rxc-voice,47.1,47.1,0,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of RxC Voice fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
120,HURIDOCS,https://github.com/huridocs,47.1,47.1,0,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of HURIDOCS fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
121,Awesome UK Government Datasets,https://github.com/i-dot-ai/awesome-gov-datasets,47.0,48.0,-1,1.0,LOW,NONE,C3_openness,"I find Awesome UK Government Datasets moderately aligned with my values, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
122,Coral,https://coralproject.net,47.0,52.0,-5,1.0,LOW,LOW,C4_deployment,"Coral is governed by the people it serves, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
123,vTaiwan,https://github.com/g0v/vue.vtaiwan.tw,47.0,49.0,-2,1.0,LOW,NONE,C5_governance,"vTaiwan explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
124,Keep It In The Community,https://plunkett.my.site.com/keepitinthecommunity/s,46.2,41.2,5,0.86,LOW,NONE,C5_governance,"The civic infrastructure framing of Keep It In The Community fits my emerging political tech interest, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
125,DemTech Navigator,https://navigator.oii.ox.ac.uk,46.2,39.2,7,1.0,LOW,NONE,C4_deployment,"I find DemTech Navigator moderately aligned with my values, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
126,Collaborative Data Patterns,https://collaborative-data.theodi.org,46.1,44.1,2,0.93,LOW,NONE,C7_civic_tech,The civic infrastructure framing of Collaborative Data Patterns fits my emerging political tech interest. More evidence of real-world inclusion impact would strengthen this score.
127,Campaign Tracker,https://www.campaigntracker.nl/en,46.1,44.1,2,1.0,LOW,NONE,C7_civic_tech,Campaign Tracker explicitly connects technology to democratic participation. More evidence of real-world inclusion impact would strengthen this score.
128,All Our Ideas,https://all-our-ideas.citizens.is,46.1,46.1,0,0.93,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of All Our Ideas fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
129,Constitute Project,https://constituteproject.org,46.1,46.1,0,1.0,LOW,NONE,C4_deployment,"Constitute Project explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
130,One Project,https://oneproject.org,46.1,46.1,0,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of One Project fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
131,oTree,https://www.otree.org,46.1,46.1,0,1.0,LOW,LOW,C4_deployment,"I value the community accountability structures in oTree, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
132,Talk to the City,https://talktothecity.org,46.1,43.1,3,1.0,LOW,NONE,C4_deployment,"There is concrete evidence that Talk to the City serves actual users, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
133,Bellingcat Online Investigation Toolkit,https://bellingcat.gitbook.io/toolkit,46.1,46.1,0,0.93,LOW,NONE,C4_deployment,"I value the community accountability structures in Bellingcat Online Investigation Toolkit, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
134,ODK (Open Data Kit),https://getodk.org,46.0,50.0,-4,1.0,LOW,LOW,C4_deployment,"ODK (Open Data Kit) gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
135,Charity Digital Skills Report,https://charitydigitalskills.co.uk,45.2,38.2,7,1.0,LOW,NONE,C7_civic_tech,"Charity Digital Skills Report explicitly connects technology to democratic participation, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
136,CharmVerse,https://charmverse.io,45.1,45.1,0,1.0,LOW,NONE,C4_deployment,"CharmVerse demonstrates the deployment track record I look for, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
137,PolicyKit,https://policykit.org,45.1,45.1,0,0.85,LOW,LOW,C7_civic_tech,"PolicyKit explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
138,Unpaywall Browser Extension,https://unpaywall.org/products/extension,45.1,45.1,0,0.93,LOW,LOW,C4_deployment,"Unpaywall Browser Extension demonstrates the deployment track record I look for, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
139,Conservative Party Funding,https://conservativepartyfunding.co.uk,44.3,35.3,9,1.0,LOW,NONE,C7_civic_tech,"Conservative Party Funding explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. The strong modifier boost (+9) reflects alignment with excluded-population and volunteer-driven values."
140,Viewpoints,https://viewpoints.xyz,44.2,42.2,2,1.0,LOW,NONE,C4_deployment,"Viewpoints explicitly connects technology to democratic participation, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
141,Cybersecurity for Democracy,https://cybersecurityfordemocracy.org,44.1,46.1,-2,1.0,LOW,NONE,C4_deployment,"Cybersecurity for Democracy explicitly connects technology to democratic participation, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
142,dDocs,https://ddocs.new,44.0,48.0,-4,0.79,LOW,NONE,C7_civic_tech,"dDocs explicitly connects technology to democratic participation, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
143,Polis,https://github.com/compdemocracy/polis,44.0,48.0,-4,1.0,LOW,LOW,C4_deployment,"Polis gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
144,Remember to Vote,https://remembertovote.org.uk,43.3,33.3,10,0.93,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Remember to Vote fits my emerging political tech interest, but I see no evidence it reaches marginalised communities. The strong modifier boost (+10) reflects alignment with excluded-population and volunteer-driven values."
145,Wikum,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,43.2,41.2,2,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Wikum fits my emerging political tech interest, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
146,Frankenstein Bill,https://gordonguthrie.github.io/frankensteinbill,43.2,41.2,2,1.0,LOW,NONE,C3_openness,"Frankenstein Bill explicitly connects technology to democratic participation, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
147,Urbit,https://urbit.org,43.1,43.1,0,1.0,LOW,LOW,C4_deployment,"There is concrete evidence that Urbit serves actual users, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
148,Democracy Club Developer API,https://developers.democracyclub.org.uk/api/v1,43.1,43.1,0,1.0,LOW,NONE,C7_civic_tech,"Democracy Club Developer API gives its users genuine governance power, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
149,Matrix,https://matrix.org,43.0,48.0,-5,1.0,LOW,MEDIUM,C4_deployment,"Matrix gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
150,Tactical Data Engagement,https://communities.sunlightfoundation.com/methodology,42.3,36.3,6,1.0,LOW,NONE,C7_civic_tech,"Tactical Data Engagement explicitly connects technology to democratic participation, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
151,Filmot,https://filmot.com,42.3,35.3,7,0.93,LOW,NONE,C4_deployment,"I find Filmot moderately aligned with my values, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
152,Nyaaya,https://nyaaya.org,42.2,42.2,0,1.0,LOW,LOW,C7_civic_tech,The civic infrastructure framing of Nyaaya fits my emerging political tech interest. More evidence of real-world inclusion impact would strengthen this score.
153,Land Explorer,https://landexplorer.coop,42.2,40.2,2,1.0,LOW,NONE,C5_governance,"The civic infrastructure framing of Land Explorer fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
154,Diia,https://expo.diia.gov.ua,42.2,42.2,0,1.0,LOW,LOW,C5_governance,"I value the community accountability structures in Diia, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
155,GOV.UK Notify,https://www.notifications.service.gov.uk,42.2,41.2,1,1.0,LOW,LOW,C4_deployment,"GOV.UK Notify has moved beyond theory into real-world use, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
156,Contracts for Data Collaboration,https://contractsfordatacollaboration.org,42.1,44.1,-2,1.0,LOW,NONE,C4_deployment,"Contracts for Data Collaboration has moved beyond theory into real-world use, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
157,Fairbnb.coop,https://fairbnb.coop,42.1,47.1,-5,1.0,LOW,NONE,C5_governance,"The civic infrastructure framing of Fairbnb.coop fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
158,Loomio,https://www.loomio.org,42.1,47.1,-5,1.0,LOW,LOW,C4_deployment,"The civic infrastructure framing of Loomio fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
159,Timecounts,https://timecounts.org,41.3,37.3,4,1.0,LOW,NONE,C7_civic_tech,"Timecounts explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
160,Monitor Mamdani,https://monitormamdani.com,41.3,33.3,8,0.86,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Monitor Mamdani fits my emerging political tech interest, but it lacks the empowerment logic I prioritise. The strong modifier boost (+8) reflects alignment with excluded-population and volunteer-driven values."
161,Parse The Bill,https://parsethebill.com,41.3,33.3,8,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Parse The Bill fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. The strong modifier boost (+8) reflects alignment with excluded-population and volunteer-driven values."
162,Understanding Your Morality,https://programs.clearerthinking.org/understanding-your-morality,41.2,41.2,0,1.0,LOW,NONE,C4_deployment,"I find Understanding Your Morality moderately aligned with my values, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
163,AISafety.info,https://aisafety.info,41.2,41.2,0,1.0,LOW,NONE,C4_deployment,I find AISafety.info moderately aligned with my values. More evidence of real-world inclusion impact would strengthen this score.
164,DAO Governance Surfaces,https://github.com/notchia/dao-governance-surfaces,41.2,40.2,1,1.0,LOW,NONE,C4_deployment,"I find DAO Governance Surfaces moderately aligned with my values, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
165,Kialo,https://kialo.com,41.1,46.1,-5,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of Kialo fits my emerging political tech interest, but its proprietary model limits replicability. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
166,OpenSanctions,https://www.opensanctions.org,41.1,46.1,-5,1.0,LOW,LOW,C4_deployment,"OpenSanctions gives its users genuine governance power, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
167,Principles for Public Participation in Procurement of AI,https://p4ai.net,41.1,46.1,-5,0.86,LOW,NONE,C4_deployment,"I value the community accountability structures in Principles for Public Participation in Procurement of AI, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
168,Stanford Participatory Budgeting Platform,https://github.com/stanfordcdt/pb,41.1,43.1,-2,1.0,LOW,NONE,C7_civic_tech,"Stanford Participatory Budgeting Platform explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
169,FarmerChat,https://farmerchat.digitalgreen.org,40.3,34.3,6,1.0,LOW,NONE,C4_deployment,"FarmerChat demonstrates the deployment track record I look for, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
170,Who Posted What?,https://whopostedwhat.com,40.3,33.3,7,1.0,LOW,NONE,C4_deployment,"I find Who Posted What? moderately aligned with my values, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
171,MP Twitter Bios,https://www.mptwitterbios.co.uk,40.3,37.3,3,1.0,LOW,NONE,C7_civic_tech,"MP Twitter Bios explicitly connects technology to democratic participation, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
172,Dovetail,https://dovetail.network,40.3,33.3,7,1.0,LOW,NONE,C4_deployment,"I find Dovetail moderately aligned with my values, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
173,Society for Hopeful Technologists,https://societyforhopefultechnologists.org,40.3,37.3,3,1.0,LOW,NONE,C7_civic_tech,"Society for Hopeful Technologists gives its users genuine governance power, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
174,Civic Tech Field Guide,https://civictech.guide,40.2,38.2,2,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Civic Tech Field Guide fits my emerging political tech interest, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
175,OpenBudgets.eu,https://openbudgets.eu,40.2,40.2,0,1.0,LOW,NONE,C4_deployment,OpenBudgets.eu explicitly connects technology to democratic participation. More evidence of real-world inclusion impact would strengthen this score.
176,Atlas of Surveillance,https://atlasofsurveillance.org,40.2,40.2,0,1.0,LOW,NONE,C5_governance,"Atlas of Surveillance is governed by the people it serves, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
177,Idealist,https://idealist.org,40.2,40.2,0,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Idealist fits my emerging political tech interest, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
178,Local Intelligence Hub,https://www.localintelligencehub.com,40.2,38.2,2,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Local Intelligence Hub fits my emerging political tech interest, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
179,Mapping.kids,https://mapping.kids,40.2,38.2,2,0.64,MEDIUM,NONE,C4_deployment,"Mapping.kids explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
180,ORCID,https://orcid.org,40.2,40.2,0,0.93,LOW,LOW,C4_deployment,"ORCID gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
181,Bluesky,https://bsky.app,40.1,45.1,-5,1.0,LOW,MEDIUM,C4_deployment,"Bluesky demonstrates the deployment track record I look for, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
182,The List,https://the-list.uk,39.4,31.4,8,1.0,LOW,NONE,C4_deployment,"The List has limited alignment with what I look for in civic tech, but the target audience seems mainstream rather than excluded. The strong modifier boost (+8) reflects alignment with excluded-population and volunteer-driven values."
183,Digital Account Management Toolkit,https://digitalcharitylab.org/product/digital-account-management-toolkit,39.4,32.4,7,1.0,LOW,NONE,C4_deployment,"Digital Account Management Toolkit has limited alignment with what I look for in civic tech, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
184,Give Food,https://www.givefood.org.uk,39.3,37.3,2,0.78,LOW,NONE,C7_civic_tech,"Give Food gives its users genuine governance power, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
185,We Live It,https://www.welivedit.ai,39.2,39.2,0,0.93,LOW,NONE,C4_deployment,"We Live It demonstrates the deployment track record I look for, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
186,FixMyStreet,https://www.fixmystreet.com,39.2,39.2,0,1.0,LOW,LOW,C7_civic_tech,"The civic infrastructure framing of FixMyStreet fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
187,GovTrack.us,https://www.govtrack.us,39.2,39.2,0,1.0,LOW,LOW,C7_civic_tech,"The civic infrastructure framing of GovTrack.us fits my emerging political tech interest, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
188,WhatGov,https://www.whatgov.co.uk,39.2,39.2,0,1.0,LOW,NONE,C7_civic_tech,"WhatGov explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
189,Plausible Analytics,https://plausible.io,39.2,39.2,0,1.0,LOW,MEDIUM,C4_deployment,"There is concrete evidence that Plausible Analytics serves actual users, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
190,Shared Digital Guides,https://www.shareddigitalguides.org.uk,39.1,44.1,-5,0.93,LOW,NONE,C2_empowerment,Shared Digital Guides has limited alignment with what I look for in civic tech. A modifier penalty (-5) reflects concern about power digitisation without access expansion.
191,Open Contracting Partnership,https://www.open-contracting.org,39.1,44.1,-5,1.0,LOW,NONE,C4_deployment,"Open Contracting Partnership is governed by the people it serves, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
192,Open Ownership,https://www.openownership.org,39.1,44.1,-5,1.0,LOW,NONE,C4_deployment,"Open Ownership explicitly connects technology to democratic participation, but it lacks the empowerment logic I prioritise. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
193,Fundación Ciudadanía Inteligente,https://ciudadaniai.org,39.1,43.1,-4,1.0,LOW,NONE,C4_deployment,"There is concrete evidence that Fundación Ciudadanía Inteligente serves actual users, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
194,MapIt,https://mapit.mysociety.org,39.1,43.1,-4,1.0,LOW,NONE,C4_deployment,"MapIt demonstrates the deployment track record I look for, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
195,Turn2us Benefits Calculator,https://benefits-calculator.turn2us.org.uk,38.4,32.4,6,1.0,LOW,NONE,C1_inclusion,"Turn2us Benefits Calculator has limited alignment with what I look for in civic tech, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
196,Cortico,https://cortico.ai/platform,38.3,36.3,2,1.0,LOW,NONE,C7_civic_tech,"Cortico explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
197,Missing Numbers,https://missingnumbers.org,38.3,36.3,2,1.0,LOW,NONE,C7_civic_tech,"Missing Numbers explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
198,Community Tech,https://www.communitytech.network,38.3,36.3,2,1.0,LOW,NONE,C7_civic_tech,"Community Tech explicitly connects technology to democratic participation, but its proprietary model limits replicability. More evidence of real-world inclusion impact would strengthen this score."
199,Open Council Data UK,https://opencouncildata.co.uk,38.3,36.3,2,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Open Council Data UK fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
200,Watch Duty,https://www.watchduty.org,38.3,33.3,5,1.0,LOW,NONE,C4_deployment,"Watch Duty has limited alignment with what I look for in civic tech, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
201,Public Media Stack,https://publicmediastack.com,38.2,38.2,0,1.0,LOW,NONE,C4_deployment,"There is concrete evidence that Public Media Stack serves actual users, but without open materials, others cannot build on this work. More evidence of real-world inclusion impact would strengthen this score."
202,django-collaborative,https://github.com/propublica/django-collaborative,38.2,38.2,0,1.0,LOW,NONE,C3_openness,"django-collaborative has limited alignment with what I look for in civic tech, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
203,Tracka,https://yourtracka.org,38.2,38.2,0,1.0,LOW,NONE,C7_civic_tech,"Tracka explicitly connects technology to democratic participation, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
204,soweego,https://soweego.readthedocs.io,38.2,38.2,0,1.0,LOW,NONE,C4_deployment,"soweego has limited alignment with what I look for in civic tech, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
205,DISARM Frameworks,https://github.com/disarmfoundation/disarmframeworks,38.2,42.2,-4,1.0,LOW,NONE,C4_deployment,"DISARM Frameworks gives its users genuine governance power, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
206,Interoperable Deliberative Tools,https://metagov.org/projects/interop,38.2,38.2,0,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of Interoperable Deliberative Tools fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
207,Your Priorities,https://yrpri.org,38.1,43.1,-5,1.0,LOW,NONE,C4_deployment,"I value the community accountability structures in Your Priorities, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
208,GOV.UK Forms,https://www.forms.service.gov.uk,37.3,37.3,0,1.0,LOW,NONE,C4_deployment,GOV.UK Forms has limited alignment with what I look for in civic tech. More evidence of real-world inclusion impact would strengthen this score.
209,Full Fact AI,https://fullfact.org/ai,37.3,37.3,0,1.0,LOW,NONE,C4_deployment,"Full Fact AI is governed by the people it serves, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
210,New_ Public Roundabout,https://newpublic.substack.com/p/introducing-roundabout-built-for,37.3,34.3,3,1.0,LOW,NONE,C7_civic_tech,"New_ Public Roundabout is governed by the people it serves, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
211,Mapped,https://mapped.commonknowledge.coop,37.3,35.3,2,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Mapped fits my emerging political tech interest, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
212,The Decelerator,https://decelerator.org.uk,37.3,34.3,3,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of The Decelerator fits my emerging political tech interest, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
213,Aragon,https://aragon.org,37.2,42.2,-5,1.0,LOW,LOW,C4_deployment,"The civic infrastructure framing of Aragon fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
214,CoTech,https://coops.tech,37.2,40.2,-3,1.0,LOW,NONE,C5_governance,"The civic infrastructure framing of CoTech fits my emerging political tech interest, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
215,OpenProcurement,https://openprocurement.io,37.2,42.2,-5,1.0,LOW,NONE,C4_deployment,"OpenProcurement has moved beyond theory into real-world use, but it treats users as passive consumers rather than building their capabilities. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
216,The Circuit,https://thecircuit.cc,36.3,36.3,0,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of The Circuit fits my emerging political tech interest, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
217,Objector.ai,https://www.objector.ai,36.3,33.3,3,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Objector.ai fits my emerging political tech interest, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
218,Objector.ai,https://objector.ai,36.3,33.3,3,1.0,LOW,NONE,C7_civic_tech,"The civic infrastructure framing of Objector.ai fits my emerging political tech interest, but it lacks the empowerment logic I prioritise. More evidence of real-world inclusion impact would strengthen this score."
219,GrantNav,https://grantnav.threesixtygiving.org,36.3,34.3,2,1.0,LOW,NONE,C4_deployment,"GrantNav has limited alignment with what I look for in civic tech, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
220,Moral Machine,https://moralmachine.net,36.3,36.3,0,0.93,LOW,LOW,C4_deployment,"There is concrete evidence that Moral Machine serves actual users, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
221,TheyWorkForYou,https://www.theyworkforyou.com,36.3,36.3,0,1.0,LOW,NONE,C7_civic_tech,"TheyWorkForYou explicitly connects technology to democratic participation, though its user base appears to be already-enfranchised citizens. More evidence of real-world inclusion impact would strengthen this score."
222,Prolific,https://www.prolific.com,36.3,36.3,0,1.0,LOW,NONE,C4_deployment,"Prolific demonstrates the deployment track record I look for, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
223,semanticClimate,https://semanticclimate.github.io,36.3,36.3,0,0.93,LOW,NONE,C4_deployment,"semanticClimate has limited alignment with what I look for in civic tech, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
224,Papertree,https://www.papertree.earth,36.2,41.2,-5,0.64,MEDIUM,NONE,C7_civic_tech,"The civic infrastructure framing of Papertree fits my emerging political tech interest, though I find no mechanism for leaving people more capable after use. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
225,deliberAIde,https://www.deliberaide.com,36.2,39.2,-3,1.0,LOW,NONE,C4_deployment,"deliberAIde is governed by the people it serves, though the closed-source approach constrains volunteer contribution. More evidence of real-world inclusion impact would strengthen this score."
226,Choose a License,https://choosealicense.com,36.2,41.2,-5,1.0,LOW,LOW,C4_deployment,"Choose a License explicitly connects technology to democratic participation, but the target audience seems mainstream rather than excluded. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
227,DeepSeek-V3,https://github.com/deepseek-ai/deepseek-v3,36.2,41.2,-5,1.0,LOW,MEDIUM,C4_deployment,"DeepSeek-V3 has moved beyond theory into real-world use, though its user base appears to be already-enfranchised citizens. A modifier penalty (-5) reflects concern about power digitisation without access expansion."
228,Who Targets Me Trends,https://trends.whotargets.me,35.3,33.3,2,1.0,LOW,NONE,C4_deployment,"The civic infrastructure framing of Who Targets Me Trends fits my emerging political tech interest, but I see no evidence it reaches marginalised communities. More evidence of real-world inclusion impact would strengthen this score."
229,The Data Trusts Initiative,https://datatrusts.uk,35.3,33.3,2,1.0,LOW,NONE,C7_civic_tech,"The Data Trusts Initiative gives its users genuine governance power, but the target audience seems mainstream rather than excluded. More evidence of real-world inclusion impact would strengthen this score."
230,Democracy Fund Open Source,https://www.dfos.com,35.3,35.3,0,0.93,LOW,NONE,C7_civic_tech,"Democracy Fund Open Source explicitly connects technology to democratic participation, though I find no mechanism for leaving people more capable after use. More evidence of real-world inclusion impact would strengthen this score."
231,Humanitarian Data Exchange,https://data.humdata.org,35.2,39.2,-4,0.93,LOW,NONE,C4_deployment,"Humanitarian Data Exchange demonstrates the deployment track record I look for, but it treats users as passive consumers rather than building their capabilities. More evidence of real-world inclusion impact would strengthen this score."
