"rank","url","project_name","score","criteria_score","modifier_adj","dossier_completeness","uncertainty","popularity_risk","primary_driver","rationale"
"82","https://upgrader.gapminder.org","Gapminder Worldview Upgrader","58.9","52.9","6","1.0","LOW","LOW","criteria","Available in 30+ languages and adopted by educational institutions in 50+ countries, the Worldview Upgrader scores well on C7 cross-jurisdictional reach and C1 accessibility for populations who otherwise lack access to accurate global development data. The partnerships with UNESCO and the Swedish Ministry of Education demonstrate real policy integration (C2), though I note that the quiz format limits depth — you can correct a misconception without building the analytical capacity to evaluate new claims. The data ethics score (C4) is solid given Gapminder's commitment to transparent sourcing, but the project's civic infrastructure value (M4 risk) is somewhat symbolic compared to tools that directly enable government service delivery."
"83","https://civicpress.io/","CivicPress","58.2","42.2","16","0.83","LOW","LOW","modifier","A self-funded, individually-governed open-source platform with 5 GitHub stars for helping municipalities publish records and maps is the definition of an underdog project, and the M1 modifier hits hard because many small US municipalities genuinely have no existing digital infrastructure for transparent public records. CivicPress scores well on C2 aspiration — helping government deliver better — and earns M6 for being explicitly designed to improve government service delivery. My concern is entirely about C5: early-stage development, limited deployment, and a small user base mean I cannot assess real-world impact with confidence."
"84","https://dev.reuselibrary.service.justice.gov.uk/","GOV Reuse Library","58.1","45.1","13","0.75","LOW","LOW","modifier","Run by the UK Ministry of Justice, this library of reusable digital service components is exactly the kind of government infrastructure plumbing that scores well on C2 interoperability and M6 for helping government deliver services better. The project is explicitly marked as 'new' which limits my C5 score, but the concept of shared, reusable building blocks for public services addresses a real systemic inefficiency in how government digital teams duplicate effort. I gave a positive M5 adjustment for the partial open-source orientation, though I wish the openness were more complete."
"85","https://shareyourpaper.org","Shareyourpaper.org","58.1","46.1","12","0.75","LOW","LOW","modifier","Having worked at the Harvard Law Library Innovation Lab, I find this tool's approach to open access compelling — it automates the process of legally depositing academic papers, making the regulatory landscape of publisher agreements legible to researchers who would otherwise never navigate copyright terms (M3). The open-source model with community governance earns a strong M5 uplift, and C1 accessibility is meaningful because researchers in under-resourced institutions globally benefit most from free access to scholarship. The 0.75 dossier completeness means I have some uncertainty about deployment scale, but the 892 GitHub stars and active maintenance signal real community adoption."
"86","https://granitt.io","Granitt","58.0","49.0","9","0.75","LOW","LOW","criteria","Granitt's closed-source, B2B SaaS model for government transparency immediately triggers a negative M5 adjustment in my evaluation — you cannot build genuine civic accountability infrastructure on proprietary platforms without governance safeguards. The deployment across US and Canadian municipal governments shows some C2 traction, but the dossier is thin on specifics: no documented policy outcomes, no community governance, and no open data standards. I scored C6 low because there is no public knowledge orientation evident in the available evidence."
"87","https://p4ai.net","Principles for Public Participation in Procurement of AI","58.0","48.0","10","0.83","LOW","LOW","criteria","The claim that this framework influenced EU AI Act procurement guidelines is a significant C3 score driver — if verified, it represents direct regulatory policy impact across multiple jurisdictions (C7). I appreciate the multi-stakeholder governance model and the open licensing, which earn positive M5 treatment. My primary concern is that this is a publication rather than deployed infrastructure, so C5 implementation maturity is limited to adoption metrics rather than measurable civic outcomes for affected communities (C1)."
"88","https://www.otree.org","oTree","58.0","52.0","6","0.83","LOW","LOW","criteria","Used by the World Bank, OECD, US IRS, and CFPB for behavioral research, oTree is primarily academic infrastructure rather than civic technology — but the policy relevance is real because experiments run on this platform directly inform evidence-based policymaking on voter behavior and public goods allocation. C5 scores well given deployment across 10+ countries and 1,100 GitHub stars, and the open-source academic governance model (M5 positive) is well-suited to its research community. I scored C1 and C2 lower because oTree does not directly serve excluded populations or improve government digital infrastructure."
"89","https://www.govtrack.us","GovTrack.us","57.9","52.9","5","1.0","LOW","MEDIUM","criteria","A decade-plus platform tracking US congressional legislation with 1,200 GitHub stars and partnerships with both chambers of Congress represents mature democratic transparency infrastructure, driving my C5 and C2 scores. The MEDIUM popularity_risk means I should acknowledge that GovTrack's well-documented history may inflate my assessment relative to less visible projects doing similar work. I scored C1 moderately because while the platform is free and accessible, it primarily serves already-engaged citizens, journalists, and researchers rather than populations excluded from the political process."
"90","https://www.oporaua.org","ОПОРА (Opora)","57.9","55.9","2","1.0","LOW","MEDIUM","criteria","Operating election monitoring and civic participation infrastructure in Ukraine during an active armed conflict is an extraordinary demonstration of C5 implementation maturity under the most challenging conditions imaginable. The Electoral Integrity Academy and Voter Register work with Ukraine's Central Election Commission directly addresses C2 government digital infrastructure, and the underdog signal is genuine — this is a domestic civic network maintaining democratic accountability while constrained by wartime security concerns. I scored C7 lower because the tools are jurisdiction-specific, but the C3 contribution to electoral integrity standards has broader relevance."
"91","https://osintframework.com","OSINT Framework","57.1","45.1","12","0.75","LOW","LOW","modifier","With 8,500 GitHub stars and individual maintenance by a single developer, this curated collection of open-source intelligence tools serves journalists and investigators who are often the front line of government accountability. The modifier-driven score reflects strong M5 (open-source with community contributions) and M1 (providing free investigative infrastructure where commercial alternatives are prohibitively expensive). My C4 data ethics concern is that OSINT tools are dual-use — the same capabilities that enable accountability journalism can be used for surveillance or harassment — and the dossier does not address this tension."
"92","https://secfirst.org","Security First / Umbrella","57.1","45.1","12","0.92","LOW","LOW","modifier","Deployed in high-risk countries across Africa, the Middle East, and Eastern Europe, Umbrella is one of the few projects on the longlist that directly addresses the physical safety of journalists and human rights defenders — people whose work is prerequisite to democratic accountability. The M1 modifier applies strongly because there is genuinely no comparable free, open-source digital and physical security handbook for at-risk civic actors. I scored C3 lower because this is operational security guidance rather than regulatory infrastructure, but the 40+ topic guides and adoption by international press freedom organizations demonstrate real C5 maturity."
"93","https://coralproject.net","Coral","57.0","51.0","6","0.92","LOW","MEDIUM","criteria","Deployed across 20+ countries by major newsrooms, Coral's open-source comment moderation platform addresses a real infrastructure gap in online civic discourse — the space where public deliberation happens is often toxic or algorithmically distorted, and better moderation tools have direct democratic value. C5 is strong given the decade-plus track record and active development, and M5 is positive for open-source licensing. The documented limitation of AI moderation bias in non-English languages is an honest C4 flag that matters for a project claiming international reach, and it tempers my C1 score for accessibility across linguistic communities."
"94","https://cortico.ai/platform","Cortico","57.0","48.0","9","1.0","LOW","LOW","criteria","The partnerships with NYC City Planning on the Cross Bronx Expressway process and Cambridge's City Manager hiring demonstrate that Cortico's small-group dialogue approach has real policy traction (C2, M6), and the explicit focus on 'underheard voices' maps directly to C1 accessibility. I find the AI-assisted sensemaking component epistemically interesting but also risky — the documented limitation about AI bias in pattern recognition from transcripts is a genuine C4 concern that the project responsibly acknowledges. The closed-source model costs it on M5, and the small-group format's scalability limitation is a real constraint on C7."
"95","https://expo.diia.gov.ua","Diia","57.0","51.0","6","1.0","LOW","LOW","criteria","Ukraine became the first country in the world to grant digital passports full legal equivalence to physical documents through Diia, and the platform enabled 500,000+ business registrations — this is transformative C2 government digital infrastructure with documented policy outcomes that most projects on this longlist cannot match. The open-source codebase and foundation governance earn positive M5 and M6 treatment. I scored C7 lower because the platform is limited to Ukrainian residents, but the Diia model has been studied internationally as a template for digital government transformation, and its continued operation during wartime is remarkable."
"96","https://publicai.co/","Public AI Inference Utility","57.0","48.0","9","0.92","LOW","LOW","criteria","Partnerships with Swiss AI, AI Singapore, Australia's National Computational Infrastructure, and Germany's Juelich Supercomputing Center make this a genuinely multi-jurisdictional public infrastructure play for sovereign AI access (C7), and the launch of Apertus as the most powerful open-source language model from a public institution is a concrete milestone. The M5 modifier is positive for open-source with foundation governance, and C3 benefits from the project's implicit contribution to regulatory independence — governments that depend on private AI providers have less policy autonomy. My caution is that the project launched in September 2025, so C5 implementation maturity is inherently limited by its recency."
"97","https://gordonguthrie.github.io/frankensteinbill","Frankenstein Bill","56.1","44.1","12","1.0","LOW","LOW","modifier","The concept of a dummy parliamentary bill that catalogs legislative barriers to government software development is creatively positioned at the intersection of C3 and M3 — it makes regulatory obstacles legible to technologists, service designers, and policymakers who might otherwise not understand how legislation constrains digital service delivery. The Scottish Government fellowship backing gives it some institutional credibility, but the single-author maintenance model and limited scope beyond Scotland constrain C5 and C7. I gave a positive M5 for open-source community contribution via GitHub, but this is fundamentally an educational artifact rather than deployed infrastructure."
"98","https://tech-coops.xyz","Tech Coops List","56.1","44.1","12","0.75","LOW","LOW","modifier","Cataloging worker-owned technology cooperatives across six continents in an open-source, community-maintained directory has indirect civic value — it supports the M5 ecosystem of alternative governance models for technology production. My C1 score is modest because the directory primarily serves people already embedded in the cooperative movement rather than excluded populations, and C2 government infrastructure relevance is minimal. The 1,000 GitHub stars and active maintenance signal genuine community adoption, but the lack of systematic verification of coop claims is a C4 epistemic integrity concern."
"99","https://orcid.org","ORCID","55.9","55.9","0","0.92","LOW","MEDIUM","criteria","With mandated adoption by NIH, NSF, and Horizon Europe for grant applications, ORCID has become foundational research infrastructure — but its civic technology relevance is indirect, which limits my C1 and C2 scores. The MEDIUM popularity_risk flag applies because ORCID's institutional adoption and documentation advantage likely inflates its visibility relative to less established projects. I scored C6 well for open standards orientation and C5 for decade-plus implementation maturity, but the project's contribution to C3 regulatory clarity is limited to research administration rather than broader civic policy."
"100","https://esper.com/product","Esper","55.1","46.1","9","0.83","LOW","LOW","criteria","A closed-source, subscription-based policy management platform for US and Canadian government agencies scores on C2 for government infrastructure and M6 for helping government deliver services better, but the proprietary model (negative M5) and lack of open standards (low C6) are significant concerns from my perspective. The dossier mentions 'multiple state and local government agencies' without specifics, which limits my ability to assess C5 implementation depth. I am uncertain about the real-world impact because the evidence base is thin on measurable policy outcomes."
"101","https://github.com/tulir/whatsmeow","whatsmeow","55.1","43.1","12","0.5","MEDIUM","NONE","modifier","At 50% dossier completeness, I have genuine uncertainty about this project's civic relevance — it is a Go library for the WhatsApp API with 5,600 GitHub stars, which suggests meaningful developer adoption, but the dossier provides no evidence of civic deployment, community governance, or policy outcomes. The modifier-driven score reflects M5 for open-source licensing and M1 for providing free infrastructure to build on WhatsApp (critical messaging platform in Global South contexts), but I am speculating about use cases rather than evaluating documented impact. The unofficial API status and ToS violation risk are serious C4 concerns."
"102","https://participedia.net","Participedia","55.1","46.1","9","0.92","LOW","MEDIUM","criteria","Documenting 1,800+ cases of participatory democracy across 8+ countries with 63 researchers from 22 universities is impressive knowledge infrastructure (C6), and the academic co-governance model across McMaster, SFU, Harvard, and UBC gives me confidence in C4 epistemic integrity. The MEDIUM popularity_risk means its well-documented academic pedigree may advantage it over less visible efforts. My concern is that a database of participation methods is a second-order civic tool — it informs practitioners rather than directly enabling excluded populations to participate (C1), which limits the M1 modifier applicability."
"103","https://quadraticvote.radicalxchange.org","RxC Quadratic Voting","55.1","43.1","12","0.92","LOW","LOW","modifier","Quadratic voting represents a genuinely novel mechanism design contribution to democratic theory, and the RadicalXChange implementation makes it accessible through an easy-to-use tool — this earns M3 for making complex governance concepts legible to non-specialists. However, the documented limitations are telling: limited empirical evidence on large-scale electoral use, voter education requirements, and strategic voting risks all constrain C5 implementation maturity. The open-source licensing and nonprofit governance earn M5, but adoption has been primarily in DAO contexts rather than public democratic institutions, which limits C2."
"104","https://securedrop.org","SecureDrop","55.1","43.1","12","0.92","LOW","MEDIUM","modifier","Originally coded by Aaron Swartz and now managed by Freedom of the Press Foundation, SecureDrop has been adopted by major newsrooms across six countries as critical whistleblower protection infrastructure — this is the kind of civic plumbing that makes government accountability possible. The 9,400 GitHub stars, decade-plus history, and active development through 2026 give me strong C5 confidence. My MEDIUM popularity_risk note is relevant here: SecureDrop's fame may inflate my score relative to comparable but less visible secure communication tools, but the documented adoption by major news organizations is real evidence."
"105","https://turkopticon.ucsd.edu","Turkopticon","55.1","43.1","12","0.92","LOW","MEDIUM","modifier","A worker-led cooperative platform organizing mutual aid for Amazon Mechanical Turk workers is a powerful example of counter-surveillance and digital labor rights advocacy, scoring on C1 for serving a population with no institutional protections and M1 for providing infrastructure where none existed. The cooperative governance model (M5 positive) and decade-plus track record demonstrate sustained commitment, though the documented limitation that enforcement depends on Amazon's willingness to act reveals a structural power asymmetry that constrains real policy impact (C3). I respect the honest acknowledgment of advocacy's limits."
"106","https://communities.sunlightfoundation.com/methodology","Tactical Data Engagement","55.0","52.0","3","1.0","LOW","LOW","criteria","The Sunlight Foundation's track record of helping 60+ US cities enact open data policies is one of the strongest C3 regulatory impact claims in this batch, and the framework's explicit focus on 'resident-centered' data use for 'community problem-solving' speaks to C1 accessibility. The methodology targets marginalized communities specifically, which earns M1 consideration. My concern is that the framework is not open-source (negative M5) and the parent organization's financial difficulties raise questions about C5 sustainability — the documented limitation that cities publish data with 'little idea who is using it' is a refreshingly honest admission of the open data movement's ongoing challenge."
"107","https://datatrusts.uk","The Data Trusts Initiative","55.0","50.0","5","1.0","LOW","LOW","criteria","Three real-world pilots — Born in Scotland, Brixham, and GP Data Trust — move this from theoretical policy work to actual implementation, which is what distinguishes it on C5 from the many data governance publications in the field. As someone who worked with Barocas and Levy on data ethics research at Cornell, I find the legal-institutional framing compelling: data trusts as fiduciary structures represent a C3 contribution to regulatory clarity about collective data rights. The submission to the UK AI Council demonstrates policy access, but the documented limitation that legal frameworks remain underspecified is honest and important — these pilots are early-stage."
"108","https://oa.works/","OA.Works","55.0","49.0","6","1.0","LOW","MEDIUM","criteria","The Plan S Journal Checker Tool using OA.Works permissions data and the RSCVD interlibrary loan system built with IFLA represent genuine infrastructure contributions to research access equity — C6 scores well for public knowledge orientation. Having built Polici.org to make academic research accessible to underserved populations, I am naturally sympathetic to this mission, and the MEDIUM popularity_risk flag is worth noting — OA.Works benefits from visibility in the open access community. The announced sunsetting of Open Access Button and InstantILL concerns me on C5 sustainability, though the IFLA handover of RSCVD suggests responsible stewardship of infrastructure."
"109","https://vframe.io","VFRAME","55.0","49.0","6","1.0","LOW","MEDIUM","criteria","Using computer vision to detect illegal munitions in video footage from Syria and Ukraine represents a unique intersection of emerging technology and human rights accountability — the collaboration with Mnemonic.org since 2017 demonstrates sustained C5 implementation in the most consequential possible context. I scored C4 highly because the synthetic data approach to training models on weapons detection addresses a genuine epistemic gap in how war crimes evidence is processed. The partial open-source status is understandable given dual-use concerns, and the cross-jurisdictional applicability to any conflict zone earns C7 credit."
"110","https://arxiv.org","arXiv","54.9","54.9","0","0.83","LOW","HIGH","criteria","As someone who spent time at Cornell, I know arXiv well — its 2.4 million scholarly articles represent arguably the most important open access infrastructure in science, but its HIGH popularity_risk means I must acknowledge that my score partly reflects documentation advantage and institutional familiarity rather than novel civic technology contribution. The C6 score for open standards and public knowledge is very strong, and the decade-plus track record (C5) is unassailable. However, arXiv's civic technology relevance is indirect — it serves the academic community rather than excluded populations (C1) or government infrastructure (C2), which explains the zero modifier adjustment."
"111","https://github.com/geeksforsocialchange/placecal","PlaceCal","54.2","42.2","12","0.75","LOW","LOW","modifier","Built by Geeks for Social Change and focused primarily on Manchester communities, PlaceCal's open-source community event aggregation platform earns M1 for serving communities where digital coordination infrastructure is fragmented or absent. The modifier-driven score reflects strong M5 for open-source community governance and the underdog signal of a 36-star GitHub project serving real local needs. C7 cross-jurisdictional applicability is limited by the UK-specific design, and C5 implementation maturity is constrained by the small deployment footprint, but I value the grassroots, community-responsive development approach."
"112","https://www.notifications.service.gov.uk","GOV.UK Notify","54.1","47.1","7","1.0","LOW","MEDIUM","criteria","Sending emails, texts, and letters across UK central government, local authorities, and the NHS through a shared platform is a paradigmatic example of C2 government digital infrastructure interoperability — the standardization and cost reduction across the public sector are exactly what M6 rewards. The MEDIUM popularity_risk means some of my score may reflect the UK Government Digital Service's documentation excellence. I scored C1 accessibility lower because this is internal government plumbing rather than citizen-facing service, and the text message cost tier after the free allowance limits universal access."
"113","https://harmonica.chat/","Harmonica","54.0","52.0","2","0.83","LOW","LOW","criteria","AI-powered conversational surveys deployed with the Martti Ahtisaari Peace Foundation for peacemaking and with Missions Publiques for stakeholder engagement suggest real C2 potential, but the closed-source model (negative M5), lack of independent impact verification, and limited public documentation of methodology are significant C4 epistemic integrity concerns. I find the concept promising for C1 — conversational interfaces can be more accessible than forms for many populations — but without transparent methodology and third-party validation, I cannot score data ethics highly. The 0.83 completeness and underdog signal suggest genuine innovation constrained by opacity."
"114","https://opencollective.com","Open Collective","54.0","48.0","6","0.75","LOW","LOW","criteria","Processing transparent collective finances for open source projects, mutual aid groups, and climate initiatives across 14 countries, Open Collective has built genuine civic financial infrastructure with 9,200 GitHub stars and active development — the C5 and C6 scores reflect decade-scale implementation and open standards commitment. The 2024 transition to OFiCo as a collectively-governed 501(c)(6) is a meaningful governance evolution (M5 positive). I scored C2 and C3 lower because the platform operates alongside government rather than within it, and the fiscal host dependency model creates geographic limitations that constrain C1 for communities without host access."
"115","https://antievictionmappingproject.github.io/landlordtech","Landlord Tech Watch","53.2","41.2","12","0.83","LOW","LOW","modifier","Documenting how property technology increases landlord power while disempowering tenants is direct advocacy infrastructure for a population facing systematic digital exclusion from housing decisions — C1 and M1 apply because tenants often have no tools to understand or contest the surveillance technologies deployed against them. The deployment map tracking landlord technology installations is a concrete C4 contribution to epistemic integrity in housing policy debates. I gave a strong M5 for open-source community governance, though the JavaScript rendering requirement and US-only scope limit C7 and accessibility."
"116","https://bonfirenetworks.org/","Bonfire","53.2","41.2","12","0.83","LOW","LOW","modifier","A federated social network with cooperative governance serving activist communities, mutual aid groups, and fediverse users hits the M5 modifier strongly for open-source with community governance, and the design philosophy of letting communities 'design, operate and control their own digital lives' is the antithesis of M2's centralizing concern. The beta status and smaller community compared to Mastodon or other fediverse alternatives constrain C5, and I am uncertain about C1 accessibility because self-hosting complexity creates barriers for the least technical communities. The 887 GitHub stars and active 2026 development signal genuine momentum."
"117","https://murmurations.network","Murmurations Protocol","53.2","41.2","12","0.75","LOW","LOW","modifier","A distributed data sharing protocol enabling cooperatives, regenerative economy networks, and civil society organizations to make themselves discoverable without centralized platforms is architecturally elegant and earns strong M5 and C6 scores for open standards. Deployed across 8 countries with active 2026 development, it addresses a real coordination gap for movements that resist platform dependency. The 10 GitHub stars and documented 'limited adoption metrics' are honest constraints on C5, and the schema standardization challenges suggest the protocol is still finding product-market fit. I value the ambition but score conservatively on implementation maturity."
"118","https://monitormamdani.com/","Monitor Mamdani","53.1","47.1","6","0.75","LOW","LOW","criteria","Tracking a NYC mayor's campaign promises with prediction market odds from Polymarket and Kalshi is a novel accountability tool, and the integration with NYC Open Data demonstrates C2 government data interoperability at the city level. However, the 'Analyzing...' status on promise completion tracking and hourly rather than real-time updates suggest this is early-stage civic technology rather than mature infrastructure (C5). I find the concept strong for C3 — making political commitments verifiable — but the single-city scope limits C7, and the unknown open-source status prevents me from giving M5 credit."
"119","https://www.sign-in.service.gov.uk","GOV.UK One Login","53.1","46.1","7","1.0","LOW","LOW","criteria","Centralizing digital identity verification across UK government services is a significant C2 infrastructure achievement, but the documented limitations around the digital divide affecting elderly citizens and accessibility challenges for disabled users are precisely the C1 concerns I weight most heavily. The M6 modifier applies for improving government service delivery, and the partial open-source approach earns some M5 credit. My M2 concern is real: centralizing civic identity data without robust governance accountability is a risk, though the UK GDS institutional context provides some safeguard."
"120","https://aragon.org","Aragon","53.0","50.0","3","0.75","LOW","LOW","criteria","DAO governance infrastructure with 2,800 GitHub stars deployed globally on blockchain networks is technically impressive, but the civic technology relevance requires a significant conceptual leap from token-holder voting to democratic governance (C3). The VC funding, LLC governance, and partial open-source model trigger mixed M5 treatment, and the documented limitations — smart contract security risks, regulatory uncertainty, UX complexity for non-technical users — all constrain C1 accessibility for excluded populations. I scored this primarily on C6 for open standards contribution and C7 for jurisdiction-agnostic architecture."
"121","https://greenpt.ai/","GreenPT","52.2","39.2","13","0.75","LOW","LOW","modifier","A European-hosted, renewable-energy-powered AI chat platform serving governments and privacy-focused organizations earns C2 credit for sovereign AI infrastructure and M6 for helping government access AI without US cloud dependency. However, the closed-source model (negative M5), VC funding, and critically, the lack of independent verification of environmental impact claims (C4) significantly constrain my score. No published third-party audits of sustainability claims is a red flag for a project whose primary differentiator is green credentials — without verifiable evidence, the environmental framing risks being the kind of symbolic intervention M4 penalizes."
"122","https://library.theengineroom.org","The Engine Room Library","52.2","40.2","12","0.75","LOW","LOW","modifier","Open, multilingual research guides for civil society organizations, human rights defenders, and NGOs represent exactly the kind of knowledge infrastructure (C6) that helps under-resourced groups use data and technology for civic purposes. The Engine Room's institutional credibility and the openly licensed content model (M5 positive) give me confidence, though the documented limitation that 'books are intentionally kept short' means depth is sacrificed for accessibility. I scored C1 well because multilingual availability and the focus on civil society in the Global South serve populations that typically lack technical guidance resources."
"123","https://onodi.co/bisect/","Theft Bisect","52.2","40.2","12","0.92","LOW","LOW","modifier","A binary search tool for CCTV footage created specifically to challenge British Transport Police's two-hour review policy is a beautifully targeted civic intervention — one individual developer built a tool to demonstrate that a government agency's stated limitation was a solvable problem (M3 for making institutional processes legible). The unfunded, individually-governed, open-source model earns M5 and represents genuine underdog innovation. My C5 score is low because this is a proof-of-concept rather than deployed infrastructure, and the GDPR/privacy concerns for police use are a legitimate C4 flag that would need resolution before institutional adoption."
"124","https://github.com/cverluise/patcit","PatCit","52.1","43.1","9","0.83","LOW","LOW","criteria","Structured patent citation data linking public research to private industry patents addresses an important transparency gap in innovation policy (C6, C3), but the last active development circa 2020 and 112 GitHub stars suggest the project may be dormant, which severely constrains C5 implementation maturity. The academic research funding model and open-source licensing (M5 positive) are appropriate for the use case, and the EPO/USPTO data coverage provides some C7 cross-jurisdictional value. I scored C1 low because patent analytics primarily serves policy researchers and economists rather than excluded populations."
"125","https://sourceafrica.net","sourceAFRICA","52.1","43.1","9","0.83","LOW","LOW","criteria","Pan-African document repository serving 47 contributing organizations of investigative journalists represents critical civic infrastructure for a continent where government transparency tools are scarce — M1 applies strongly for providing essential accountability infrastructure where few alternatives exist. The CC BY-SA 4.0 licensing and open-source codebase earn M5, and the ANCIR/Code for Africa institutional backing provides sustainability confidence. I scored C2 lower because this is civil society infrastructure rather than government digital infrastructure, but the indirect contribution to government accountability through investigative journalism is significant."
"126","https://creativecommons.org","Creative Commons","52.0","49.0","3","1.0","LOW","HIGH","criteria","CC licenses ported to 75+ jurisdictions and adopted by Wikipedia represent arguably the most successful open knowledge infrastructure ever created, and the HIGH popularity_risk flag means I must acknowledge that my score substantially reflects documentation advantage and institutional familiarity. The C6 score for open standards is exceptional, and the policy impact — 14 countries adopting open education policies, $100M+ in US student textbook savings — demonstrates C3 at scale. I scored C2 and C1 lower because CC is a legal framework rather than government digital infrastructure or a tool directly serving excluded populations, which explains the modest modifier adjustment."
"127","https://fairbnb.coop","Fairbnb.coop","52.0","52.0","0","0.83","LOW","LOW","criteria","A cooperative-governed vacation rental platform operating across 8 European countries that returns 50% of revenue to community projects is an interesting platform cooperativism experiment, but the documented 'currently offline due to security maintenance' status is a serious C5 red flag. The cooperative governance model earns some M5 credit, and the City of Bologna partnership shows local government engagement (C2). I scored C1 and C3 low because the civic technology relevance is indirect — this is primarily a tourism platform rather than democratic infrastructure, and the zero modifier adjustment reflects the balance of positives and negatives."
"128","https://www.gov.uk/service-manual","Service Manual","52.0","49.0","3","1.0","LOW","MEDIUM","criteria","The UK Government Service Standard and accompanying manual represent one of the most influential frameworks for government digital service delivery globally, driving C2 and C3 scores through its decade-plus track record of shaping how UK public services are designed and assessed. The MEDIUM popularity_risk is relevant — the GDS brand gives this documentation an outsized visibility advantage. I scored C1 lower because the Service Manual serves government teams rather than citizens directly, and the closed-source, advisory nature limits both M5 and enforcement potential, but the international influence on other countries' digital service standards partially compensates on C7."
"129","https://www.whatgov.co.uk","WhatGov","52.0","49.0","3","0.83","LOW","LOW","criteria","Presenting parliamentary debates as accessible, gen-z-friendly content alongside professional-grade analysis is a clever approach to C1 accessibility and M3 legibility of legislative text for non-specialists. The open-source, foundation-governed model (M5 positive) and UK Parliament data partnership demonstrate real institutional engagement. I have limited dossier detail on deployment scale and measurable impact, which constrains my C5 score, but the mission of 'Parliamentary Monitoring for Everyone' aligns directly with my C1 priority of accessibility for excluded populations — young people are systematically underrepresented in parliamentary engagement."
"130","https://pageviews.wmcloud.org","Pageviews Analysis","51.2","39.2","12","0.75","LOW","LOW","modifier","An open-source tool for analyzing Wikipedia pageview statistics serves a niche but real civic function — enabling researchers and journalists to track public attention to political topics through transparent metrics. The M5 modifier applies for open-source community governance, and the 450 GitHub stars indicate meaningful adoption within the Wikimedia ecosystem. My scores are constrained across C1-C3 because this is analytical infrastructure rather than a tool that directly serves excluded populations, improves government services, or contributes to regulatory clarity — the modifier-driven score reflects the open-source and public knowledge values more than core criteria alignment."
"131","https://nymtech.net","Nym","51.1","45.1","6","0.75","LOW","LOW","criteria","A decentralized VPN with open-source code and mixnet architecture provides privacy infrastructure that is potentially critical for journalists and activists in surveillance-heavy environments, scoring on C4 data ethics through its architectural commitment to preventing network-level surveillance. The VC funding model raises some concerns about long-term governance independence, though the community participation governance structure provides balance. I scored C2 and C3 lower because privacy infrastructure operates alongside rather than within government systems, and the consumer VPN marketing ('75% off, try free trial') suggests the primary audience is general consumers rather than civic actors."
"132","https://www.deliberaide.com","deliberAIde","51.1","44.1","7","1.0","LOW","LOW","criteria","AI-assisted dialogue analysis deployed in UK government consultations and EU participatory processes demonstrates real C2 integration with government decision-making, and the focus on structured deliberation supports C3 by making consultation outputs more actionable for policymakers (M6). The closed-source B2B SaaS model (negative M5) and documented concerns about language model biases in non-English contexts (C4) limit my score. I find the concept of AI-supported deliberation promising for C1 accessibility — lowering barriers to meaningful participation — but the lack of transparency on training data is an epistemic concern I cannot overlook."
"133","https://www.payments.service.gov.uk","GOV.UK Pay","51.1","44.1","7","1.0","LOW","MEDIUM","criteria","Standardized payment processing across UK government agencies, local authorities, police, and NHS is core C2 infrastructure with a decade-plus track record and M6 modifier for helping government deliver services better. The MEDIUM popularity_risk means the GDS ecosystem's documentation advantage may inflate this score. I scored C1 lower because payment infrastructure is important but not directly addressing excluded populations — though reducing payment friction for government services does indirectly improve accessibility. The partial open-source status and limited UK scope constrain M5 and C7 respectively."
"134","https://landexplorer.coop","Land Explorer","51.0","49.0","2","1.0","LOW","LOW","criteria","Mapping tools from a cooperative that help communities find land for common good projects, with a data partnership with HM Land Registry and a testimonial from its Director that the tool 'helps implement government policy,' represents grassroots civic data infrastructure with real institutional validation (C2, M6). I scored C1 well because community land trusts, neighborhood planners, and permaculture groups often lack access to land ownership data that is technically public but practically opaque. The closed-source model (negative M5) and geographic limitation to England constrain my score, and the pending Land Registry data integration suggests the full potential is still unrealized."
"135","https://climateaction.tech","ClimateAction.Tech","50.2","38.2","12","0.75","LOW","LOW","modifier","A volunteer-driven, cooperatively-governed community of tech workers seeding climate action across 10 countries earns M5 for open-source cooperative governance and has a genuine underdog signal with 2,100 GitHub stars. However, my core criteria alignment is weak — this is a professional network rather than government digital infrastructure (C2), regulatory contribution (C3), or a tool serving excluded populations (C1). The modifier-driven score reflects values alignment more than civic infrastructure contribution, and the documented limitations about informal governance and limited evaluation of campaign outcomes confirm my C5 and C4 concerns."
"136","https://github.com/notchia/dao-governance-surfaces","DAO Governance Surfaces","50.2","41.2","9","0.75","LOW","LOW","criteria","The approach of extracting governance surfaces from Solidity smart contracts is methodologically interesting for transparency research, but the tool's scope is limited to DAO developers and governance analysts rather than excluded populations. I scored it primarily on C6 (open standards) and C4 (data ethics) since it contributes to making opaque on-chain governance legible, though with 0.75 completeness and no evidence of real-world policy uptake, the implementation maturity score under C5 stayed modest. The underdog and open-source signals earned it M5 credit, but the narrow community served kept C1 low."
"137","https://github.com/thicknavyrain/uk_elections_leaflets","OpenElections Leaflet Scraper and Parser","50.2","38.2","12","0.75","LOW","LOW","modifier","A hackathon project using GPT-4 Vision to parse UK election leaflets into structured JSON is clever civic infrastructure, and I appreciate the modifier boost from M3 for making campaign materials machine-readable for researchers and journalists. The solo-developer, unfunded nature and 3 GitHub stars tell me this is genuinely grassroots, but the reliance on a proprietary API for parsing and limited maintenance resources make me worry about sustainability under C5. Still, converting ephemeral campaign literature into analyzable data addresses a real gap in election transparency."
