rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
114,https://www.mptwitterbios.co.uk,MP Twitter Bios,30.5,22.5,8,0.81,LOW,LOW,modifier,My constitution struggles to see what MP Twitter Bios does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
115,https://aleph.occrp.org,Aleph (OCCRP),30.4,30.4,0,1.0,LOW,LOW,criteria,Aleph (OCCRP)'s governance model (foundation) speaks directly to what I care about — community ownership over corporate control.
116,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,29.6,21.6,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Tactical Data Engagement does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
117,https://membersinterests.org.uk,Members' Interests,29.6,21.6,8,0.94,LOW,LOW,modifier,My constitution struggles to see what Members' Interests does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
118,https://meta.wikimedia.org/wiki/abstract_wikipedia,Abstract Wikipedia,29.6,20.6,9,0.99,LOW,HIGH,modifier,"Abstract Wikipedia's governance model (project_of_larger_org) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+5, M6:+4). High popularity risk — Abstract Wikipedia is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
119,https://opencouncildata.co.uk,Open Council Data UK,29.6,21.6,8,0.86,LOW,LOW,modifier,My constitution struggles to see what Open Council Data UK does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
120,https://openaccess.transparency.org.uk,Open Access – Transparency International UK,29.5,25.5,4,0.94,LOW,LOW,criteria,My constitution struggles to see what Open Access – Transparency International UK does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
121,https://turkopticon.ucsd.edu,Turkopticon,29.5,25.5,4,0.88,LOW,LOW,criteria,Turkopticon's governance model (cooperative) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M6:+4).
122,https://www.meet.coop,meet.coop,29.3,33.3,-4,0.94,LOW,LOW,criteria,"meet.coop's governance model (cooperative) speaks directly to what I care about — community ownership over corporate control. Modifiers pull this down (M1:+8, M3:-12)."
123,https://github.com/openpolitics/groupthink,Groupthink (OpenPolitics Votebot),28.7,16.7,12,0.94,LOW,LOW,modifier,"My constitution struggles to see what Groupthink (OpenPolitics Votebot) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
124,https://remembertovote.org.uk,Remember to Vote,28.7,16.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Remember to Vote does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
125,https://strikemap.org,Strike Map,28.7,16.7,12,0.88,LOW,LOW,modifier,"My constitution struggles to see what Strike Map does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
126,https://turbophonebank.com,Turbo Phonebank,28.7,16.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Turbo Phonebank does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
127,https://www.shineyoureye.org,ShineYourEye,28.7,16.7,12,0.88,LOW,LOW,modifier,"My constitution struggles to see what ShineYourEye does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
128,https://github.com/podemos-info/participa,Participa (Podemos),28.6,20.6,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Participa (Podemos) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
129,https://policykit.org,PolicyKit,28.6,20.6,8,0.94,LOW,LOW,modifier,PolicyKit's governance model (project_of_larger_org) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+8).
130,https://riversentiment.app,River Sentiment Dashboard,28.6,19.6,9,0.93,LOW,LOW,modifier,"My constitution struggles to see what River Sentiment Dashboard does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M4:+4)."
131,https://github.com/propublica/django-collaborative,django-collaborative,28.5,23.5,5,0.81,LOW,LOW,criteria,My constitution struggles to see what django-collaborative does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
132,https://github.com/thicknavyrain/uk_elections_leaflets,OpenElections Leaflet Scraper and Parser,28.5,24.5,4,0.86,LOW,HIGH,criteria,My constitution struggles to see what OpenElections Leaflet Scraper and Parser does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4). High popularity risk — OpenElections Leaflet Scraper and Parser is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
133,https://onodi.co/bisect,Theft Bisect,28.5,24.5,4,0.86,LOW,LOW,criteria,My constitution struggles to see what Theft Bisect does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
134,https://www.dfos.com,Democracy Fund Open Source,28.5,23.5,5,0.88,LOW,LOW,criteria,My constitution struggles to see what Democracy Fund Open Source does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
135,https://www.openownership.org,Open Ownership,28.5,23.5,5,0.99,LOW,LOW,criteria,My constitution struggles to see what Open Ownership does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
136,https://www.wikidata.org,Wikidata,28.5,24.5,4,0.94,LOW,LOW,criteria,My constitution struggles to see what Wikidata does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
137,https://www.opensanctions.org,OpenSanctions,28.4,28.4,0,0.94,LOW,LOW,criteria,OpenSanctions's governance model (Open governance with community contributions and advisory board oversight) speaks directly to what I care about — community ownership over corporate control.
138,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,Unknown Academic Paper (SSRN 5351275),28,4.9,5,0.38,HIGH,NONE,modifier,My constitution struggles to see what Unknown Academic Paper (SSRN 5351275) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5). High uncertainty — the dossier is thin and I'm working with limited evidence.
139,https://tracking-template-38b4c.web.app,,28,8.8,5,0.31,HIGH,NONE,modifier,My constitution struggles to see what None does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5). High uncertainty — the dossier is thin and I'm working with limited evidence.
140,https://github.com/bluesky-social,Bluesky Social,27.7,12.7,15,0.94,LOW,LOW,modifier,"Bluesky Social scores well on technological sovereignty — the kind of self-hostable, open infrastructure that gives communities real control. Modifiers push this up (M1:+5, M2:+10)."
141,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,27.7,15.7,12,0.86,LOW,LOW,modifier,"My constitution struggles to see what Beckton does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
142,https://www.oporaua.org,ОПОРА (Opora),27.7,15.7,12,0.94,LOW,LOW,modifier,"My constitution struggles to see what ОПОРА (Opora) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
143,https://yourtracka.org,Tracka,27.7,15.7,12,1.0,LOW,LOW,modifier,"My constitution struggles to see what Tracka does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
144,https://societyforhopefultechnologists.org,Society for Hopeful Technologists,27.6,18.6,9,0.94,LOW,LOW,modifier,"Society for Hopeful Technologists engages with environmental sustainability, which my solarpunk and regenerative futures lens values highly. Modifiers push this up (M1:+5, M6:+4)."
145,https://spartacus.app,Spartacus,27.6,19.6,8,0.81,LOW,LOW,modifier,What matters about Spartacus is its structural ambition — Spartacus addresses democratic participation and citizen engagement. Build critical mass with condit. Modifiers push this up (M1:+8).
146,https://www.open-contracting.org,Open Contracting Partnership,27.6,19.6,8,1.0,LOW,LOW,modifier,My constitution struggles to see what Open Contracting Partnership does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
147,https://opencollective.com,Open Collective,27.5,27.5,0,0.88,LOW,LOW,criteria,"Open Collective engages with environmental sustainability, which my solarpunk and regenerative futures lens values highly."
148,https://www.givefood.org.uk,Give Food,27.5,23.5,4,1.0,LOW,LOW,criteria,My constitution struggles to see what Give Food does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
149,https://www.otree.org,oTree,27.5,22.5,5,0.94,LOW,LOW,criteria,oTree's governance model (Academic open-source with core maintainers) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+5).
150,https://hand-written-petition-scanner.streamlit.app,Hand-Written Petition Scanner,26.7,14.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Hand-Written Petition Scanner does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
151,https://parsethebill.com,Parse The Bill,26.7,14.7,12,0.86,LOW,LOW,modifier,"My constitution struggles to see what Parse The Bill does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
152,https://www.govtrack.us,GovTrack.us,26.7,14.7,12,1.0,LOW,HIGH,modifier,"My constitution struggles to see what GovTrack.us does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4). High popularity risk — GovTrack.us is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
153,https://coralproject.net,Coral,26.6,21.6,5,0.88,LOW,LOW,criteria,My constitution struggles to see what Coral does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
154,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,26.6,21.6,5,1.0,LOW,LOW,criteria,My constitution struggles to see what UK Housing Data Standards does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
155,https://expo.diia.gov.ua,Diia,26.5,26.5,0,1.0,LOW,LOW,criteria,Diia's governance model (foundation) speaks directly to what I care about — community ownership over corporate control.
156,https://github.com/blacksky-algorithms/rsky,rsky,26.5,22.5,4,0.88,LOW,LOW,criteria,My constitution struggles to see what rsky does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
157,https://guardianproject.info,Guardian Project,26.5,26.5,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Guardian Project does — the criteria don't map well onto this kind of work.
158,https://unpaywall.org/products/extension,Unpaywall Browser Extension,26.5,22.5,4,0.81,LOW,LOW,criteria,My constitution struggles to see what Unpaywall Browser Extension does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
159,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,25.7,16.7,9,0.88,LOW,LOW,modifier,"My constitution struggles to see what In the news does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
160,https://github.com/mikekelly/policy-dojo,UK Policy Dojo,25.7,16.7,9,0.88,LOW,LOW,modifier,"My constitution struggles to see what UK Policy Dojo does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
161,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,25.7,16.7,9,0.81,LOW,LOW,modifier,"My constitution struggles to see what DAO Governance Surfaces does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
162,https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),25.7,16.7,9,0.94,LOW,HIGH,modifier,"My constitution struggles to see what GRIM (Global Risk Simulator) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4). High popularity risk — GRIM (Global Risk Simulator) is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
163,https://nestr.io,Nestr,25.7,13.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Nestr does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M4:+4)."
164,https://voteforpolicies.org.uk,Vote for Policies,25.7,13.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Vote for Policies does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
165,https://cybersecurityfordemocracy.org,Cybersecurity for Democracy,25.6,20.6,5,0.94,LOW,LOW,criteria,My constitution struggles to see what Cybersecurity for Democracy does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
166,https://objector.ai,Objector.ai,25.6,17.6,8,0.81,LOW,HIGH,modifier,My constitution struggles to see what Objector.ai does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8). High popularity risk — Objector.ai is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
167,https://right-to-know.org,Right To Know,25.6,17.6,8,0.88,LOW,LOW,modifier,"My constitution struggles to see what Right To Know does — the criteria don't map well onto this kind of work. Modifiers push this up (M4:+4, M6:+4)."
168,https://www.objector.ai,Objector.ai,25.6,17.6,8,0.81,LOW,HIGH,modifier,My constitution struggles to see what Objector.ai does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8). High popularity risk — Objector.ai is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
169,https://osf.io,Open Science Framework,25.5,25.5,0,0.94,LOW,LOW,criteria,My constitution struggles to see what Open Science Framework does — the criteria don't map well onto this kind of work.
170,https://upgrader.gapminder.org,Gapminder Worldview Upgrader,25.5,25.5,0,1.0,LOW,LOW,criteria,Gapminder Worldview Upgrader's governance model (foundation) speaks directly to what I care about — community ownership over corporate control.
171,https://charitydigitalskills.co.uk,Charity Digital Skills Report,24.7,15.7,9,0.81,LOW,LOW,modifier,"My constitution struggles to see what Charity Digital Skills Report does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
172,https://github.com/cavi-au/consent-o-matic,Consent-O-Matic,24.7,15.7,9,0.81,LOW,LOW,modifier,"My constitution struggles to see what Consent-O-Matic does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
173,https://site.urbanistai.com,UrbanistAI,24.7,16.7,8,0.88,LOW,LOW,modifier,UrbanistAI's governance model (LLC) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+8).
174,https://openbudgets.eu,OpenBudgets.eu,24.6,19.6,5,0.88,LOW,LOW,criteria,My constitution struggles to see what OpenBudgets.eu does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
175,https://ckan.org,CKAN,24.5,24.5,0,0.94,LOW,HIGH,criteria,My constitution struggles to see what CKAN does — the criteria don't map well onto this kind of work. High popularity risk — CKAN is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
176,https://github.com/ideal-postcodes/postcodes.io,postcodes.io,24.5,24.5,0,0.81,LOW,LOW,criteria,My constitution struggles to see what postcodes.io does — the criteria don't map well onto this kind of work.
177,https://arxiv.org/abs/2005.13701,Modular Politics,23.7,15.7,8,0.81,LOW,LOW,modifier,My constitution struggles to see what Modular Politics does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
178,https://planit.org.uk,PlanIT,23.7,15.7,8,0.94,LOW,LOW,modifier,My constitution struggles to see what PlanIT does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
179,https://talktothecity.org,Talk to the City,23.7,15.7,8,0.94,LOW,LOW,modifier,My constitution struggles to see what Talk to the City does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
180,https://www.campaigntracker.nl/en,Campaign Tracker,23.7,14.7,9,1.0,LOW,LOW,modifier,"My constitution struggles to see what Campaign Tracker does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
181,https://www.marksoutoftenancy.com,Marks Out Of Tenancy,23.7,15.7,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Marks Out Of Tenancy does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
182,https://datatrusts.uk,The Data Trusts Initiative,23.6,18.6,5,0.94,LOW,LOW,criteria,My constitution struggles to see what The Data Trusts Initiative does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
183,https://library.theengineroom.org,The Engine Room Library,23.6,18.6,5,0.86,LOW,LOW,criteria,My constitution struggles to see what The Engine Room Library does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
184,https://aragon.org,Aragon,23.5,22.5,1,0.88,LOW,LOW,criteria,"My constitution struggles to see what Aragon does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M2:+8, M3:-12)."
185,https://github.com/i-dot-ai/awesome-gov-datasets,Awesome UK Government Datasets,23.5,23.5,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Awesome UK Government Datasets does — the criteria don't map well onto this kind of work.
186,https://secfirst.org,Security First / Umbrella,23.5,23.5,0,0.94,LOW,LOW,criteria,My constitution struggles to see what Security First / Umbrella does — the criteria don't map well onto this kind of work.
187,https://farmerchat.digitalgreen.org,FarmerChat,22.7,14.7,8,0.81,LOW,LOW,modifier,My constitution struggles to see what FarmerChat does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
188,https://github.com/tulir/whatsmeow,whatsmeow,22.7,13.7,9,0.69,MEDIUM,NONE,modifier,"My constitution struggles to see what whatsmeow does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
189,https://idealist.org,Idealist,22.7,14.7,8,0.81,LOW,LOW,modifier,My constitution struggles to see what Idealist does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
190,https://timecounts.org,Timecounts,22.7,14.7,8,0.81,LOW,LOW,modifier,My constitution struggles to see what Timecounts does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
191,https://www.parallelparliament.co.uk,Parallel Parliament,22.7,14.7,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Parallel Parliament does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
192,https://github.com/ytdl-org/youtube-dl,youtube-dl,22.6,18.6,4,0.88,LOW,LOW,criteria,My constitution struggles to see what youtube-dl does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
193,https://joss.theoj.org,Journal of Open Source Software,22.6,17.6,5,0.94,LOW,LOW,criteria,My constitution struggles to see what Journal of Open Source Software does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
194,https://numfocus.org,NumFOCUS,22.6,18.6,4,1.0,LOW,LOW,criteria,My constitution struggles to see what NumFOCUS does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
195,https://oa.works,OA.Works,22.6,17.6,5,0.94,LOW,LOW,criteria,My constitution struggles to see what OA.Works does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
196,https://charmverse.io,CharmVerse,22.5,26.5,-4,0.81,LOW,LOW,criteria,"What matters about CharmVerse is its structural ambition — Addresses barriers to meaningful citizen participation in democratic decision-making by providing to. Modifiers pull this down (M1:+8, M3:-12)."
197,https://publicai.co,Public AI Inference Utility,22.5,22.5,0,1.0,LOW,LOW,criteria,My constitution struggles to see what Public AI Inference Utility does — the criteria don't map well onto this kind of work.
198,https://semanticclimate.github.io,semanticClimate,22.5,22.5,0,0.81,LOW,LOW,criteria,My constitution struggles to see what semanticClimate does — the criteria don't map well onto this kind of work.
199,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,Wikum,21.7,13.7,8,0.86,LOW,LOW,modifier,My constitution struggles to see what Wikum does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
200,https://www.teachingpublicservice.digital,Teaching Public Service in the Digital Age,21.7,16.7,5,0.99,LOW,LOW,criteria,My constitution struggles to see what Teaching Public Service in the Digital Age does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
201,https://www.workerinfoexchange.org,Worker Info Exchange,21.7,13.7,8,0.93,LOW,LOW,modifier,My constitution struggles to see what Worker Info Exchange does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
202,https://antievictionmappingproject.github.io/landlordtech,Landlord Tech Watch,21.6,17.6,4,0.93,LOW,LOW,criteria,My constitution struggles to see what Landlord Tech Watch does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
203,https://civicpress.io,CivicPress,21.6,21.6,0,0.88,LOW,LOW,criteria,CivicPress's governance model (individual) speaks directly to what I care about — community ownership over corporate control.
204,https://openprocurement.io,OpenProcurement,21.6,21.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what OpenProcurement does — the criteria don't map well onto this kind of work.
205,https://entitledto.co.uk,Entitledto,20.7,16.7,4,0.94,LOW,LOW,criteria,"Entitledto serves ['citizens', 'low-income households', 'benefit claimants', 'advisors', 'social w — exactly the populations that most civic tech overlooks. Modifiers push this up (M6:+4)."
206,https://fullfact.org/ai,Full Fact AI,20.7,15.7,5,0.94,LOW,LOW,modifier,"Full Fact AI engages with environmental sustainability, which my solarpunk and regenerative futures lens values highly. Modifiers push this up (M1:+5)."
207,https://github.com/disarmfoundation/disarmframeworks,DISARM Frameworks,20.7,16.7,4,0.94,LOW,LOW,criteria,My constitution struggles to see what DISARM Frameworks does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
208,https://journaliststudio.google.com,Journalist Studio,20.7,15.7,5,0.81,LOW,LOW,modifier,My constitution struggles to see what Journalist Studio does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
209,https://riseup.net,Riseup,20.7,16.7,4,0.93,LOW,LOW,criteria,My constitution struggles to see what Riseup does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
210,https://www.rightsdd.com,RightDD,20.7,15.7,5,0.86,LOW,LOW,modifier,My constitution struggles to see what RightDD does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
211,https://sourceafrica.net,sourceAFRICA,20.6,20.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what sourceAFRICA does — the criteria don't map well onto this kind of work.
212,https://conservativepartyfunding.co.uk,Conservative Party Funding,19.8,7.8,12,0.86,LOW,LOW,modifier,"My constitution struggles to see what Conservative Party Funding does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
213,https://openaudience.org,OpenAudience,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what OpenAudience does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
214,https://openletter.earth,Open Letter,19.8,11.8,8,0.75,LOW,LOW,modifier,My constitution struggles to see what Open Letter does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
215,https://postbug.com,PostBug,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what PostBug does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
216,https://wardwatch.uk,WardWatch,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what WardWatch does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
217,https://www.myaction.center,MyActionCenter,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what MyActionCenter does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
218,https://www.organise.org.uk,Organise,19.8,11.8,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Organise does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
219,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,19.7,14.7,5,0.94,LOW,LOW,modifier,My constitution struggles to see what New_ Public Roundabout does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
220,https://trends.whotargets.me,Who Targets Me Trends,19.7,15.7,4,0.86,LOW,LOW,criteria,My constitution struggles to see what Who Targets Me Trends does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
221,https://contractsfordatacollaboration.org,Contracts for Data Collaboration,19.6,19.6,0,0.93,LOW,LOW,criteria,My constitution struggles to see what Contracts for Data Collaboration does — the criteria don't map well onto this kind of work.
222,https://gordonguthrie.github.io/frankensteinbill,Frankenstein Bill,19.6,19.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Frankenstein Bill does — the criteria don't map well onto this kind of work.
223,https://kialo.com,Kialo,18.8,10.8,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Kialo does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
224,https://opendatacommunities.org,Open Data Communities,18.6,18.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Open Data Communities does — the criteria don't map well onto this kind of work.
225,https://thecircuit.cc,The Circuit,17.7,12.7,5,0.94,LOW,LOW,modifier,My constitution struggles to see what The Circuit does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
226,https://grantnav.threesixtygiving.org,GrantNav,17.6,17.6,0,0.94,LOW,LOW,criteria,My constitution struggles to see what GrantNav does — the criteria don't map well onto this kind of work.
227,https://soweego.readthedocs.io,soweego,17.6,17.6,0,0.81,LOW,LOW,criteria,My constitution struggles to see what soweego does — the criteria don't map well onto this kind of work.
228,https://www.crowdjustice.com,CrowdJustice,17.6,21.6,-4,0.93,LOW,LOW,criteria,"What matters about CrowdJustice is its structural ambition — Addresses barriers to meaningful citizen participation in democratic decision-making by providing to. Modifiers pull this down (M1:+8, M3:-12)."
229,https://dovetail.network,Dovetail,16.8,11.8,5,0.81,LOW,LOW,modifier,"Dovetail serves ['non-profits', 'charities', 'digital agencies', 'tech for good partners'] — exactly the populations that most civic tech overlooks. Modifiers push this up (M1:+5)."
230,https://alltechishuman.org/responsible-tech-guide-2025,Responsible Tech Guide 2025,16.7,12.7,4,0.81,LOW,LOW,modifier,My constitution struggles to see what Responsible Tech Guide 2025 does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
231,https://data.humdata.org,Humanitarian Data Exchange,16.7,16.7,0,1.0,LOW,LOW,criteria,My constitution struggles to see what Humanitarian Data Exchange does — the criteria don't map well onto this kind of work.
232,https://github.com/bellingcat/edgar,EDGAR,16.7,16.7,0,0.81,LOW,LOW,criteria,My constitution struggles to see what EDGAR does — the criteria don't map well onto this kind of work.
233,https://github.com/cverluise/patcit,PatCit,16.7,16.7,0,0.81,LOW,LOW,criteria,My constitution struggles to see what PatCit does — the criteria don't map well onto this kind of work.
234,https://labourxchange.uk,Labour Xchange,16.7,12.7,4,0.94,LOW,LOW,modifier,"Labour Xchange serves ['underemployed workers', 'parents', 'carers', 'people with disabilities', 'empl — exactly the populations that most civic tech overlooks. Modifiers push this up (M4:+4)."
235,https://nookcrm.com,Nook CRM,16.7,16.7,0,0.81,LOW,LOW,criteria,"What matters about Nook CRM is its structural ambition — Nook CRM addresses barriers to civic data access and transparency, making public or institutional da."
236,https://sci-hub.se,Sci-Hub,16.7,12.7,4,0.88,LOW,LOW,modifier,My constitution struggles to see what Sci-Hub does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
237,https://www.notifications.service.gov.uk,GOV.UK Notify,16.7,16.7,0,0.88,LOW,LOW,criteria,"GOV.UK Notify serves ['central government agencies', 'local authorities', 'NHS organizations', 'publi — exactly the populations that most civic tech overlooks."
238,https://pageviews.wmcloud.org,Pageviews Analysis,16.6,19.6,-3,0.81,LOW,LOW,criteria,"My constitution struggles to see what Pageviews Analysis does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M5:-8)."
239,https://www.govocal.com,Go Vocal,16.6,20.6,-4,0.94,LOW,LOW,criteria,"What matters about Go Vocal is its structural ambition — Go Vocal addresses democratic participation and citizen engagement. Online community engagement plat. Modifiers pull this down (M1:+8, M3:-12)."
240,https://greenpt.ai,GreenPT,16.5,23.5,-7,0.88,LOW,LOW,criteria,"My constitution struggles to see what GreenPT does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
241,https://www.workincharities.co.uk,WorkInCharities,15.9,6.9,9,0.81,LOW,LOW,modifier,"My constitution struggles to see what WorkInCharities does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M4:+4)."
242,https://choosealicense.com,Choose a License,15.8,10.8,5,0.81,LOW,LOW,modifier,"Choose a License takes privacy and data ethics seriously, which is central to humane technology. Modifiers push this up (M1:+5)."
243,https://cotsi.org,COTSI (Cyber Operational Threat Situational Intelligence),15.8,10.8,5,0.86,LOW,LOW,modifier,My constitution struggles to see what COTSI (Cyber Operational Threat Situational Intelligence) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
